ORG_ID;PASKOLOS_DAVEJAS;SUTARTIES_NR;PASKOLOS_KLASIFIKACIJA;SKOLOS_TIPAS;VALIUTA;INVOICE_NUM;DOK_METAI;PERIODAS;DOK_DK_DATA;DOK_TYPE;INVOICE_TYPE;DOK_NR;APYVARTOS_TIPAS
111;111;"Swedbank lizingas, UAB";"Swedbank lizingas, UAB";LT026493;LT026493;V;V;PALUKANOS;PALUKANOS;LTL;LTL;LS002710862-K;LS002710862-K;2010;2010;201009;201009;28-SEP-10;28-SEP-10;Įsipareigojimas;Įsipareigojimas;"Credit Memo";"Credit Memo";LS002710862-K;LS002710862-K;Įsipareigojimas;Įsipareigojimas;-7679.76;-7679.76
111;111;"Swedbank lizingas, UAB";"Swedbank lizingas, UAB";LT026493;LT026493;V;V;PALUKANOS;PALUKANOS;LTL;LTL;LS0002582872-K;LS0002582872-K;2010;2010;201009;201009;28-SEP-10;28-SEP-10;Įsipareigojimas;Įsipareigojimas;"Credit Memo";"Credit Memo";LS0002582872-K;LS0002582872-K;Įsipareigojimas;Įsipareigojimas;-8917.58;-8917.58
111;111;"Swedbank lizingas, UAB";"Swedbank lizingas, UAB";LT026492;LT026492;V;V;PALUKANOS;PALUKANOS;LTL;LTL;LS0002710861-K;LS0002710861-K;2010;2010;201009;201009;28-SEP-10;28-SEP-10;Įsipareigojimas;Įsipareigojimas;"Credit Memo";"Credit Memo";LS0002710861-K;LS0002710861-K;Įsipareigojimas;Įsipareigojimas;-22211.33;-22211.33
111;111;"Swedbank lizingas, UAB";"Swedbank lizingas, UAB";LT026492;LT026492;V;V;PALUKANOS;PALUKANOS;LTL;LTL;LS0002465282-K;LS0002465282-K;2010;2010;201009;201009;28-SEP-10;28-SEP-10;Įsipareigojimas;Įsipareigojimas;"Credit Memo";"Credit Memo";LS0002465282-K;LS0002465282-K;Įsipareigojimas;Įsipareigojimas;-67128.48;-67128.48
111;111;"Swedbank lizingas, UAB";"Swedbank lizingas, UAB";LT026493;LT026493;V;V;PALUKANOS;PALUKANOS;LTL;LTL;LS0002441478-K;LS0002441478-K;2010;2010;201009;201009;28-SEP-10;28-SEP-10;Įsipareigojimas;Įsipareigojimas;"Credit Memo";"Credit Memo";LS0002441478-K;LS0002441478-K;Įsipareigojimas;Įsipareigojimas;-23210.26;-23210.26
111;111;"Swedbank lizingas, UAB";"Swedbank lizingas, UAB";LT026492;LT026492;V;V;PALUKANOS;PALUKANOS;LTL;LTL;LS0002582871-K;LS0002582871-K;2010;2010;201009;201009;28-SEP-10;28-SEP-10;Įsipareigojimas;Įsipareigojimas;"Credit Memo";"Credit Memo";LS0002582871-K;LS0002582871-K;Įsipareigojimas;Įsipareigojimas;-25791.34;-25791.34
111;111;"Nordea finance Lithuania, UAB";"Nordea finance Lithuania, UAB";20040205;20040205;V;V;PALUKANOS;PALUKANOS;LTL;LTL;NFL157442/1-K;NFL157442/1-K;2010;2010;201009;201009;28-SEP-10;28-SEP-10;Įsipareigojimas;Įsipareigojimas;"Credit Memo";"Credit Memo";NFL157442/1-K;NFL157442/1-K;Įsipareigojimas;Įsipareigojimas;-13375.59;-13375.59
111;111;"Nordea finance Lithuania, UAB";"Nordea finance Lithuania, UAB";20040205;20040205;V;V;PALUKANOS;PALUKANOS;LTL;LTL;NLF174846/1-K;NLF174846/1-K;2010;2010;201009;201009;28-SEP-10;28-SEP-10;Įsipareigojimas;Įsipareigojimas;"Credit Memo";"Credit Memo";NLF174846/1-K;NLF174846/1-K;Įsipareigojimas;Įsipareigojimas;-3498.07;-3498.07
111;111;"Nordea finance Lithuania, UAB";"Nordea finance Lithuania, UAB";20040205;20040205;V;V;PALUKANOS;PALUKANOS;LTL;LTL;NFL144077-K;NFL144077-K;2010;2010;201009;201009;28-SEP-10;28-SEP-10;Įsipareigojimas;Įsipareigojimas;"Credit Memo";"Credit Memo";NFL144077-K;NFL144077-K;Įsipareigojimas;Įsipareigojimas;-17705.58;-17705.58
111;111;"Nordea finance Lithuania, UAB";"Nordea finance Lithuania, UAB";20040205;20040205;V;V;PALUKANOS;PALUKANOS;LTL;LTL;NFL185292-K;NFL185292-K;2010;2010;201009;201009;28-SEP-10;28-SEP-10;Įsipareigojimas;Įsipareigojimas;"Credit Memo";"Credit Memo";NFL185292-K;NFL185292-K;Įsipareigojimas;Įsipareigojimas;-1754.06;-1754.06
111;111;"Nordea finance Lithuania, UAB";"Nordea finance Lithuania, UAB";20040205;20040205;V;V;LIZINGAS;LIZINGAS;LTL;LTL;SUT.20040205.-K;SUT.20040205.-K;2010;2010;201009;201009;28-SEP-10;28-SEP-10;Įsipareigojimas;Įsipareigojimas;"Credit Memo";"Credit Memo";SUT.20040205.-K;SUT.20040205.-K;Įsipareigojimas;Įsipareigojimas;-1204461.37;-1204461.37
111;111;"Swedbank lizingas, UAB";"Swedbank lizingas, UAB";LT026492;LT026492;V;V;LIZINGAS;LIZINGAS;LTL;LTL;SUT.LT026492.-K;SUT.LT026492.-K;2010;2010;201009;201009;28-SEP-10;28-SEP-10;Įsipareigojimas;Įsipareigojimas;"Credit Memo";"Credit Memo";SUT.LT026492.-K;SUT.LT026492.-K;Įsipareigojimas;Įsipareigojimas;-4088837.18;-4088837.18
111;111;"Swedbank lizingas, UAB";"Swedbank lizingas, UAB";LT026493;LT026493;V;V;LIZINGAS;LIZINGAS;LTL;LTL;SUT.LT026493.-K;SUT.LT026493.-K;2010;2010;201009;201009;28-SEP-10;28-SEP-10;Įsipareigojimas;Įsipareigojimas;"Credit Memo";"Credit Memo";SUT.LT026493.-K;SUT.LT026493.-K;Įsipareigojimas;Įsipareigojimas;-1413751.48;-1413751.48
111;111;"LR finansų ministerija";"LR finansų ministerija";250;250;V;V;PALUKANOS;PALUKANOS;USD;USD;6K-1108263;6K-1108263;2011;2011;201108;201108;04-AUG-11;04-AUG-11;Įsipareigojimas;Įsipareigojimas;Standard;Standard;6K-1108263;6K-1108263;Įsipareigojimas;Įsipareigojimas;17609.28;17609.28
111;111;"LR finansų ministerija";"LR finansų ministerija";250;250;V;V;PALUKANOS;PALUKANOS;USD;USD;6K-1201820;6K-1201820;2012;2012;201202;201202;22-FEB-12;22-FEB-12;Įsipareigojimas;Įsipareigojimas;Standard;Standard;6K-1201820;6K-1201820;Įsipareigojimas;Įsipareigojimas;14223.32;14223.32
111;111;"LR finansų ministerija";"LR finansų ministerija";250;250;V;V;PALUKANOS;PALUKANOS;USD;USD;6K-1207101;6K-1207101;2012;2012;201208;201208;17-AUG-12;17-AUG-12;Įsipareigojimas;Įsipareigojimas;Standard;Standard;6K-1207101;6K-1207101;Įsipareigojimas;Įsipareigojimas;10837.36;10837.36
111;111;"LR finansų ministerija";"LR finansų ministerija";250;250;V;V;PALUKANOS;PALUKANOS;USD;USD;6K-1301478/1;6K-1301478/1;2013;2013;201302;201302;11-FEB-13;11-FEB-13;Įsipareigojimas;Įsipareigojimas;Standard;Standard;6K-1301478/1;6K-1301478/1;Įsipareigojimas;Įsipareigojimas;5669.18;5669.18
111;111;"LR finansų ministerija";"LR finansų ministerija";250;250;V;V;PALUKANOS;PALUKANOS;USD;USD;6K-1301478/2;6K-1301478/2;2013;2013;201302;201302;11-FEB-13;11-FEB-13;Įsipareigojimas;Įsipareigojimas;Standard;Standard;6K-1301478/2;6K-1301478/2;Įsipareigojimas;Įsipareigojimas;1782.22;1782.22
111;111;"LR finansų ministerija";"LR finansų ministerija";250;250;V;V;PALUKANOS;PALUKANOS;USD;USD;6K-1307069;6K-1307069;2013;2013;201308;201308;16-AUG-13;16-AUG-13;Įsipareigojimas;Įsipareigojimas;Standard;Standard;6K-1307069;6K-1307069;Įsipareigojimas;Įsipareigojimas;4065.44;4065.44
111;111;"Nordea finance Lithuania, UAB";"Nordea finance Lithuania, UAB";20040205;20040205;V;V;PALUKANOS;PALUKANOS;LTL;LTL;NLF174846/1;NLF174846/1;2010;2010;201009;201009;28-SEP-10;28-SEP-10;Mokėjimas;Mokėjimas;Standard;Standard;3168;3168;Mokėjimas;Mokėjimas;-3498.07;-3498.07
111;111;"LR finansų ministerija";"LR finansų ministerija";250;250;V;V;PALUKANOS;PALUKANOS;USD;USD;6K-1307069;6K-1307069;2013;2013;201308;201308;29-AUG-13;29-AUG-13;Mokėjimas;Mokėjimas;Standard;Standard;8;8;Mokėjimas;Mokėjimas;-4065.44;-4065.44
