IPLAUKU_DATA;SALTINIO_PAV;IMOKOS_KODAI;APRASYMAS;SUMA
13-JUL-15;KITOS;94;"Kitos pajamos";117.21
15-MAY-15;KITOS;94;"Kitos pajamos";145
08-APR-15;KITOS;94;"Kitos pajamos";117.47
19-MAR-15;KITOS;94;"Kitos pajamos";2426.31
24-SEP-15;KITOS;94;"Kitos pajamos";8113.23
24-SEP-15;KITOS;94;"Kitos pajamos";246.87
15-SEP-15;KITOS;94;"Kitos pajamos";144.81
09-APR-15;KITOS;94;"Kitos pajamos";33208.99
09-APR-15;KITOS;94;"Kitos pajamos";30775.02
09-APR-15;KITOS;94;"Kitos pajamos";32966.87
09-APR-15;KITOS;94;"Kitos pajamos";30481.93
23-APR-15;KITOS;94;"Kitos pajamos";250.24
08-OCT-15;KITOS;94;"Kitos pajamos";380.62
20-MAY-15;KITOS;94;"Kitos pajamos";501
20-MAY-15;KITOS;94;"Kitos pajamos";6050
20-MAY-15;KITOS;94;"Kitos pajamos";650
20-MAY-15;KITOS;94;"Kitos pajamos";1850
16-APR-15;KITOS;94;"Kitos pajamos";144.81
02-APR-15;KITOS;94;"Kitos pajamos";100
27-JAN-15;KITOS;94;"Kitos pajamos";7612.35
08-MAY-15;KITOS;94;"Kitos pajamos";117.64
21-APR-15;KITOS;94;"Kitos pajamos";2550
10-MAR-15;KITOS;94;"Kitos pajamos";118.07
18-FEB-15;KITOS;94;"Kitos pajamos";4057.58
18-FEB-15;KITOS;94;"Kitos pajamos";6085.5
19-MAY-15;KITOS;94;"Kitos pajamos";249.73
19-MAY-15;KITOS;94;"Kitos pajamos";1302
19-MAY-15;KITOS;94;"Kitos pajamos";1302
19-MAY-15;KITOS;94;"Kitos pajamos";1778
19-MAY-15;KITOS;94;"Kitos pajamos";3270
19-MAY-15;KITOS;94;"Kitos pajamos";5054
13-MAR-15;KITOS;94;"Kitos pajamos";100
13-MAR-15;KITOS;94;"Kitos pajamos";145
15-JAN-15;KITOS;94;"Kitos pajamos";20273.4
06-JAN-15;KITOS;94;"Kitos pajamos";435
06-JAN-15;KITOS;94;"Kitos pajamos";145
08-JAN-15;KITOS;94;"Kitos pajamos";118.5
05-JAN-15;KITOS;94;"Kitos pajamos";273.93
30-NOV-15;KITOS;96;"Kitos pajamos";11216.15
30-NOV-15;KITOS;96;"Kitos pajamos";12281.37
12-OCT-15;KITOS;96;"Kitos pajamos";480149.5
21-MAY-15;KITOS;96;"Kitos pajamos";16151.22
15-APR-15;KITOS;96;"Kitos pajamos";199730.09
26-JUN-15;KITOS;96;"Kitos pajamos";116251.71
24-SEP-15;KITOS;96;"Kitos pajamos";14648.33
20-APR-15;KITOS;96;"Kitos pajamos";369400.18
10-MAR-15;KITOS;96;"Kitos pajamos";87394.42
17-DEC-15;KITOS;100;"Kitos pajamos";5.98
17-DEC-15;KITOS;100;"Kitos pajamos";.02
17-DEC-15;KITOS;100;"Kitos pajamos";380.47
08-FEB-16;KITOS;100;"Kitos pajamos";246.13
06-OCT-15;KITOS;100;"Kitos pajamos";25.99
30-JUN-15;KITOS;100;"Kitos pajamos";415.53
09-JUL-15;KITOS;100;"Kitos pajamos";.41
30-MAY-15;KITOS;100;"Kitos pajamos";430.77
26-MAY-15;KITOS;100;"Kitos pajamos";274.59
26-MAY-15;KITOS;100;"Kitos pajamos";38.05
30-JUL-15;KITOS;100;"Kitos pajamos";580.73
21-DEC-15;KITOS;100;"Kitos pajamos";90.94
09-MAR-15;KITOS;100;"Kitos pajamos";233.59
09-MAR-15;KITOS;100;"Kitos pajamos";36.36
18-AUG-15;KITOS;100;"Kitos pajamos";333.44
08-OCT-15;KITOS;100;"Kitos pajamos";33.5
09-DEC-15;KITOS;100;"Kitos pajamos";47.03
09-DEC-15;KITOS;100;"Kitos pajamos";404.95
02-SEP-15;KITOS;100;"Kitos pajamos";.09
19-MAY-15;KITOS;100;"Kitos pajamos";.03
19-MAY-15;KITOS;100;"Kitos pajamos";4.28
18-JUN-15;KITOS;90;"Kitos pajamos";1449
05-FEB-16;KITOS;90;"Kitos pajamos";864
26-AUG-15;KITOS;90;"Kitos pajamos";11970
27-AUG-15;KITOS;90;"Kitos pajamos";8892
25-AUG-15;KITOS;90;"Kitos pajamos";2556
25-AUG-15;KITOS;90;"Kitos pajamos";2184
17-SEP-15;KITOS;90;"Kitos pajamos";2508
20-AUG-15;KITOS;90;"Kitos pajamos";3678
20-AUG-15;KITOS;90;"Kitos pajamos";1728
07-AUG-15;KITOS;90;"Kitos pajamos";5526
05-JUN-15;KITOS;90;"Kitos pajamos";3096
04-FEB-16;KITOS;90;"Kitos pajamos";9567
14-AUG-15;KITOS;90;"Kitos pajamos";4806
29-MAY-15;KITOS;90;"Kitos pajamos";1320
03-FEB-16;KITOS;90;"Kitos pajamos";9912
29-OCT-15;KITOS;90;"Kitos pajamos";12597
29-OCT-15;KITOS;90;"Kitos pajamos";1080
23-OCT-15;KITOS;90;"Kitos pajamos";3198
18-NOV-15;KITOS;90;"Kitos pajamos";2160
12-OCT-15;KITOS;90;"Kitos pajamos";4044
12-OCT-15;KITOS;90;"Kitos pajamos";888
12-AUG-15;KITOS;90;"Kitos pajamos";1296
15-JUL-15;KITOS;90;"Kitos pajamos";1476
15-SEP-15;KITOS;90;"Kitos pajamos";1428
26-JUN-15;KITOS;90;"Kitos pajamos";1449
24-FEB-15;KITOS;90;"Kitos pajamos";12156
23-APR-15;KITOS;90;"Kitos pajamos";588
18-DEC-15;KITOS;90;"Kitos pajamos";9378
25-JUN-15;KITOS;90;"Kitos pajamos";1704
22-APR-15;KITOS;90;"Kitos pajamos";774
16-APR-15;KITOS;90;"Kitos pajamos";4428
09-DEC-15;KITOS;90;"Kitos pajamos";756
08-MAY-15;KITOS;90;"Kitos pajamos";870
10-MAR-15;KITOS;90;"Kitos pajamos";2793
10-MAR-15;KITOS;90;"Kitos pajamos";2793
28-OCT-15;KITOS;90;"Kitos pajamos";768
02-SEP-15;KITOS;90;"Kitos pajamos";702
14-JAN-15;KITOS;90;"Kitos pajamos";1152
14-JAN-15;KITOS;90;"Kitos pajamos";516
14-JAN-15;KITOS;90;"Kitos pajamos";301.21
20-JAN-16;KITOS;91;"Kitos pajamos";708.49
20-JAN-16;KITOS;91;"Kitos pajamos";13.98
17-DEC-15;KITOS;91;"Kitos pajamos";.04
22-JAN-16;KITOS;91;"Kitos pajamos";189.75
14-JAN-16;KITOS;91;"Kitos pajamos";4
22-DEC-15;KITOS;91;"Kitos pajamos";242.13
15-OCT-15;KITOS;91;"Kitos pajamos";3712.63
08-FEB-16;KITOS;91;"Kitos pajamos";30
11-DEC-15;KITOS;91;"Kitos pajamos";152.01
21-OCT-15;KITOS;91;"Kitos pajamos";120.83
21-OCT-15;KITOS;91;"Kitos pajamos";500
16-DEC-15;KITOS;91;"Kitos pajamos";81.67
11-DEC-15;KITOS;91;"Kitos pajamos";.01
11-DEC-15;KITOS;91;"Kitos pajamos";50.64
12-OCT-15;KITOS;91;"Kitos pajamos";6.79
08-OCT-15;KITOS;91;"Kitos pajamos";1996.64
08-OCT-15;KITOS;91;"Kitos pajamos";1500.22
08-OCT-15;KITOS;91;"Kitos pajamos";56.76
06-OCT-15;KITOS;91;"Kitos pajamos";3
09-SEP-15;KITOS;91;"Kitos pajamos";600
11-AUG-15;KITOS;91;"Kitos pajamos";22.82
18-JUN-15;KITOS;91;"Kitos pajamos";106
05-FEB-16;KITOS;91;"Kitos pajamos";86.93
05-FEB-16;KITOS;91;"Kitos pajamos";261.05
19-NOV-15;KITOS;91;"Kitos pajamos";6659.92
16-NOV-15;KITOS;91;"Kitos pajamos";147.3
30-OCT-15;KITOS;91;"Kitos pajamos";886.24
30-OCT-15;KITOS;91;"Kitos pajamos";214
30-OCT-15;KITOS;91;"Kitos pajamos";3583.07
08-SEP-15;KITOS;91;"Kitos pajamos";2896.49
26-AUG-15;KITOS;91;"Kitos pajamos";24.05
28-AUG-15;KITOS;91;"Kitos pajamos";144.29
28-AUG-15;KITOS;91;"Kitos pajamos";5.96
21-AUG-15;KITOS;91;"Kitos pajamos";6.58
21-AUG-15;KITOS;91;"Kitos pajamos";406.03
27-AUG-15;KITOS;91;"Kitos pajamos";800
27-AUG-15;KITOS;91;"Kitos pajamos";407.83
31-AUG-15;KITOS;91;"Kitos pajamos";200
28-JAN-16;KITOS;91;"Kitos pajamos";886.24
13-JAN-16;KITOS;91;"Kitos pajamos";441.92
13-JAN-16;KITOS;91;"Kitos pajamos";61.86
01-DEC-15;KITOS;91;"Kitos pajamos";886.24
26-OCT-15;KITOS;91;"Kitos pajamos";200
17-SEP-15;KITOS;91;"Kitos pajamos";800
17-SEP-15;KITOS;91;"Kitos pajamos";68.22
20-AUG-15;KITOS;91;"Kitos pajamos";204.22
20-AUG-15;KITOS;91;"Kitos pajamos";17.96
07-AUG-15;KITOS;91;"Kitos pajamos";17.94
30-JUN-15;KITOS;91;"Kitos pajamos";29.42
30-JUN-15;KITOS;91;"Kitos pajamos";886.24
30-JUN-15;KITOS;91;"Kitos pajamos";3.04
05-JUN-15;KITOS;91;"Kitos pajamos";276
30-NOV-15;KITOS;91;"Kitos pajamos";36.94
19-NOV-15;KITOS;91;"Kitos pajamos";1.82
19-NOV-15;KITOS;91;"Kitos pajamos";.01
19-NOV-15;KITOS;91;"Kitos pajamos";.4
16-SEP-15;KITOS;91;"Kitos pajamos";4.68
16-SEP-15;KITOS;91;"Kitos pajamos";3251.58
11-SEP-15;KITOS;91;"Kitos pajamos";62.07
19-AUG-15;KITOS;91;"Kitos pajamos";77.31
18-AUG-15;KITOS;91;"Kitos pajamos";650
31-JUL-15;KITOS;91;"Kitos pajamos";36.94
31-JUL-15;KITOS;91;"Kitos pajamos";282.84
12-JUN-15;KITOS;91;"Kitos pajamos";2085.94
12-JUN-15;KITOS;91;"Kitos pajamos";8.66
12-JUN-15;KITOS;91;"Kitos pajamos";773.56
05-JUN-15;KITOS;91;"Kitos pajamos";3659.19
29-MAY-15;KITOS;91;"Kitos pajamos";7.32
29-MAY-15;KITOS;91;"Kitos pajamos";51.6
29-MAY-15;KITOS;91;"Kitos pajamos";18.71
29-MAY-15;KITOS;91;"Kitos pajamos";886.24
03-FEB-16;KITOS;91;"Kitos pajamos";1726.66
28-DEC-15;KITOS;91;"Kitos pajamos";171.15
29-OCT-15;KITOS;91;"Kitos pajamos";5623.71
29-OCT-15;KITOS;91;"Kitos pajamos";36.94
30-JUL-15;KITOS;91;"Kitos pajamos";90
17-JUL-15;KITOS;91;"Kitos pajamos";1787.67
17-JUL-15;KITOS;91;"Kitos pajamos";125.28
02-FEB-16;KITOS;91;"Kitos pajamos";100
02-FEB-16;KITOS;91;"Kitos pajamos";30
02-FEB-16;KITOS;91;"Kitos pajamos";30
02-FEB-16;KITOS;91;"Kitos pajamos";30
28-DEC-15;KITOS;91;"Kitos pajamos";126.74
21-DEC-15;KITOS;91;"Kitos pajamos";160.36
05-OCT-15;KITOS;91;"Kitos pajamos";640
21-AUG-15;KITOS;91;"Kitos pajamos";3656.39
22-JUL-15;KITOS;91;"Kitos pajamos";3656.39
22-JUL-15;KITOS;91;"Kitos pajamos";18.26
17-JUL-15;KITOS;91;"Kitos pajamos";188.96
07-JAN-16;KITOS;91;"Kitos pajamos";28
04-DEC-15;KITOS;91;"Kitos pajamos";3.97
18-NOV-15;KITOS;91;"Kitos pajamos";42.6
12-OCT-15;KITOS;91;"Kitos pajamos";250
12-OCT-15;KITOS;91;"Kitos pajamos";88
05-AUG-15;KITOS;91;"Kitos pajamos";150
05-AUG-15;KITOS;91;"Kitos pajamos";200
05-AUG-15;KITOS;91;"Kitos pajamos";7.45
29-JUL-15;KITOS;91;"Kitos pajamos";154.19
27-APR-15;KITOS;91;"Kitos pajamos";103.77
10-APR-15;KITOS;91;"Kitos pajamos";49.36
04-MAR-15;KITOS;91;"Kitos pajamos";185.38
10-FEB-16;KITOS;91;"Kitos pajamos";30
27-JAN-16;KITOS;91;"Kitos pajamos";6.73
15-JAN-16;KITOS;91;"Kitos pajamos";50
15-DEC-15;KITOS;91;"Kitos pajamos";189.75
15-DEC-15;KITOS;91;"Kitos pajamos";283.98
15-DEC-15;KITOS;91;"Kitos pajamos";27.3
15-DEC-15;KITOS;91;"Kitos pajamos";151.57
11-NOV-15;KITOS;91;"Kitos pajamos";486.36
11-NOV-15;KITOS;91;"Kitos pajamos";238.46
11-NOV-15;KITOS;91;"Kitos pajamos";80.04
05-NOV-15;KITOS;91;"Kitos pajamos";191.65
05-NOV-15;KITOS;91;"Kitos pajamos";397.61
05-NOV-15;KITOS;91;"Kitos pajamos";189.75
05-NOV-15;KITOS;91;"Kitos pajamos";53.19
16-OCT-15;KITOS;91;"Kitos pajamos";250
16-OCT-15;KITOS;91;"Kitos pajamos";1900.45
16-OCT-15;KITOS;91;"Kitos pajamos";563.96
26-AUG-15;KITOS;91;"Kitos pajamos";7
12-AUG-15;KITOS;91;"Kitos pajamos";4.67
16-JUL-15;KITOS;91;"Kitos pajamos";245.68
15-JUL-15;KITOS;91;"Kitos pajamos";1.91
14-JUL-15;KITOS;91;"Kitos pajamos";78.5
15-JUL-15;KITOS;91;"Kitos pajamos";139.58
10-JUL-15;KITOS;91;"Kitos pajamos";40.5
10-JUL-15;KITOS;91;"Kitos pajamos";1182.04
10-JUL-15;KITOS;91;"Kitos pajamos";1.5
10-JUL-15;KITOS;91;"Kitos pajamos";4556.1
19-JUN-15;KITOS;91;"Kitos pajamos";2757.92
21-MAY-15;KITOS;91;"Kitos pajamos";6.91
29-DEC-15;KITOS;91;"Kitos pajamos";590.18
29-DEC-15;KITOS;91;"Kitos pajamos";211.86
29-DEC-15;KITOS;91;"Kitos pajamos";27.9
29-DEC-15;KITOS;91;"Kitos pajamos";465.62
05-FEB-16;KITOS;91;"Kitos pajamos";30
30-OCT-15;KITOS;91;"Kitos pajamos";41.55
30-NOV-15;KITOS;91;"Kitos pajamos";1092.41
30-NOV-15;KITOS;91;"Kitos pajamos";126.34
30-NOV-15;KITOS;91;"Kitos pajamos";110
30-NOV-15;KITOS;91;"Kitos pajamos";752.78
27-MAY-15;KITOS;91;"Kitos pajamos";.49
30-JUL-15;KITOS;91;"Kitos pajamos";8.08
02-FEB-16;KITOS;91;"Kitos pajamos";2143.19
02-FEB-16;KITOS;91;"Kitos pajamos";130
10-JUL-15;KITOS;91;"Kitos pajamos";27.8
10-JUL-15;KITOS;91;"Kitos pajamos";426.78
14-MAY-15;KITOS;91;"Kitos pajamos";82.35
14-MAY-15;KITOS;91;"Kitos pajamos";5500
12-MAY-15;KITOS;91;"Kitos pajamos";3.8
12-MAY-15;KITOS;91;"Kitos pajamos";553.92
03-APR-15;KITOS;91;"Kitos pajamos";30
30-MAR-15;KITOS;91;"Kitos pajamos";886.24
13-FEB-15;KITOS;91;"Kitos pajamos";26.29
13-FEB-15;KITOS;91;"Kitos pajamos";39.5
13-FEB-15;KITOS;91;"Kitos pajamos";30.42
01-FEB-16;KITOS;91;"Kitos pajamos";123.21
01-FEB-16;KITOS;91;"Kitos pajamos";5.49
01-FEB-16;KITOS;91;"Kitos pajamos";124.16
02-OCT-15;KITOS;91;"Kitos pajamos";53.91
20-AUG-15;KITOS;91;"Kitos pajamos";35.5
24-JUL-15;KITOS;91;"Kitos pajamos";175.7
24-JUL-15;KITOS;91;"Kitos pajamos";173.85
23-JUL-15;KITOS;91;"Kitos pajamos";654.58
23-JUL-15;KITOS;91;"Kitos pajamos";77
15-APR-15;KITOS;91;"Kitos pajamos";131.07
15-APR-15;KITOS;91;"Kitos pajamos";29.83
15-APR-15;KITOS;91;"Kitos pajamos";28.09
08-APR-15;KITOS;91;"Kitos pajamos";216.59
08-APR-15;KITOS;91;"Kitos pajamos";1.78
19-MAR-15;KITOS;91;"Kitos pajamos";289.62
19-MAR-15;KITOS;91;"Kitos pajamos";2926
16-MAR-15;KITOS;91;"Kitos pajamos";605.3
16-MAR-15;KITOS;91;"Kitos pajamos";99.92
16-MAR-15;KITOS;91;"Kitos pajamos";8685.7
16-MAR-15;KITOS;91;"Kitos pajamos";29.83
09-MAR-15;KITOS;91;"Kitos pajamos";57.91
29-JAN-16;KITOS;91;"Kitos pajamos";48.5
29-JAN-16;KITOS;91;"Kitos pajamos";5.76
27-NOV-15;KITOS;91;"Kitos pajamos";44.85
23-NOV-15;KITOS;91;"Kitos pajamos";96
04-NOV-15;KITOS;91;"Kitos pajamos";173.01
04-NOV-15;KITOS;91;"Kitos pajamos";3.97
04-NOV-15;KITOS;91;"Kitos pajamos";856.98
24-SEP-15;KITOS;91;"Kitos pajamos";9.26
15-SEP-15;KITOS;91;"Kitos pajamos";140.49
15-SEP-15;KITOS;91;"Kitos pajamos";7.82
15-SEP-15;KITOS;91;"Kitos pajamos";50.98
18-AUG-15;KITOS;91;"Kitos pajamos";166.53
13-AUG-15;KITOS;91;"Kitos pajamos";1071.58
26-JUN-15;KITOS;91;"Kitos pajamos";6.06
16-JUN-15;KITOS;91;"Kitos pajamos";1.83
16-JUN-15;KITOS;91;"Kitos pajamos";1592.91
16-JUN-15;KITOS;91;"Kitos pajamos";69.67
03-JUN-15;KITOS;91;"Kitos pajamos";188.96
03-JUN-15;KITOS;91;"Kitos pajamos";27.8
28-MAY-15;KITOS;91;"Kitos pajamos";57.72
28-MAY-15;KITOS;91;"Kitos pajamos";34.7
20-APR-15;KITOS;91;"Kitos pajamos";343.2
13-APR-15;KITOS;91;"Kitos pajamos";27.8
09-APR-15;KITOS;91;"Kitos pajamos";28.81
08-APR-15;KITOS;91;"Kitos pajamos";28.08
31-MAR-15;KITOS;91;"Kitos pajamos";10000
31-MAR-15;KITOS;91;"Kitos pajamos";541.56
31-MAR-15;KITOS;91;"Kitos pajamos";730.66
18-MAR-15;KITOS;91;"Kitos pajamos";188.96
05-FEB-15;KITOS;91;"Kitos pajamos";642.17
05-FEB-15;KITOS;91;"Kitos pajamos";188.96
04-FEB-15;KITOS;91;"Kitos pajamos";15
31-DEC-15;KITOS;91;"Kitos pajamos";1908.57
20-NOV-15;KITOS;91;"Kitos pajamos";30.33
09-OCT-15;KITOS;91;"Kitos pajamos";112
09-OCT-15;KITOS;91;"Kitos pajamos";112
09-OCT-15;KITOS;91;"Kitos pajamos";112
09-OCT-15;KITOS;91;"Kitos pajamos";112
09-OCT-15;KITOS;91;"Kitos pajamos";56.52
30-SEP-15;KITOS;91;"Kitos pajamos";3.97
04-SEP-15;KITOS;91;"Kitos pajamos";189.75
04-SEP-15;KITOS;91;"Kitos pajamos";350
04-SEP-15;KITOS;91;"Kitos pajamos";900
02-JUL-15;KITOS;91;"Kitos pajamos";7.32
08-JUN-15;KITOS;91;"Kitos pajamos";28.8
09-JUN-15;KITOS;91;"Kitos pajamos";430
09-JUN-15;KITOS;91;"Kitos pajamos";56.37
06-MAY-15;KITOS;91;"Kitos pajamos";188.96
30-APR-15;KITOS;91;"Kitos pajamos";886.24
03-FEB-15;KITOS;91;"Kitos pajamos";15
09-FEB-16;KITOS;91;"Kitos pajamos";1.02
09-FEB-16;KITOS;91;"Kitos pajamos";2741.5
18-DEC-15;KITOS;91;"Kitos pajamos";579.24
18-DEC-15;KITOS;91;"Kitos pajamos";216.67
10-NOV-15;KITOS;91;"Kitos pajamos";4.41
30-SEP-15;KITOS;91;"Kitos pajamos";886.24
23-SEP-15;KITOS;91;"Kitos pajamos";247.98
06-MAY-15;KITOS;91;"Kitos pajamos";113.93
20-APR-15;KITOS;91;"Kitos pajamos";9646.37
31-MAR-15;KITOS;91;"Kitos pajamos";9.23
25-MAR-15;KITOS;91;"Kitos pajamos";14483.32
25-MAR-15;KITOS;91;"Kitos pajamos";7703.89
25-MAR-15;KITOS;91;"Kitos pajamos";7532.44
26-MAR-15;KITOS;91;"Kitos pajamos";5242.12
26-MAR-15;KITOS;91;"Kitos pajamos";2.63
06-MAR-15;KITOS;91;"Kitos pajamos";69974.29
11-FEB-15;KITOS;91;"Kitos pajamos";886.24
29-JAN-15;KITOS;91;"Kitos pajamos";30
28-JAN-15;KITOS;91;"Kitos pajamos";20595.17
28-JAN-15;KITOS;91;"Kitos pajamos";2.63
28-JAN-15;KITOS;91;"Kitos pajamos";15
29-JAN-15;KITOS;91;"Kitos pajamos";15
25-JAN-16;KITOS;91;"Kitos pajamos";99.92
25-JAN-16;KITOS;91;"Kitos pajamos";245.64
31-DEC-15;KITOS;91;"Kitos pajamos";3647.85
17-NOV-15;KITOS;91;"Kitos pajamos";27.3
17-NOV-15;KITOS;91;"Kitos pajamos";360.62
17-NOV-15;KITOS;91;"Kitos pajamos";283.28
18-SEP-15;KITOS;91;"Kitos pajamos";3656.39
03-AUG-15;KITOS;91;"Kitos pajamos";886.24
25-JUN-15;KITOS;91;"Kitos pajamos";1725.02
25-JUN-15;KITOS;91;"Kitos pajamos";5792.4
20-MAY-15;KITOS;91;"Kitos pajamos";14.01
20-MAY-15;KITOS;91;"Kitos pajamos";6
20-MAY-15;KITOS;91;"Kitos pajamos";3656.38
28-APR-15;KITOS;91;"Kitos pajamos";95.86
28-APR-15;KITOS;91;"Kitos pajamos";188.96
14-APR-15;KITOS;91;"Kitos pajamos";2101.01
02-APR-15;KITOS;91;"Kitos pajamos";20.85
20-MAR-15;KITOS;91;"Kitos pajamos";25.54
24-FEB-15;KITOS;91;"Kitos pajamos";27.8
26-FEB-15;KITOS;91;"Kitos pajamos";100.87
26-FEB-15;KITOS;91;"Kitos pajamos";178.02
14-MAY-15;KITOS;91;"Kitos pajamos";300
09-APR-15;KITOS;91;"Kitos pajamos";.01
24-FEB-15;KITOS;91;"Kitos pajamos";26.5
23-APR-15;KITOS;91;"Kitos pajamos";27.8
03-FEB-15;KITOS;91;"Kitos pajamos";15.4
08-OCT-15;KITOS;91;"Kitos pajamos";189.75
08-OCT-15;KITOS;91;"Kitos pajamos";36.94
27-JAN-15;KITOS;91;"Kitos pajamos";27.67
27-JAN-15;KITOS;91;"Kitos pajamos";32
27-JAN-15;KITOS;91;"Kitos pajamos";25.54
27-JAN-15;KITOS;91;"Kitos pajamos";1810.94
27-JAN-15;KITOS;91;"Kitos pajamos";157.78
22-JAN-16;KITOS;91;"Kitos pajamos";20595.17
25-JAN-16;KITOS;91;"Kitos pajamos";23.17
30-DEC-15;KITOS;91;"Kitos pajamos";1644.11
09-DEC-15;KITOS;91;"Kitos pajamos";3647.85
09-DEC-15;KITOS;91;"Kitos pajamos";10.88
09-DEC-15;KITOS;91;"Kitos pajamos";328.7
09-DEC-15;KITOS;91;"Kitos pajamos";555.8
09-DEC-15;KITOS;91;"Kitos pajamos";.61
08-MAY-15;KITOS;91;"Kitos pajamos";124.83
30-APR-15;KITOS;91;"Kitos pajamos";2172.15
30-APR-15;KITOS;91;"Kitos pajamos";2.91
22-APR-15;KITOS;91;"Kitos pajamos";617.25
16-APR-15;KITOS;91;"Kitos pajamos";74.57
21-APR-15;KITOS;91;"Kitos pajamos";3660.77
17-MAR-15;KITOS;91;"Kitos pajamos";56.69
10-MAR-15;KITOS;91;"Kitos pajamos";9.23
20-FEB-15;KITOS;91;"Kitos pajamos";3660.56
20-FEB-15;KITOS;91;"Kitos pajamos";.19
18-FEB-15;KITOS;91;"Kitos pajamos";30
18-FEB-15;KITOS;91;"Kitos pajamos";55.43
18-FEB-15;KITOS;91;"Kitos pajamos";21.58
18-FEB-15;KITOS;91;"Kitos pajamos";2156.96
18-FEB-15;KITOS;91;"Kitos pajamos";29.83
30-DEC-15;KITOS;91;"Kitos pajamos";886.24
26-NOV-15;KITOS;91;"Kitos pajamos";106.89
28-OCT-15;KITOS;91;"Kitos pajamos";1603.03
28-OCT-15;KITOS;91;"Kitos pajamos";664.59
14-OCT-15;KITOS;91;"Kitos pajamos";613.77
14-OCT-15;KITOS;91;"Kitos pajamos";16.63
14-OCT-15;KITOS;91;"Kitos pajamos";35.89
02-SEP-15;KITOS;91;"Kitos pajamos";9.28
02-SEP-15;KITOS;91;"Kitos pajamos";886.24
10-JUN-15;KITOS;91;"Kitos pajamos";56.62
19-MAY-15;KITOS;91;"Kitos pajamos";.01
27-APR-15;KITOS;91;"Kitos pajamos";10.07
27-APR-15;KITOS;91;"Kitos pajamos";3.42
13-MAR-15;KITOS;91;"Kitos pajamos";894.93
13-MAR-15;KITOS;91;"Kitos pajamos";3660.35
13-MAR-15;KITOS;91;"Kitos pajamos";125.4
12-MAR-15;KITOS;91;"Kitos pajamos";15.73
12-MAR-15;KITOS;91;"Kitos pajamos";15.65
12-MAR-15;KITOS;91;"Kitos pajamos";36.66
03-MAR-15;KITOS;91;"Kitos pajamos";1911.67
27-FEB-15;KITOS;91;"Kitos pajamos";886.24
27-FEB-15;KITOS;91;"Kitos pajamos";2.63
12-FEB-15;KITOS;91;"Kitos pajamos";53.26
12-FEB-15;KITOS;91;"Kitos pajamos";1210.6
12-FEB-15;KITOS;91;"Kitos pajamos";30
21-JAN-15;KITOS;91;"Kitos pajamos";55.74
19-JAN-15;KITOS;91;"Kitos pajamos";15
16-JAN-15;KITOS;91;"Kitos pajamos";30.31
15-JAN-15;KITOS;91;"Kitos pajamos";3660.56
13-JAN-15;KITOS;91;"Kitos pajamos";30
13-JAN-15;KITOS;91;"Kitos pajamos";50.34
15-JAN-15;KITOS;91;"Kitos pajamos";29.83
13-JAN-15;KITOS;91;"Kitos pajamos";79.99
14-JAN-15;KITOS;91;"Kitos pajamos";418.75
14-JAN-15;KITOS;91;"Kitos pajamos";1152.51
14-JAN-15;KITOS;91;"Kitos pajamos";2143
06-JAN-15;KITOS;91;"Kitos pajamos";88.51
08-JAN-15;KITOS;91;"Kitos pajamos";7.11
08-JAN-15;KITOS;91;"Kitos pajamos";188.96
05-JAN-15;KITOS;91;"Kitos pajamos";565.94
04-MAY-15;KITOS;;"Kitos pajamos";480150
29-APR-15;KITOS;;"Kitos pajamos";190000
02-NOV-15;KITOS;;"Kitos pajamos";1430
18-FEB-15;KITOS;;"Kitos pajamos";6.25
21-OCT-15;KITOS;99;"Kitos pajamos";21324.96
07-AUG-15;KITOS;99;"Kitos pajamos";66009.91
26-MAY-15;KITOS;99;"Kitos pajamos";11847.2
07-AUG-15;FM;2M18;"Pajamos iš finansų ministerijos";105502.13
06-NOV-15;FM;2M16;"Pajamos iš finansų ministerijos";5905.31
26-NOV-15;FM;2M16;"Pajamos iš finansų ministerijos";1246.63
11-DEC-15;FM;2M18;"Pajamos iš finansų ministerijos";331845.83
02-DEC-15;FM;2M18;"Pajamos iš finansų ministerijos";231761.66
30-OCT-15;FM;2M18;"Pajamos iš finansų ministerijos";70690.39
12-NOV-15;FM;2M18;"Pajamos iš finansų ministerijos";254573.98
05-OCT-15;FM;2M18;"Pajamos iš finansų ministerijos";54937.61
12-OCT-15;FM;2M18;"Pajamos iš finansų ministerijos";115848
16-OCT-15;FM;2M18;"Pajamos iš finansų ministerijos";1563.99
26-AUG-15;FM;2M18;"Pajamos iš finansų ministerijos";42502.06
24-APR-15;FM;2M18;"Pajamos iš finansų ministerijos";144810
17-APR-15;FM;2M18;"Pajamos iš finansų ministerijos";14046.57
10-SEP-15;FM;2M18;"Pajamos iš finansų ministerijos";32227.94
10-SEP-15;FM;2M18;"Pajamos iš finansų ministerijos";120309.83
13-APR-15;FM;2M18;"Pajamos iš finansų ministerijos";10266.68
13-APR-15;FM;2M18;"Pajamos iš finansų ministerijos";78777
09-OCT-15;FM;2M18;"Pajamos iš finansų ministerijos";116718.72
30-SEP-15;FM;2M18;"Pajamos iš finansų ministerijos";16671.83
02-NOV-15;FM;2M18;"Pajamos iš finansų ministerijos";105672.84
23-DEC-15;FM;2M17;"Pajamos iš finansų ministerijos";126940
31-AUG-15;FM;2M16;"Pajamos iš finansų ministerijos";37628.94
