SASKAITOS_METAI;KREDITORIUS;KREDITORIAUS_NR;SUTARTIES_NR;SASKAITOS_DATA;SASKAITOS_NR;DK_DATA;TERMS_DATE;TREMINAS;VALIUTA;INVOICE_TYPE_LOOKUP_CODE;FIN_SALTINIS;PRIEMONE;SAMATA;EKON_KLAS;ASIGNAV_VALDYTOJAS;ASIGN_VALD_APRASAS;EILUTES_SUMA;APMOKETA_SUMA;SKOLOS_SUMA;SKOLOS_SUMA_ES;DEPARTAMENTAS
2022;"Handelshus, UAB";221412030;;25-APR-22;sua1466683;25-APR-22;25-APR-22;"20 dienų";EUR;STANDARD;20;201090201;4000070;2.2.1.1.1.1.;0000000;Nedetalizuojama;35.65;0;35.65;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Handelshus, UAB";221412030;;25-APR-22;sua1466683;25-APR-22;25-APR-22;"20 dienų";EUR;STANDARD;20;201090201;4000070;2.2.1.1.1.1.;0000000;Nedetalizuojama;169.75;0;169.75;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Technologinių paslaugų sprendimai, UAB";160430566;;25-APR-22;tps021451;25-APR-22;25-APR-22;"20 dienų";EUR;STANDARD;0205;201030101;4000020;2.2.1.1.1.21.;0000000;Nedetalizuojama;410;382.36;27.64;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Technologinių paslaugų sprendimai, UAB";160430566;;25-APR-22;tps021451;25-APR-22;25-APR-22;"20 dienų";EUR;STANDARD;0205;201030101;4000020;2.2.1.1.1.21.;0000000;Nedetalizuojama;86.1;80.3;5.8;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Vilniaus vandenys, UAB";120545849;;25-APR-22;vas01368189/20681;25-APR-22;25-APR-22;Nedelsiant;EUR;CREDIT;01;201020101;4000240;2.2.1.1.1.20.3.;0000000;Nedetalizuojama;-23.24;-4.24;-19;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Handelshus, UAB";221412030;;26-APR-22;Nsua1467077;26-APR-22;26-APR-22;"20 dienų";EUR;STANDARD;03;0000000000;PBNMLD;2.2.1.1.1.1.;0000000;Nedetalizuojama;2.15;0;2.15;2.15;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Handelshus, UAB";221412030;;26-APR-22;Nsua1467077;26-APR-22;26-APR-22;"20 dienų";EUR;STANDARD;03;0000000000;PBNMLD;2.2.1.1.1.1.;0000000;Nedetalizuojama;10.22;0;10.22;10.22;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Handelshus, UAB";221412030;;26-APR-22;Nsua1467078;26-APR-22;26-APR-22;"20 dienų";EUR;STANDARD;03;0000000000;PBNMLD;2.2.1.1.1.1.;0000000;Nedetalizuojama;3.82;0;3.82;3.82;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Handelshus, UAB";221412030;;26-APR-22;Nsua1467078;26-APR-22;26-APR-22;"20 dienų";EUR;STANDARD;03;0000000000;PBNMLD;2.2.1.1.1.1.;0000000;Nedetalizuojama;18.18;0;18.18;18.18;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Handelshus, UAB";221412030;;26-APR-22;Nsua1467123;26-APR-22;26-APR-22;"20 dienų";EUR;STANDARD;03;0000000000;PBNMLD;2.2.1.1.1.1.;0000000;Nedetalizuojama;13.76;0;13.76;13.76;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Handelshus, UAB";221412030;;26-APR-22;Nsua1467123;26-APR-22;26-APR-22;"20 dienų";EUR;STANDARD;03;0000000000;PBNMLD;2.2.1.1.1.1.;0000000;Nedetalizuojama;2.89;0;2.89;2.89;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Žemaitijos pienas, AB";180240752;;26-APR-22;Nzte03396638;26-APR-22;26-APR-22;"20 dienų";EUR;STANDARD;03;0000000000;PBNMLD;2.2.1.1.1.1.;0000000;Nedetalizuojama;55.27;0;55.27;55.27;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Žemaitijos pienas, AB";180240752;;26-APR-22;Nzte03396638;26-APR-22;26-APR-22;"20 dienų";EUR;STANDARD;03;0000000000;PBNMLD;2.2.1.1.1.1.;0000000;Nedetalizuojama;11.61;0;11.61;11.61;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Žemaitijos pienas, AB";180240752;;26-APR-22;Nzte04424469;26-APR-22;26-APR-22;"20 dienų";EUR;STANDARD;03;0000000000;PBNMLD;2.2.1.1.1.1.;0000000;Nedetalizuojama;2.81;0;2.81;2.81;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Žemaitijos pienas, AB";180240752;;26-APR-22;Nzte04424469;26-APR-22;26-APR-22;"20 dienų";EUR;STANDARD;03;0000000000;PBNMLD;2.2.1.1.1.1.;0000000;Nedetalizuojama;13.39;0;13.39;13.39;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Žemaitijos pienas, AB";180240752;;26-APR-22;Nzte04424480;26-APR-22;26-APR-22;"20 dienų";EUR;STANDARD;03;0000000000;PBNMLD;2.2.1.1.1.1.;0000000;Nedetalizuojama;84.5;0;84.5;84.5;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Žemaitijos pienas, AB";180240752;;26-APR-22;Nzte04424480;26-APR-22;26-APR-22;"20 dienų";EUR;STANDARD;03;0000000000;PBNMLD;2.2.1.1.1.1.;0000000;Nedetalizuojama;17.75;0;17.75;17.75;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Nacionalinis švietimo centras, UAB";300652639;;26-APR-22;nasc00038971;26-APR-22;26-APR-22;"20 dienų";EUR;STANDARD;0205;201010101;4001456;2.2.1.1.1.21.;0000000;Nedetalizuojama;36.3;0;36.3;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Handelshus, UAB";221412030;;26-APR-22;sua1467375;26-APR-22;26-APR-22;"20 dienų";EUR;STANDARD;20;201090201;4000070;2.2.1.1.1.1.;0000000;Nedetalizuojama;30.46;0;30.46;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Handelshus, UAB";221412030;;26-APR-22;sua1467375;26-APR-22;26-APR-22;"20 dienų";EUR;STANDARD;20;201090201;4000070;2.2.1.1.1.1.;0000000;Nedetalizuojama;145.05;0;145.05;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Handelshus, UAB";221412030;;27-APR-22;Nsua1467882;27-APR-22;27-APR-22;"20 dienų";EUR;STANDARD;03;0000000000;PBNMLD;2.2.1.1.1.1.;0000000;Nedetalizuojama;1.48;0;1.48;1.48;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Handelshus, UAB";221412030;;27-APR-22;Nsua1467882;27-APR-22;27-APR-22;"20 dienų";EUR;STANDARD;03;0000000000;PBNMLD;2.2.1.1.1.1.;0000000;Nedetalizuojama;7.07;0;7.07;7.07;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Handelshus, UAB";221412030;;27-APR-22;Nsua1467890;27-APR-22;27-APR-22;"20 dienų";EUR;STANDARD;03;0000000000;PBNMLD;2.2.1.1.1.1.;0000000;Nedetalizuojama;5.73;0;5.73;5.73;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Handelshus, UAB";221412030;;27-APR-22;Nsua1467890;27-APR-22;27-APR-22;"20 dienų";EUR;STANDARD;03;0000000000;PBNMLD;2.2.1.1.1.1.;0000000;Nedetalizuojama;27.27;0;27.27;27.27;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Handelshus, UAB";221412030;;27-APR-22;Nsua1467891;27-APR-22;27-APR-22;"20 dienų";EUR;STANDARD;03;0000000000;PBNMLD;2.2.1.1.1.1.;0000000;Nedetalizuojama;5.3;0;5.3;5.3;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Handelshus, UAB";221412030;;27-APR-22;Nsua1467891;27-APR-22;27-APR-22;"20 dienų";EUR;STANDARD;03;0000000000;PBNMLD;2.2.1.1.1.1.;0000000;Nedetalizuojama;25.25;0;25.25;25.25;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Handelshus, UAB";221412030;;27-APR-22;Nsua1467892;27-APR-22;27-APR-22;"20 dienų";EUR;STANDARD;03;0000000000;PBNMLD;2.2.1.1.1.1.;0000000;Nedetalizuojama;48.48;0;48.48;48.48;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Handelshus, UAB";221412030;;27-APR-22;Nsua1467892;27-APR-22;27-APR-22;"20 dienų";EUR;STANDARD;03;0000000000;PBNMLD;2.2.1.1.1.1.;0000000;Nedetalizuojama;10.18;0;10.18;10.18;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Handelshus, UAB";221412030;;27-APR-22;Nsua1467955;27-APR-22;27-APR-22;"20 dienų";EUR;STANDARD;03;0000000000;PBNMLD;2.2.1.1.1.1.;0000000;Nedetalizuojama;3.97;0;3.97;3.97;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Handelshus, UAB";221412030;;27-APR-22;Nsua1467955;27-APR-22;27-APR-22;"20 dienų";EUR;STANDARD;03;0000000000;PBNMLD;2.2.1.1.1.1.;0000000;Nedetalizuojama;18.92;0;18.92;18.92;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Handelshus, UAB";221412030;;27-APR-22;Nsua1470936;27-APR-22;27-APR-22;"20 dienų";EUR;STANDARD;03;0000000000;PBNMLD;2.2.1.1.1.1.;0000000;Nedetalizuojama;7.22;0;7.22;7.22;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Handelshus, UAB";221412030;;27-APR-22;Nsua1470936;27-APR-22;27-APR-22;"20 dienų";EUR;STANDARD;03;0000000000;PBNMLD;2.2.1.1.1.1.;0000000;Nedetalizuojama;34.4;0;34.4;34.4;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Vaisiai Jums UAB";302786925;;27-APR-22;Nvj0000135553;27-APR-22;27-APR-22;Nedelsiant;EUR;STANDARD;03;0000000000;PBNMLD;2.2.1.1.1.1.;0000000;Nedetalizuojama;53.54;0;53.54;53.54;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Vaisiai Jums UAB";302786925;;27-APR-22;Nvj0000135553;27-APR-22;27-APR-22;Nedelsiant;EUR;STANDARD;03;0000000000;PBNMLD;2.2.1.1.1.1.;0000000;Nedetalizuojama;11.24;0;11.24;11.24;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Žemaitijos pienas, AB";180240752;;27-APR-22;Nzte03397722;27-APR-22;27-APR-22;"20 dienų";EUR;STANDARD;03;0000000000;PBNMLD;2.2.1.1.1.1.;0000000;Nedetalizuojama;4.75;0;4.75;4.75;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Žemaitijos pienas, AB";180240752;;27-APR-22;Nzte03397722;27-APR-22;27-APR-22;"20 dienų";EUR;STANDARD;03;0000000000;PBNMLD;2.2.1.1.1.1.;0000000;Nedetalizuojama;22.6;0;22.6;22.6;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Žemaitijos pienas, AB";180240752;;27-APR-22;Nzte04425541;27-APR-22;27-APR-22;"20 dienų";EUR;STANDARD;03;0000000000;PBNMLD;2.2.1.1.1.1.;0000000;Nedetalizuojama;17.69;0;17.69;17.69;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Žemaitijos pienas, AB";180240752;;27-APR-22;Nzte04425541;27-APR-22;27-APR-22;"20 dienų";EUR;STANDARD;03;0000000000;PBNMLD;2.2.1.1.1.1.;0000000;Nedetalizuojama;84.26;0;84.26;84.26;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Žemaitijos pienas, AB";180240752;;27-APR-22;Nzte04425547;27-APR-22;27-APR-22;"20 dienų";EUR;STANDARD;03;0000000000;PBNMLD;2.2.1.1.1.1.;0000000;Nedetalizuojama;3.25;0;3.25;3.25;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Žemaitijos pienas, AB";180240752;;27-APR-22;Nzte04425547;27-APR-22;27-APR-22;"20 dienų";EUR;STANDARD;03;0000000000;PBNMLD;2.2.1.1.1.1.;0000000;Nedetalizuojama;15.48;0;15.48;15.48;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Fizinis asmuo";0;;27-APR-22;indiv21263322474/avi006545;27-APR-22;27-APR-22;Nedelsiant;EUR;STANDARD;01;201010102;4000150;2.2.1.1.1.21.;0000000;Nedetalizuojama;45;0;45;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Handelshus, UAB";221412030;;27-APR-22;sua1468154;27-APR-22;27-APR-22;"20 dienų";EUR;STANDARD;20;201090201;4000070;2.2.1.1.1.1.;0000000;Nedetalizuojama;28.43;0;28.43;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Handelshus, UAB";221412030;;27-APR-22;sua1468154;27-APR-22;27-APR-22;"20 dienų";EUR;STANDARD;20;201090201;4000070;2.2.1.1.1.1.;0000000;Nedetalizuojama;135.39;0;135.39;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Handelshus, UAB";221412030;;28-APR-22;Nsua1468457;28-APR-22;28-APR-22;"20 dienų";EUR;STANDARD;03;0000000000;PBNMLD;2.2.1.1.1.1.;0000000;Nedetalizuojama;8.6;0;8.6;8.6;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Handelshus, UAB";221412030;;28-APR-22;Nsua1468457;28-APR-22;28-APR-22;"20 dienų";EUR;STANDARD;03;0000000000;PBNMLD;2.2.1.1.1.1.;0000000;Nedetalizuojama;1.81;0;1.81;1.81;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Handelshus, UAB";221412030;;28-APR-22;sua1469043k;28-APR-22;28-APR-22;"20 dienų";EUR;CREDIT;64;201090201;4000145;2.2.1.1.1.1.;0000000;Nedetalizuojama;-6.76;0;-6.76;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Technologinių paslaugų sprendimai, UAB";160430566;;28-APR-22;tps021467;28-APR-22;28-APR-22;"20 dienų";EUR;STANDARD;01;201030102;4000010;2.2.1.1.1.21.;0000000;Nedetalizuojama;426.01;0;426.01;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Technologinių paslaugų sprendimai, UAB";160430566;;28-APR-22;tps021467;28-APR-22;28-APR-22;"20 dienų";EUR;STANDARD;01;201030102;4000010;2.2.1.1.1.21.;0000000;Nedetalizuojama;89.46;0;89.46;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"MB Teisės labirintai";305412893;;29-APR-22;2022042909;29-APR-22;29-APR-22;Nedelsiant;EUR;STANDARD;01;201010102;4000150;2.2.1.1.1.30.L.;0000000;Nedetalizuojama;100;0;100;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"MB Teisės labirintai";305412893;;29-APR-22;2022042916;29-APR-22;29-APR-22;Nedelsiant;EUR;STANDARD;01;201030105;4000080;2.2.1.1.1.30.L.;0000000;Nedetalizuojama;80;0;80;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;Daineka;303289641;;29-APR-22;KDL01479;29-APR-22;29-APR-22;Nedelsiant;EUR;STANDARD;01;201030102;4000011;2.2.1.1.1.30.L.;188710061;"Savivaldybės administracija";587;0;587;;"Vilniaus lopšelis-darželis ""Jovarėlis"" EUR"
2022;"UAB Linorijas";125844969;;29-APR-22;lgv003479;29-APR-22;29-APR-22;"20 dienų";EUR;STANDARD;01;201030102;4000010;2.2.1.1.1.7.;0000000;Nedetalizuojama;299.5;204.51;94.99;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Handelshus, UAB";221412030;;29-APR-22;sua1469386;29-APR-22;29-APR-22;"20 dienų";EUR;STANDARD;20;201090201;4000070;2.2.1.1.1.1.;0000000;Nedetalizuojama;111.89;0;111.89;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Handelshus, UAB";221412030;;29-APR-22;sua1469386;29-APR-22;29-APR-22;"20 dienų";EUR;STANDARD;20;201090201;4000070;2.2.1.1.1.1.;0000000;Nedetalizuojama;23.5;0;23.5;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"ESO, AB (Energijos skirstymo operatorius, AB)";304151376;;30-APR-22;001044-12022242-eass01860236/m;30-APR-22;30-APR-22;"30 dienų";EUR;STANDARD;00;204010101;4000521;2.2.1.1.1.20.2.;0000000;Nedetalizuojama;36.78;0;36.78;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"ESO, AB (Energijos skirstymo operatorius, AB)";304151376;;30-APR-22;001044-13055695-eass01860236/š;30-APR-22;30-APR-22;"30 dienų";EUR;STANDARD;00;201100104;4040004;2.2.1.1.1.20.2.;0000000;Nedetalizuojama;6.9;0;6.9;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Vilniaus šilumos tinklai, AB";124135580;;30-APR-22;"0179400-22vst29395š-Aitvaras l/d.";30-APR-22;30-APR-22;"30 dienų";EUR;STANDARD;01;201030102;4000010;2.2.1.1.1.20.1.;0000000;Nedetalizuojama;7575.24;1491;6084.24;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Vilniaus šilumos tinklai, AB";124135580;;30-APR-22;"0179400-22vst29395š-Algirdo muz.";30-APR-22;30-APR-22;"30 dienų";EUR;STANDARD;01;201020101;4000240;2.2.1.1.1.20.1.;0000000;Nedetalizuojama;4623.89;1663.13;2960.76;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Vilniaus šilumos tinklai, AB";124135580;;30-APR-22;"0179400-22vst29395š-Antakalnio gim.";30-APR-22;30-APR-22;"30 dienų";EUR;STANDARD;01;201010102;4000152;2.2.1.1.1.20.1.;0000000;Nedetalizuojama;1235.49;732.32;503.17;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Vilniaus šilumos tinklai, AB";124135580;;30-APR-22;"0179400-22vst29395š-Antakalnio gim1.";30-APR-22;30-APR-22;"30 dienų";EUR;STANDARD;01;201010102;4000152;2.2.1.1.1.20.1.;0000000;Nedetalizuojama;10379.83;7419.96;2959.87;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Vilniaus šilumos tinklai, AB";124135580;;30-APR-22;"0179400-22vst29395š-Antakalnio prad.";30-APR-22;30-APR-22;"30 dienų";EUR;STANDARD;01;201030105;4000080;2.2.1.1.1.20.1.;0000000;Nedetalizuojama;1037.22;220.06;817.16;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Vilniaus šilumos tinklai, AB";124135580;;30-APR-22;"0179400-22vst29395š-Antakalnio progim.";30-APR-22;30-APR-22;"30 dienų";EUR;STANDARD;01;201010102;4000150;2.2.1.1.1.20.1.;0000000;Nedetalizuojama;6067.81;1690.98;4376.83;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Vilniaus šilumos tinklai, AB";124135580;;30-APR-22;"0179400-22vst29395š-Ateities m-kla";30-APR-22;30-APR-22;"30 dienų";EUR;STANDARD;01;201010102;4000150;2.2.1.1.1.20.1.;0000000;Nedetalizuojama;7561.82;1371.91;6189.91;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Vilniaus šilumos tinklai, AB";124135580;;30-APR-22;"0179400-22vst29395š-Atžalyno m/d";30-APR-22;30-APR-22;"30 dienų";EUR;STANDARD;01;201030105;4000080;2.2.1.1.1.20.1.;0000000;Nedetalizuojama;4163.84;1044.96;3118.88;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Vilniaus šilumos tinklai, AB";124135580;;30-APR-22;"0179400-22vst29395š-Aušrelė l/d.";30-APR-22;30-APR-22;"30 dienų";EUR;STANDARD;01;201030102;4000010;2.2.1.1.1.20.1.;0000000;Nedetalizuojama;4920.25;2632.18;2288.07;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Vilniaus šilumos tinklai, AB";124135580;;30-APR-22;"0179400-22vst29395š-Aušros d/m.";30-APR-22;30-APR-22;"30 dienų";EUR;STANDARD;01;201030105;4000080;2.2.1.1.1.20.1.;0000000;Nedetalizuojama;5916.83;1339.72;4577.11;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Vilniaus šilumos tinklai, AB";124135580;;30-APR-22;"0179400-22vst29395š-B.Dvariono muz.";30-APR-22;30-APR-22;"30 dienų";EUR;STANDARD;01;201020101;4000240;2.2.1.1.1.20.1.;0000000;Nedetalizuojama;7423.92;0;7423.92;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Vilniaus šilumos tinklai, AB";124135580;;30-APR-22;"0179400-22vst29395š-B.Jonušo muz.";30-APR-22;30-APR-22;"30 dienų";EUR;STANDARD;01;201020101;4000240;2.2.1.1.1.20.1.;0000000;Nedetalizuojama;2193.9;0;2193.9;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Vilniaus šilumos tinklai, AB";124135580;;30-APR-22;"0179400-22vst29395š-B.Radvilaitės progim.";30-APR-22;30-APR-22;"30 dienų";EUR;STANDARD;01;201010102;4000150;2.2.1.1.1.20.1.;0000000;Nedetalizuojama;7889.47;3456.15;4433.32;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Vilniaus šilumos tinklai, AB";124135580;;30-APR-22;"0179400-22vst29395š-Baltupių prog.";30-APR-22;30-APR-22;"30 dienų";EUR;STANDARD;01;201010102;4000150;2.2.1.1.1.20.1.;0000000;Nedetalizuojama;5976.15;2162.44;3813.71;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Vilniaus šilumos tinklai, AB";124135580;;30-APR-22;"0179400-22vst29395š-Basanavičiaus gimn.";30-APR-22;30-APR-22;"30 dienų";EUR;STANDARD;01;201010102;4000152;2.2.1.1.1.20.1.;0000000;Nedetalizuojama;4608.95;1226.66;3382.29;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Vilniaus šilumos tinklai, AB";124135580;;30-APR-22;"0179400-22vst29395š-Basanavičiaus prog.";30-APR-22;30-APR-22;"30 dienų";EUR;STANDARD;01;201010102;4000150;2.2.1.1.1.20.1.;0000000;Nedetalizuojama;3349.17;1186.62;2162.55;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Vilniaus šilumos tinklai, AB";124135580;;30-APR-22;"0179400-22vst29395š-Berželis l/d";30-APR-22;30-APR-22;"30 dienų";EUR;STANDARD;01;201030102;4000010;2.2.1.1.1.20.1.;0000000;Nedetalizuojama;5474.06;3516.57;1957.49;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Vilniaus šilumos tinklai, AB";124135580;;30-APR-22;"0179400-22vst29395š-Beržynėlis l/d.";30-APR-22;30-APR-22;"30 dienų";EUR;STANDARD;01;201030102;4000010;2.2.1.1.1.20.1.;0000000;Nedetalizuojama;2488.27;856.41;1631.86;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Vilniaus šilumos tinklai, AB";124135580;;30-APR-22;"0179400-22vst29395š-Bitutė l/d.";30-APR-22;30-APR-22;"30 dienų";EUR;STANDARD;01;201030102;4000010;2.2.1.1.1.20.1.;0000000;Nedetalizuojama;3036.47;1453.31;1583.16;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Vilniaus šilumos tinklai, AB";124135580;;30-APR-22;"0179400-22vst29395š-Dainorėliai d/m.";30-APR-22;30-APR-22;"30 dienų";EUR;STANDARD;01;201030105;4000080;2.2.1.1.1.20.1.;0000000;Nedetalizuojama;2349.08;1016.06;1333.02;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Vilniaus šilumos tinklai, AB";124135580;;30-APR-22;"0179400-22vst29395š-Daukanto gimn.";30-APR-22;30-APR-22;"30 dienų";EUR;STANDARD;01;201010102;4000152;2.2.1.1.1.20.1.;0000000;Nedetalizuojama;4156.01;0;4156.01;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Vilniaus šilumos tinklai, AB";124135580;;30-APR-22;"0179400-22vst29395š-Delfinukas l/d.";30-APR-22;30-APR-22;"30 dienų";EUR;STANDARD;01;201030102;4000010;2.2.1.1.1.20.1.;0000000;Nedetalizuojama;6180.38;1308.03;4872.35;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Vilniaus šilumos tinklai, AB";124135580;;30-APR-22;"0179400-22vst29395š-Drevinukas l/d.";30-APR-22;30-APR-22;"30 dienų";EUR;STANDARD;01;201030102;4000010;2.2.1.1.1.20.1.;0000000;Nedetalizuojama;2439.11;1244.17;1194.94;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Vilniaus šilumos tinklai, AB";124135580;;30-APR-22;"0179400-22vst29395š-Drugelis l/d.";30-APR-22;30-APR-22;"30 dienų";EUR;STANDARD;01;201030102;4000010;2.2.1.1.1.20.1.;0000000;Nedetalizuojama;2910.13;2603.79;306.34;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Vilniaus šilumos tinklai, AB";124135580;;30-APR-22;"0179400-22vst29395š-Du gaideliai l/d.";30-APR-22;30-APR-22;"30 dienų";EUR;STANDARD;01;201030102;4000010;2.2.1.1.1.20.1.;0000000;Nedetalizuojama;2436.19;907.93;1528.26;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Vilniaus šilumos tinklai, AB";124135580;;30-APR-22;"0179400-22vst29395š-E.Pliaterytės prog";30-APR-22;30-APR-22;"30 dienų";EUR;STANDARD;01;201010102;4000150;2.2.1.1.1.20.1.;0000000;Nedetalizuojama;7143.33;1473.08;5670.25;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Vilniaus šilumos tinklai, AB";124135580;;30-APR-22;"0179400-22vst29395š-Eglutė l/d.";30-APR-22;30-APR-22;"30 dienų";EUR;STANDARD;01;201030102;4000010;2.2.1.1.1.20.1.;0000000;Nedetalizuojama;7249;2380.89;4868.11;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Vilniaus šilumos tinklai, AB";124135580;;30-APR-22;"0179400-22vst29395š-Fabijoniškių gimnazija";30-APR-22;30-APR-22;"30 dienų";EUR;STANDARD;01;201010102;4000152;2.2.1.1.1.20.1.;0000000;Nedetalizuojama;7824.43;5528.49;2295.94;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Vilniaus šilumos tinklai, AB";124135580;;30-APR-22;"0179400-22vst29395š-Filaretų prad.";30-APR-22;30-APR-22;"30 dienų";EUR;STANDARD;01;201030105;4000080;2.2.1.1.1.20.1.;0000000;Nedetalizuojama;3024.56;2885.25;139.31;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Vilniaus šilumos tinklai, AB";124135580;;30-APR-22;"0179400-22vst29395š-G.Vilties progim.";30-APR-22;30-APR-22;"30 dienų";EUR;STANDARD;01;201010102;4000150;2.2.1.1.1.20.1.;0000000;Nedetalizuojama;10631.34;0;10631.34;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Vilniaus šilumos tinklai, AB";124135580;;30-APR-22;"0179400-22vst29395š-GTU inžinėrijos licėjus";30-APR-22;30-APR-22;"30 dienų";EUR;STANDARD;01;201010102;4000152;2.2.1.1.1.20.1.;0000000;Nedetalizuojama;4415.58;0;4415.58;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Vilniaus šilumos tinklai, AB";124135580;;30-APR-22;"0179400-22vst29395š-GTU inžinėrijos licėjus1";30-APR-22;30-APR-22;"30 dienų";EUR;STANDARD;01;201010102;4000152;2.2.1.1.1.20.1.;0000000;Nedetalizuojama;1899.3;0;1899.3;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
