SASKAITOS_METAI;KREDITORIUS;KREDITORIAUS_NR;SUTARTIES_NR;SASKAITOS_DATA;SASKAITOS_NR;DK_DATA;TERMS_DATE;TREMINAS;VALIUTA;INVOICE_TYPE_LOOKUP_CODE;FIN_SALTINIS;PRIEMONE;SAMATA;EKON_KLAS;ASIGNAV_VALDYTOJAS;ASIGN_VALD_APRASAS;EILUTES_SUMA;APMOKETA_SUMA;SKOLOS_SUMA;SKOLOS_SUMA_ES;DEPARTAMENTAS
2018;"UAB ""Vilniaus apšvietimas""";120125820;;31-AUG-18;GAT07878;31-AUG-18;31-AUG-18;"90 dienų";EUR;STANDARD;00;0000000000;0000000;0000000000000000;0000000;Nedetalizuojama;-3517.24;0;-3517.24;;"Administracija EUR"
2018;"UAB ""Vilniaus apšvietimas""";120125820;29-350(1.2.16-TD2)-;31-AUG-18;GAT07879;31-AUG-18;31-AUG-18;"90 dienų";EUR;STANDARD;01;14010112;3000720;2.2.1.1.1.12.;188751791;"Miesto ūkio ir transporto departamentas";5186.66;0;5186.66;;"Administracija EUR"
2018;"UAB ""Vilniaus apšvietimas""";120125820;;31-AUG-18;GAT07879;31-AUG-18;31-AUG-18;"90 dienų";EUR;STANDARD;00;0000000000;0000000;0000000000000000;0000000;Nedetalizuojama;1089.2;0;1089.2;;"Administracija EUR"
2018;"UAB ""Vilniaus apšvietimas""";120125820;;31-AUG-18;GAT07879;31-AUG-18;31-AUG-18;"90 dienų";EUR;STANDARD;00;0000000000;0000000;0000000000000000;0000000;Nedetalizuojama;-1089.2;0;-1089.2;;"Administracija EUR"
2018;"UAB ""Vilniaus apšvietimas""";120125820;;31-AUG-18;GAT07880;31-AUG-18;31-AUG-18;"90 dienų";EUR;STANDARD;00;0000000000;0000000;0000000000000000;0000000;Nedetalizuojama;1089.2;0;1089.2;;"Administracija EUR"
2018;"UAB ""Vilniaus apšvietimas""";120125820;;31-AUG-18;GAT07880;31-AUG-18;31-AUG-18;"90 dienų";EUR;STANDARD;00;0000000000;0000000;0000000000000000;0000000;Nedetalizuojama;-1089.2;0;-1089.2;;"Administracija EUR"
2018;"UAB ""Vilniaus apšvietimas""";120125820;29-350(1.2.16-TD2)-;31-AUG-18;GAT07880;31-AUG-18;31-AUG-18;"90 dienų";EUR;STANDARD;01;14010112;3000720;2.2.1.1.1.12.;188751791;"Miesto ūkio ir transporto departamentas";5186.66;0;5186.66;;"Administracija EUR"
2018;"UAB ""Vilniaus apšvietimas""";120125820;;31-AUG-18;GAT07881;31-AUG-18;31-AUG-18;"90 dienų";EUR;STANDARD;00;0000000000;0000000;0000000000000000;0000000;Nedetalizuojama;-3851.39;0;-3851.39;;"Administracija EUR"
2018;"UAB ""Vilniaus apšvietimas""";120125820;29-350(1.2.16-TD2)-;31-AUG-18;GAT07881;31-AUG-18;31-AUG-18;"90 dienų";EUR;STANDARD;01;14010112;3000720;2.2.1.1.1.12.;188751791;"Miesto ūkio ir transporto departamentas";18339.94;0;18339.94;;"Administracija EUR"
2018;"UAB ""Vilniaus apšvietimas""";120125820;;31-AUG-18;GAT07881;31-AUG-18;31-AUG-18;"90 dienų";EUR;STANDARD;00;0000000000;0000000;0000000000000000;0000000;Nedetalizuojama;3851.39;0;3851.39;;"Administracija EUR"
2018;"UAB ""Vilniaus apšvietimas""";120125820;;31-AUG-18;GAT07882;31-AUG-18;31-AUG-18;"90 dienų";EUR;STANDARD;00;0000000000;0000000;0000000000000000;0000000;Nedetalizuojama;9996.05;0;9996.05;;"Administracija EUR"
2018;"UAB ""Vilniaus apšvietimas""";120125820;29-350(1.2.16-TD2)-;31-AUG-18;GAT07882;31-AUG-18;31-AUG-18;"90 dienų";EUR;STANDARD;01;14010112;3000720;2.2.1.1.1.12.;188751791;"Miesto ūkio ir transporto departamentas";47600.25;0;47600.25;;"Administracija EUR"
2018;"UAB ""Vilniaus apšvietimas""";120125820;;31-AUG-18;GAT07882;31-AUG-18;31-AUG-18;"90 dienų";EUR;STANDARD;00;0000000000;0000000;0000000000000000;0000000;Nedetalizuojama;-9996.05;0;-9996.05;;"Administracija EUR"
2018;"UAB ""Vilniaus apšvietimas""";120125820;29-350(1.2.16-TD2)-;31-AUG-18;GAT07883;31-AUG-18;31-AUG-18;"90 dienų";EUR;STANDARD;01;14010112;3000720;2.2.1.1.1.12.;188751791;"Miesto ūkio ir transporto departamentas";12045.92;0;12045.92;;"Administracija EUR"
2018;"UAB ""Vilniaus apšvietimas""";120125820;;31-AUG-18;GAT07883;31-AUG-18;31-AUG-18;"90 dienų";EUR;STANDARD;00;0000000000;0000000;0000000000000000;0000000;Nedetalizuojama;2529.64;0;2529.64;;"Administracija EUR"
2018;"UAB ""Vilniaus apšvietimas""";120125820;;31-AUG-18;GAT07883;31-AUG-18;31-AUG-18;"90 dienų";EUR;STANDARD;00;0000000000;0000000;0000000000000000;0000000;Nedetalizuojama;-2529.64;0;-2529.64;;"Administracija EUR"
2018;"UAB ""Vilniaus apšvietimas""";120125820;;31-AUG-18;GAT07884/1;31-AUG-18;31-AUG-18;"90 dienų";EUR;STANDARD;00;0000000000;0000000;0000000000000000;0000000;Nedetalizuojama;-3364.38;0;-3364.38;;"Administracija EUR"
2018;"UAB ""Vilniaus apšvietimas""";120125820;;31-AUG-18;GAT07884/1;31-AUG-18;31-AUG-18;"90 dienų";EUR;STANDARD;00;0000000000;0000000;0000000000000000;0000000;Nedetalizuojama;3364.38;0;3364.38;;"Administracija EUR"
2018;"UAB ""Vilniaus apšvietimas""";120125820;29-350(1.2.16-TD2)-;31-AUG-18;GAT07884/1;31-AUG-18;31-AUG-18;"90 dienų";EUR;STANDARD;01;14010112;3000720;2.2.1.1.1.12.;188751791;"Miesto ūkio ir transporto departamentas";16020.86;0;16020.86;;"Administracija EUR"
2018;"UAB ""Vilniaus apšvietimas""";120125820;29-350(1.2.16-TD2)-;31-AUG-18;GAT07890;31-AUG-18;31-AUG-18;"90 dienų";EUR;STANDARD;01;14010112;3000720;2.2.1.1.1.12.;188751791;"Miesto ūkio ir transporto departamentas";59466.17;0;59466.17;;"Administracija EUR"
2018;"UAB ""Vilniaus apšvietimas""";120125820;29-350(1.2.16-TD2)-;31-AUG-18;GAT07890;31-AUG-18;31-AUG-18;"90 dienų";EUR;STANDARD;01;14010112;3000720;2.2.1.1.1.12.;188751791;"Miesto ūkio ir transporto departamentas";12487.9;0;12487.9;;"Administracija EUR"
2018;"UAB ""Vilniaus apšvietimas""";120125820;29-350(1.2.16-TD2)-;31-AUG-18;GAT07893/1;31-AUG-18;31-AUG-18;"90 dienų";EUR;STANDARD;01;14010112;3000720;2.2.1.1.1.12.;188751791;"Miesto ūkio ir transporto departamentas";112310.7;0;112310.7;;"Administracija EUR"
2018;"UAB ""Vilniaus apšvietimas""";120125820;29-350(1.2.16-TD2)-;31-AUG-18;GAT07893/1;31-AUG-18;31-AUG-18;"90 dienų";EUR;STANDARD;01;14010112;3000720;2.2.1.1.1.12.;188751791;"Miesto ūkio ir transporto departamentas";23585.24;0;23585.24;;"Administracija EUR"
2018;"Infes UAB";302947360;;31-AUG-18;INF1810399;01-SEP-18;31-AUG-18;Nedelsiant;EUR;STANDARD;00;0000000000;0000000;0000000000000000;0000000;Nedetalizuojama;6117.49;0;6117.49;;"Administracija EUR"
2018;"Infes UAB";302947360;;31-AUG-18;INF1810399;01-SEP-18;31-AUG-18;Nedelsiant;EUR;STANDARD;3M01;01090122007;4000319;3.1.1.2.1.2.;1030000;"Švietimo, kultūros ir sporto departamentas";29130.91;0;29130.91;;"Administracija EUR"
2018;"Infes UAB";302947360;;31-AUG-18;INF1810399;01-SEP-18;31-AUG-18;Nedelsiant;EUR;STANDARD;00;0000000000;0000000;0000000000000000;0000000;Nedetalizuojama;-6117.49;0;-6117.49;;"Administracija EUR"
2018;"Valstybinė mokesčių inspekcija prie LRFM";188659752;;31-AUG-18;"INF1810399 PVM";01-SEP-18;31-AUG-18;Nedelsiant;EUR;STANDARD;3M01;01090122007;4000319;3.1.1.2.1.2.;1030000;"Švietimo, kultūros ir sporto departamentas";6117.49;0;6117.49;;"Administracija EUR"
2018;"UAB Jungtiniai projektai";301563613;;31-AUG-18;JPRO1272;01-SEP-18;31-AUG-18;Nedelsiant;EUR;STANDARD;00;0000000000;0000000;0000000000000000;0000000;Nedetalizuojama;-21573.07;0;-21573.07;;"Administracija EUR"
2018;"UAB Jungtiniai projektai";301563613;;31-AUG-18;JPRO1272;01-SEP-18;31-AUG-18;Nedelsiant;EUR;STANDARD;00;0000000000;0000000;0000000000000000;0000000;Nedetalizuojama;21573.07;0;21573.07;;"Administracija EUR"
2018;"UAB Jungtiniai projektai";301563613;;31-AUG-18;JPRO1272;01-SEP-18;31-AUG-18;Nedelsiant;EUR;STANDARD;3M01;01090122019;4000332;3.1.1.2.1.2.;1030000;"Švietimo, kultūros ir sporto departamentas";102728.92;0;102728.92;;"Administracija EUR"
2018;"Valstybinė mokesčių inspekcija prie LRFM";188659752;;31-AUG-18;"JPRO1272 PVM";01-SEP-18;31-AUG-18;Nedelsiant;EUR;STANDARD;3M01;01090122019;4000332;3.1.1.2.1.2.;1030000;"Švietimo, kultūros ir sporto departamentas";21573.07;0;21573.07;;"Administracija EUR"
2018;"Telia Lietuva, AB";121215434;;31-AUG-18;"JUP 2023763776";31-AUG-18;31-AUG-18;"30 dienų";EUR;STANDARD;20;01100202;4000231;2.2.1.1.1.5.;1030000;"Švietimo, kultūros ir sporto departamentas";65.16;0;65.16;;"Vilniaus suaugusiųjų mokymo centras EUR"
2018;"Telia Lietuva, AB";121215434;;31-AUG-18;JUP2023689967;24-OCT-18;31-AUG-18;"30 dienų";EUR;STANDARD;01;16010101;1000001;2.2.1.1.1.5.;188710061;"Vilniaus miesto savivaldybės administracija";81.85;0;81.85;;"Administracija EUR"
2018;"Telia Lietuva, AB";121215434;;31-AUG-18;JUP2023689967;24-OCT-18;31-AUG-18;"30 dienų";EUR;STANDARD;01;16010101;1000001;2.2.1.1.1.5.;188710061;"Vilniaus miesto savivaldybės administracija";78.12;0;78.12;;"Administracija EUR"
2018;"Telia Lietuva, AB";121215434;;31-AUG-18;JUP2023689967;24-OCT-18;31-AUG-18;"30 dienų";EUR;STANDARD;01;16010101;1000001;2.2.1.1.1.5.;188710061;"Vilniaus miesto savivaldybės administracija";0;0;0;;"Administracija EUR"
2018;"Telia Lietuva, AB";121215434;;31-AUG-18;JUP2023689967;24-OCT-18;31-AUG-18;"30 dienų";EUR;STANDARD;01;16010101;1000001;2.2.1.1.1.5.;188710061;"Vilniaus miesto savivaldybės administracija";390.75;0;390.75;;"Administracija EUR"
2018;"Telia Lietuva, AB";121215434;;31-AUG-18;JUP2023689967/1;24-OCT-18;31-AUG-18;"30 dienų";EUR;STANDARD;01;16010101;1000002;2.2.1.1.1.5.;188710061;"Vilniaus miesto savivaldybės administracija";57.66;0;57.66;;"Administracija EUR"
2018;"Telia Lietuva, AB";121215434;;31-AUG-18;JUP2023689967/1;24-OCT-18;31-AUG-18;"30 dienų";EUR;STANDARD;01;16010101;1000002;2.2.1.1.1.5.;188710061;"Vilniaus miesto savivaldybės administracija";274.55;0;274.55;;"Administracija EUR"
2018;"Telia Lietuva, AB";121215434;;31-AUG-18;JUP2023689967/1;24-OCT-18;31-AUG-18;"30 dienų";EUR;STANDARD;01;16010101;1000002;2.2.1.1.1.5.;188710061;"Vilniaus miesto savivaldybės administracija";0;0;0;;"Administracija EUR"
2018;"Telia Lietuva, AB";121215434;;31-AUG-18;JUP2023689967/1;24-OCT-18;31-AUG-18;"30 dienų";EUR;STANDARD;01;16010101;1000002;2.2.1.1.1.5.;188710061;"Vilniaus miesto savivaldybės administracija";46.76;0;46.76;;"Administracija EUR"
2018;"Telia Lietuva, AB";121215434;;31-AUG-18;JUP2023689967/10;24-OCT-18;31-AUG-18;"30 dienų";EUR;STANDARD;01;16010106;1000033;2.2.1.1.1.5.;188710061;"Vilniaus miesto savivaldybės administracija";29.7;0;29.7;;"Administracija EUR"
2018;"Telia Lietuva, AB";121215434;;31-AUG-18;JUP2023689967/10;24-OCT-18;31-AUG-18;"30 dienų";EUR;STANDARD;01;16010106;1000033;2.2.1.1.1.5.;188710061;"Vilniaus miesto savivaldybės administracija";0;0;0;;"Administracija EUR"
2018;"Telia Lietuva, AB";121215434;;31-AUG-18;JUP2023689967/10;24-OCT-18;31-AUG-18;"30 dienų";EUR;STANDARD;01;16010106;1000033;2.2.1.1.1.5.;188710061;"Vilniaus miesto savivaldybės administracija";63.48;0;63.48;;"Administracija EUR"
2018;"Telia Lietuva, AB";121215434;;31-AUG-18;JUP2023689967/10;24-OCT-18;31-AUG-18;"30 dienų";EUR;STANDARD;01;16010106;1000033;2.2.1.1.1.5.;188710061;"Vilniaus miesto savivaldybės administracija";13.33;0;13.33;;"Administracija EUR"
2018;"Telia Lietuva, AB";121215434;;31-AUG-18;JUP2023689967/11;24-OCT-18;31-AUG-18;"30 dienų";EUR;STANDARD;01;16010103;1000034;2.2.1.1.1.5.;188710061;"Vilniaus miesto savivaldybės administracija";249.91;0;249.91;;"Administracija EUR"
2018;"Telia Lietuva, AB";121215434;;31-AUG-18;JUP2023689967/11;24-OCT-18;31-AUG-18;"30 dienų";EUR;STANDARD;01;16010103;1000034;2.2.1.1.1.5.;188710061;"Vilniaus miesto savivaldybės administracija";0;0;0;;"Administracija EUR"
2018;"Telia Lietuva, AB";121215434;;31-AUG-18;JUP2023689967/11;24-OCT-18;31-AUG-18;"30 dienų";EUR;STANDARD;01;16010103;1000034;2.2.1.1.1.5.;188710061;"Vilniaus miesto savivaldybės administracija";57.72;0;57.72;;"Administracija EUR"
2018;"Telia Lietuva, AB";121215434;;31-AUG-18;JUP2023689967/11;24-OCT-18;31-AUG-18;"30 dienų";EUR;STANDARD;01;16010103;1000034;2.2.1.1.1.5.;188710061;"Vilniaus miesto savivaldybės administracija";52.48;0;52.48;;"Administracija EUR"
2018;"Telia Lietuva, AB";121215434;;31-AUG-18;JUP2023689967/12;24-OCT-18;31-AUG-18;"30 dienų";EUR;STANDARD;01;16010107;1000037;2.2.1.1.1.5.;188710061;"Vilniaus miesto savivaldybės administracija";6.44;0;6.44;;"Administracija EUR"
2018;"Telia Lietuva, AB";121215434;;31-AUG-18;JUP2023689967/12;24-OCT-18;31-AUG-18;"30 dienų";EUR;STANDARD;01;16010107;1000037;2.2.1.1.1.5.;188710061;"Vilniaus miesto savivaldybės administracija";1.35;0;1.35;;"Administracija EUR"
2018;"Telia Lietuva, AB";121215434;;31-AUG-18;JUP2023689967/13;24-OCT-18;31-AUG-18;"30 dienų";EUR;STANDARD;01;16010107;1000038;2.2.1.1.1.5.;188710061;"Vilniaus miesto savivaldybės administracija";7.42;0;7.42;;"Administracija EUR"
2018;"Telia Lietuva, AB";121215434;;31-AUG-18;JUP2023689967/13;24-OCT-18;31-AUG-18;"30 dienų";EUR;STANDARD;01;16010107;1000038;2.2.1.1.1.5.;188710061;"Vilniaus miesto savivaldybės administracija";0;0;0;;"Administracija EUR"
2018;"Telia Lietuva, AB";121215434;;31-AUG-18;JUP2023689967/13;24-OCT-18;31-AUG-18;"30 dienų";EUR;STANDARD;01;16010107;1000038;2.2.1.1.1.5.;188710061;"Vilniaus miesto savivaldybės administracija";11.19;0;11.19;;"Administracija EUR"
2018;"Telia Lietuva, AB";121215434;;31-AUG-18;JUP2023689967/13;24-OCT-18;31-AUG-18;"30 dienų";EUR;STANDARD;01;16010107;1000038;2.2.1.1.1.5.;188710061;"Vilniaus miesto savivaldybės administracija";2.35;0;2.35;;"Administracija EUR"
2018;"Telia Lietuva, AB";121215434;;31-AUG-18;JUP2023689967/14;24-OCT-18;31-AUG-18;"30 dienų";EUR;STANDARD;2M12;16020113;1000040;2.2.1.1.1.5.;188710061;"Vilniaus miesto savivaldybės administracija";1.48;0;1.48;;"Administracija EUR"
2018;"Telia Lietuva, AB";121215434;;31-AUG-18;JUP2023689967/14;24-OCT-18;31-AUG-18;"30 dienų";EUR;STANDARD;2M12;16020113;1000040;2.2.1.1.1.5.;188710061;"Vilniaus miesto savivaldybės administracija";.31;0;.31;;"Administracija EUR"
2018;"Telia Lietuva, AB";121215434;;31-AUG-18;JUP2023689967/15;24-OCT-18;31-AUG-18;"30 dienų";EUR;STANDARD;01;16010105;1000041;2.2.1.1.1.5.;188710061;"Vilniaus miesto savivaldybės administracija";22.83;0;22.83;;"Administracija EUR"
2018;"Telia Lietuva, AB";121215434;;31-AUG-18;JUP2023689967/15;24-OCT-18;31-AUG-18;"30 dienų";EUR;STANDARD;01;16010105;1000041;2.2.1.1.1.5.;188710061;"Vilniaus miesto savivaldybės administracija";0;0;0;;"Administracija EUR"
2018;"Telia Lietuva, AB";121215434;;31-AUG-18;JUP2023689967/15;24-OCT-18;31-AUG-18;"30 dienų";EUR;STANDARD;01;16010105;1000041;2.2.1.1.1.5.;188710061;"Vilniaus miesto savivaldybės administracija";4;0;4;;"Administracija EUR"
2018;"Telia Lietuva, AB";121215434;;31-AUG-18;JUP2023689967/15;24-OCT-18;31-AUG-18;"30 dienų";EUR;STANDARD;01;16010105;1000041;2.2.1.1.1.5.;188710061;"Vilniaus miesto savivaldybės administracija";4.8;0;4.8;;"Administracija EUR"
2018;"Telia Lietuva, AB";121215434;;31-AUG-18;JUP2023689967/16;24-OCT-18;31-AUG-18;"30 dienų";EUR;STANDARD;01;16010105;1000042;2.2.1.1.1.5.;188710061;"Vilniaus miesto savivaldybės administracija";116.72;0;116.72;;"Administracija EUR"
2018;"Telia Lietuva, AB";121215434;;31-AUG-18;JUP2023689967/16;24-OCT-18;31-AUG-18;"30 dienų";EUR;STANDARD;01;16010105;1000042;2.2.1.1.1.5.;188710061;"Vilniaus miesto savivaldybės administracija";24.51;0;24.51;;"Administracija EUR"
2018;"Telia Lietuva, AB";121215434;;31-AUG-18;JUP2023689967/16;24-OCT-18;31-AUG-18;"30 dienų";EUR;STANDARD;01;16010105;1000042;2.2.1.1.1.5.;188710061;"Vilniaus miesto savivaldybės administracija";6.72;0;6.72;;"Administracija EUR"
2018;"Telia Lietuva, AB";121215434;;31-AUG-18;JUP2023689967/16;24-OCT-18;31-AUG-18;"30 dienų";EUR;STANDARD;01;16010105;1000042;2.2.1.1.1.5.;188710061;"Vilniaus miesto savivaldybės administracija";0;0;0;;"Administracija EUR"
2018;"Telia Lietuva, AB";121215434;;31-AUG-18;JUP2023689967/17;24-OCT-18;31-AUG-18;"30 dienų";EUR;STANDARD;01;16010102;1000056;2.2.1.1.1.5.;188710061;"Vilniaus miesto savivaldybės administracija";2.98;0;2.98;;"Administracija EUR"
2018;"Telia Lietuva, AB";121215434;;31-AUG-18;JUP2023689967/17;24-OCT-18;31-AUG-18;"30 dienų";EUR;STANDARD;01;16010102;1000056;2.2.1.1.1.5.;188710061;"Vilniaus miesto savivaldybės administracija";14.18;0;14.18;;"Administracija EUR"
2018;"Telia Lietuva, AB";121215434;;31-AUG-18;JUP2023689967/17;24-OCT-18;31-AUG-18;"30 dienų";EUR;STANDARD;01;16010102;1000056;2.2.1.1.1.5.;188710061;"Vilniaus miesto savivaldybės administracija";17.94;0;17.94;;"Administracija EUR"
2018;"Telia Lietuva, AB";121215434;;31-AUG-18;JUP2023689967/17;24-OCT-18;31-AUG-18;"30 dienų";EUR;STANDARD;01;16010102;1000056;2.2.1.1.1.5.;188710061;"Vilniaus miesto savivaldybės administracija";0;0;0;;"Administracija EUR"
2018;"Telia Lietuva, AB";121215434;;31-AUG-18;JUP2023689967/18;24-OCT-18;31-AUG-18;"30 dienų";EUR;STANDARD;01;16010101;1000061;2.2.1.1.1.5.;188710061;"Vilniaus miesto savivaldybės administracija";0;0;0;;"Administracija EUR"
2018;"Telia Lietuva, AB";121215434;;31-AUG-18;JUP2023689967/18;24-OCT-18;31-AUG-18;"30 dienų";EUR;STANDARD;01;16010101;1000061;2.2.1.1.1.5.;188710061;"Vilniaus miesto savivaldybės administracija";282.02;0;282.02;;"Administracija EUR"
2018;"Telia Lietuva, AB";121215434;;31-AUG-18;JUP2023689967/18;24-OCT-18;31-AUG-18;"30 dienų";EUR;STANDARD;01;16010101;1000061;2.2.1.1.1.5.;188710061;"Vilniaus miesto savivaldybės administracija";59.22;0;59.22;;"Administracija EUR"
2018;"Telia Lietuva, AB";121215434;;31-AUG-18;JUP2023689967/18;24-OCT-18;31-AUG-18;"30 dienų";EUR;STANDARD;01;16010101;1000061;2.2.1.1.1.5.;188710061;"Vilniaus miesto savivaldybės administracija";81.82;0;81.82;;"Administracija EUR"
2018;"Telia Lietuva, AB";121215434;;31-AUG-18;JUP2023689967/19;24-OCT-18;31-AUG-18;"30 dienų";EUR;STANDARD;01;16010101;1000062;2.2.1.1.1.5.;188710061;"Vilniaus miesto savivaldybės administracija";477.73;0;477.73;;"Administracija EUR"
2018;"Telia Lietuva, AB";121215434;;31-AUG-18;JUP2023689967/19;24-OCT-18;31-AUG-18;"30 dienų";EUR;STANDARD;01;16010101;1000062;2.2.1.1.1.5.;188710061;"Vilniaus miesto savivaldybės administracija";100.32;0;100.32;;"Administracija EUR"
2018;"Telia Lietuva, AB";121215434;;31-AUG-18;JUP2023689967/19;24-OCT-18;31-AUG-18;"30 dienų";EUR;STANDARD;01;16010101;1000062;2.2.1.1.1.5.;188710061;"Vilniaus miesto savivaldybės administracija";65.86;0;65.86;;"Administracija EUR"
2018;"Telia Lietuva, AB";121215434;;31-AUG-18;JUP2023689967/19;24-OCT-18;31-AUG-18;"30 dienų";EUR;STANDARD;01;16010101;1000062;2.2.1.1.1.5.;188710061;"Vilniaus miesto savivaldybės administracija";0;0;0;;"Administracija EUR"
2018;"Telia Lietuva, AB";121215434;;31-AUG-18;JUP2023689967/2;24-OCT-18;31-AUG-18;"30 dienų";EUR;STANDARD;01;16010101;1000003;2.2.1.1.1.5.;188710061;"Vilniaus miesto savivaldybės administracija";41.39;0;41.39;;"Administracija EUR"
2018;"Telia Lietuva, AB";121215434;;31-AUG-18;JUP2023689967/2;24-OCT-18;31-AUG-18;"30 dienų";EUR;STANDARD;01;16010101;1000003;2.2.1.1.1.5.;188710061;"Vilniaus miesto savivaldybės administracija";30.82;0;30.82;;"Administracija EUR"
2018;"Telia Lietuva, AB";121215434;;31-AUG-18;JUP2023689967/2;24-OCT-18;31-AUG-18;"30 dienų";EUR;STANDARD;01;16010101;1000003;2.2.1.1.1.5.;188710061;"Vilniaus miesto savivaldybės administracija";0;0;0;;"Administracija EUR"
2018;"Telia Lietuva, AB";121215434;;31-AUG-18;JUP2023689967/2;24-OCT-18;31-AUG-18;"30 dienų";EUR;STANDARD;01;16010101;1000003;2.2.1.1.1.5.;188710061;"Vilniaus miesto savivaldybės administracija";197.09;0;197.09;;"Administracija EUR"
2018;"Telia Lietuva, AB";121215434;;31-AUG-18;JUP2023689967/20;24-OCT-18;31-AUG-18;"30 dienų";EUR;STANDARD;01;16010101;1000117;2.2.1.1.1.5.;188710061;"Vilniaus miesto savivaldybės administracija";0;0;0;;"Administracija EUR"
2018;"Telia Lietuva, AB";121215434;;31-AUG-18;JUP2023689967/20;24-OCT-18;31-AUG-18;"30 dienų";EUR;STANDARD;01;16010101;1000117;2.2.1.1.1.5.;188710061;"Vilniaus miesto savivaldybės administracija";.97;0;.97;;"Administracija EUR"
2018;"Telia Lietuva, AB";121215434;;31-AUG-18;JUP2023689967/20;24-OCT-18;31-AUG-18;"30 dienų";EUR;STANDARD;01;16010101;1000117;2.2.1.1.1.5.;188710061;"Vilniaus miesto savivaldybės administracija";4.62;0;4.62;;"Administracija EUR"
2018;"Telia Lietuva, AB";121215434;;31-AUG-18;JUP2023689967/20;24-OCT-18;31-AUG-18;"30 dienų";EUR;STANDARD;01;16010101;1000117;2.2.1.1.1.5.;188710061;"Vilniaus miesto savivaldybės administracija";8.84;0;8.84;;"Administracija EUR"
2018;"Telia Lietuva, AB";121215434;;31-AUG-18;JUP2023689967/21;24-OCT-18;31-AUG-18;"30 dienų";EUR;STANDARD;01;07010201;1500001;2.2.1.1.1.5.;15000;"E. MIESTO DEPARTAMENTAS";30.92;0;30.92;;"Administracija EUR"
2018;"Telia Lietuva, AB";121215434;;31-AUG-18;JUP2023689967/21;24-OCT-18;31-AUG-18;"30 dienų";EUR;STANDARD;01;07010201;1500001;2.2.1.1.1.5.;15000;"E. MIESTO DEPARTAMENTAS";6.49;0;6.49;;"Administracija EUR"
2018;"Telia Lietuva, AB";121215434;;31-AUG-18;JUP2023689967/3;24-OCT-18;31-AUG-18;"30 dienų";EUR;STANDARD;2M01;16020101;1000004;2.2.1.1.1.5.;188710061;"Vilniaus miesto savivaldybės administracija";.32;0;.32;;"Administracija EUR"
2018;"Telia Lietuva, AB";121215434;;31-AUG-18;JUP2023689967/3;24-OCT-18;31-AUG-18;"30 dienų";EUR;STANDARD;2M01;16020101;1000004;2.2.1.1.1.5.;188710061;"Vilniaus miesto savivaldybės administracija";1;0;1;;"Administracija EUR"
2018;"Telia Lietuva, AB";121215434;;31-AUG-18;JUP2023689967/3;24-OCT-18;31-AUG-18;"30 dienų";EUR;STANDARD;2M01;16020101;1000004;2.2.1.1.1.5.;188710061;"Vilniaus miesto savivaldybės administracija";1.54;0;1.54;;"Administracija EUR"
2018;"Telia Lietuva, AB";121215434;;31-AUG-18;JUP2023689967/3;24-OCT-18;31-AUG-18;"30 dienų";EUR;STANDARD;2M01;16020101;1000004;2.2.1.1.1.5.;188710061;"Vilniaus miesto savivaldybės administracija";0;0;0;;"Administracija EUR"
2018;"Telia Lietuva, AB";121215434;;31-AUG-18;JUP2023689967/4;24-OCT-18;31-AUG-18;"30 dienų";EUR;STANDARD;2M05;16020105;1000008;2.2.1.1.1.5.;188710061;"Vilniaus miesto savivaldybės administracija";3.35;0;3.35;;"Administracija EUR"
2018;"Telia Lietuva, AB";121215434;;31-AUG-18;JUP2023689967/4;24-OCT-18;31-AUG-18;"30 dienų";EUR;STANDARD;2M05;16020105;1000008;2.2.1.1.1.5.;188710061;"Vilniaus miesto savivaldybės administracija";.7;0;.7;;"Administracija EUR"
2018;"Telia Lietuva, AB";121215434;;31-AUG-18;JUP2023689967/5;24-OCT-18;31-AUG-18;"30 dienų";EUR;STANDARD;2M06;16020106;1000009;2.2.1.1.1.5.;188710061;"Vilniaus miesto savivaldybės administracija";2.84;0;2.84;;"Administracija EUR"
2018;"Telia Lietuva, AB";121215434;;31-AUG-18;JUP2023689967/5;24-OCT-18;31-AUG-18;"30 dienų";EUR;STANDARD;2M06;16020106;1000009;2.2.1.1.1.5.;188710061;"Vilniaus miesto savivaldybės administracija";13.54;0;13.54;;"Administracija EUR"
2018;"Telia Lietuva, AB";121215434;;31-AUG-18;JUP2023689967/6;24-OCT-18;31-AUG-18;"30 dienų";EUR;STANDARD;2M09;16020111;1000017;2.2.1.1.1.5.;188710061;"Vilniaus miesto savivaldybės administracija";1.48;0;1.48;;"Administracija EUR"
2018;"Telia Lietuva, AB";121215434;;31-AUG-18;JUP2023689967/6;24-OCT-18;31-AUG-18;"30 dienų";EUR;STANDARD;2M09;16020111;1000017;2.2.1.1.1.5.;188710061;"Vilniaus miesto savivaldybės administracija";.31;0;.31;;"Administracija EUR"
2018;"Telia Lietuva, AB";121215434;;31-AUG-18;JUP2023689967/7;24-OCT-18;31-AUG-18;"30 dienų";EUR;STANDARD;2M07;16020109;1000027;2.2.1.1.1.5.;188710061;"Vilniaus miesto savivaldybės administracija";2.96;0;2.96;;"Administracija EUR"
2018;"Telia Lietuva, AB";121215434;;31-AUG-18;JUP2023689967/7;24-OCT-18;31-AUG-18;"30 dienų";EUR;STANDARD;2M07;16020109;1000027;2.2.1.1.1.5.;188710061;"Vilniaus miesto savivaldybės administracija";.62;0;.62;;"Administracija EUR"
