ORG_ID;PASKOLOS_DAVEJAS;SUTARTIES_NR;PASKOLOS_KLASIFIKACIJA;SKOLOS_TIPAS;VALIUTA;INVOICE_NUM;DOK_METAI;PERIODAS;DOK_DK_DATA;DOK_TYPE;INVOICE_TYPE;DOK_NR;APYVARTOS_TIPAS
1366;"OP Corporate Bank plc";580760;S;PALUKANOS;EUR;"pal /657";2016;201607;28-JUL-16;Įsipareigojimas;Standard;"pal /657";Įsipareigojimas;7585.39
1366;"Luminor bankas, AB";"K-240 2012-931";S;PALUKANOS;EUR;931/2016/07;2016;201607;29-JUL-16;Įsipareigojimas;Standard;931/2016/07;Įsipareigojimas;13016.74
1366;"Luminor bankas, AB";K-2400-213-1485;S;PALUKANOS;EUR;1485/2016/07;2016;201607;29-JUL-16;Įsipareigojimas;Standard;1485/2016/07;Įsipareigojimas;10741.38
1366;"Luminor bankas, AB";K-2400-2012-566;S;PALUKANOS;EUR;566/2016/07;2016;201607;29-JUL-16;Įsipareigojimas;Standard;566/2016/07;Įsipareigojimas;10284.14
1366;"Luminor bankas, AB";K-2400-2012-902;S;PALUKANOS;EUR;902/2016/07;2016;201607;29-JUL-16;Įsipareigojimas;Standard;902/2016/07;Įsipareigojimas;22086.21
1366;"SEB bankas";A64-19(3.4.-FN-1);S;PALUKANOS;EUR;SEBA64-19/2016/08;2016;201608;08-AUG-16;Įsipareigojimas;Standard;SEBA64-19/2016/08;Įsipareigojimas;34622.39
1366;"Šiaulių bankas, AB";KS-2015-003-03;S;PALUKANOS;EUR;003/2016/08;2016;201608;05-AUG-16;Įsipareigojimas;Standard;003/2016/08;Įsipareigojimas;70118.66
1366;"OP Corporate Bank plc";580760;S;PASKOLA;EUR;OP/gavimas06;2016;201607;22-JUL-16;Įsipareigojimas;Standard;OP/gavimas06;Įsipareigojimas;458608.65
1366;"OP Corporate Bank plc";580760;S;PASKOLA;EUR;OP/gavimas/05;2016;201607;27-JUL-16;Įsipareigojimas;Standard;OP/gavimas/05;Įsipareigojimas;880797.59
1366;"OP Corporate Bank plc";580760;S;PASKOLA;EUR;Gavimas/06;2016;201608;03-AUG-16;Įsipareigojimas;Standard;Gavimas/06;Įsipareigojimas;526253.07
1366;"OP Corporate Bank plc";580760;S;PASKOLA;EUR;gavimas/07;2016;201608;22-AUG-16;Įsipareigojimas;Standard;gavimas/07;Įsipareigojimas;68081.19
1366;"SIA ""UniCredit Leasing""";3300018-01;S;PALUKANOS;EUR;palū/2016/08;2016;201608;24-AUG-16;Įsipareigojimas;Standard;palū/2016/08;Įsipareigojimas;17066.91
1366;"Luminor bankas, AB";K-2400-2012-566;S;PALUKANOS;EUR;566/2016/08;2016;201608;30-AUG-16;Įsipareigojimas;Standard;566/2016/08;Įsipareigojimas;11702.64
1366;"Luminor bankas, AB";K-2400-213-1485;S;PALUKANOS;EUR;1485/16/08;2016;201608;30-AUG-16;Įsipareigojimas;Standard;1485/16/08;Įsipareigojimas;12222.95
1366;"Luminor bankas, AB";K-2400-2012-902;S;PALUKANOS;EUR;2016/902/08;2016;201608;30-AUG-16;Įsipareigojimas;Standard;2016/902/08;Įsipareigojimas;25132.59
1366;"Luminor bankas, AB";"K-240 2012-931";S;PALUKANOS;EUR;2016/931/08;2016;201608;30-AUG-16;Įsipareigojimas;Standard;2016/931/08;Įsipareigojimas;13121.49
1366;"Luminor bankas, AB";"K-240 2012-931";S;PALUKANOS;EUR;2016/931/02/08;2016;201608;30-AUG-16;Įsipareigojimas;Standard;2016/931/02/08;Įsipareigojimas;1690.67
1366;"OP Corporate Bank plc";580760;S;PALUKANOS;EUR;palūk/08;2016;201608;26-AUG-16;Įsipareigojimas;Standard;palūk/08;Įsipareigojimas;10011.41
1366;"Šiaulių bankas, AB";KS-2015-003-03;S;PALUKANOS;EUR;0003/2016/09;2016;201609;05-SEP-16;Įsipareigojimas;Standard;0003/2016/09;Įsipareigojimas;67448.42
1366;"OP Corporate Bank plc";580760;S;PASKOLA;EUR;gavimas/2016;2016;201608;31-AUG-16;Įsipareigojimas;Standard;gavimas/2016;Įsipareigojimas;651828.49
1366;"OP Corporate Bank plc";580760;S;PASKOLA;EUR;gavimas/9;2016;201609;07-SEP-16;Įsipareigojimas;Standard;gavimas/9;Įsipareigojimas;1071508.53
1366;"OP Corporate Bank plc";580760;S;PASKOLA;EUR;gavimas/2016/10;2016;201609;15-SEP-16;Įsipareigojimas;Standard;gavimas/2016/10;Įsipareigojimas;65493.06
1366;"SIA ""UniCredit Leasing""";3300018-01;S;PALUKANOS;EUR;3300018-01/pal/09;2016;201609;23-SEP-16;Įsipareigojimas;Standard;3300018-01/pal/09;Įsipareigojimas;17617.46
1366;"OP Corporate Bank plc";580760;S;PASKOLA;EUR;gavimas/11;2016;201609;23-SEP-16;Įsipareigojimas;Standard;gavimas/11;Įsipareigojimas;82520.1
1366;"OP Corporate Bank plc";580760;S;PASKOLA;EUR;gavimas/12;2016;201609;28-SEP-16;Įsipareigojimas;Standard;gavimas/12;Įsipareigojimas;164823.84
1366;"OP Corporate Bank plc";580760;S;PALUKANOS;EUR;pal/09;2016;201609;29-SEP-16;Įsipareigojimas;Standard;pal/09;Įsipareigojimas;11772.76
1366;"Luminor bankas, AB";K-2400-213-1485;S;PALUKANOS;EUR;1485/09/16;2016;201609;29-SEP-16;Įsipareigojimas;Standard;1485/09/16;Įsipareigojimas;11111.78
1366;"Luminor bankas, AB";K-2400-2012-566;S;PALUKANOS;EUR;566/09/16;2016;201609;29-SEP-16;Įsipareigojimas;Standard;566/09/16;Įsipareigojimas;10638.77
1366;"Luminor bankas, AB";K-2400-2012-902;S;PALUKANOS;EUR;2016/09/902;2016;201609;29-SEP-16;Įsipareigojimas;Standard;2016/09/902;Įsipareigojimas;22847.81
1366;"Luminor bankas, AB";"K-240 2012-931";S;PALUKANOS;EUR;2016/09/931;2016;201609;29-SEP-16;Įsipareigojimas;Standard;2016/09/931;Įsipareigojimas;13465.59
1366;"OP Corporate Bank plc";580760;S;PASKOLA;EUR;gavimas/13;2016;201609;30-SEP-16;Įsipareigojimas;Standard;gavimas/13;Įsipareigojimas;547851.48
1366;"Šiaulių bankas, AB";KS-2015-003-03;S;PALUKANOS;EUR;0003/2016/10;2016;201610;05-OCT-16;Įsipareigojimas;Standard;0003/2016/10;Įsipareigojimas;65272.66
1366;"OP Corporate Bank plc";580760;S;PASKOLA;EUR;gavimas/14;2016;201610;05-OCT-16;Įsipareigojimas;Standard;gavimas/14;Įsipareigojimas;421042.79
1366;"OP Corporate Bank plc";580760;S;PASKOLA;EUR;gavimas/15;2016;201610;06-OCT-16;Įsipareigojimas;Standard;gavimas/15;Įsipareigojimas;526493.63
1366;"Nordic Investment Bank";L5248;S;PALUKANOS;EUR;pal/2016/10;2016;201610;07-OCT-16;Įsipareigojimas;Standard;pal/2016/10;Įsipareigojimas;92705.96
1366;"Nordic Investment Bank";L5355;S;PALUKANOS;EUR;pal/5355/16/10;2016;201610;07-OCT-16;Įsipareigojimas;Standard;pal/5355/16/10;Įsipareigojimas;52254.79
1366;"Nordic Investment Bank";"L 5440";S;PALUKANOS;EUR;"L5440/ pal/2016/10";2016;201610;07-OCT-16;Įsipareigojimas;Standard;"L5440/ pal/2016/10";Įsipareigojimas;42954.49
1366;"OP Corporate Bank plc";580760;S;PASKOLA;EUR;gavimas/16;2016;201610;11-OCT-16;Įsipareigojimas;Standard;gavimas/16;Įsipareigojimas;150000
1366;"SIA ""UniCredit Leasing""";3300018-01;S;PALUKANOS;EUR;palūk/33300018;2016;201610;24-OCT-16;Įsipareigojimas;Standard;palūk/33300018;Įsipareigojimas;15965.82
1366;"OP Corporate Bank plc";580760;S;PASKOLA;EUR;gavimas/17;2016;201610;24-OCT-16;Įsipareigojimas;Standard;gavimas/17;Įsipareigojimas;153276.63
1366;"OP Corporate Bank plc";580760;S;PASKOLA;EUR;gavimas/18;2016;201610;27-OCT-16;Įsipareigojimas;Standard;gavimas/18;Įsipareigojimas;1070325.13
1366;"SEB bankas";A64-34/0040712021596-21;S;PALUKANOS;EUR;"64-34 2016/10";2016;201610;25-OCT-16;Įsipareigojimas;Standard;"64-34 2016/10";Įsipareigojimas;119826.64
1366;"Luminor bankas, AB";K-2400-213-1485;S;PALUKANOS;EUR;1485/2016/10;2016;201610;28-OCT-16;Įsipareigojimas;Standard;1485/2016/10;Įsipareigojimas;11482.17
1366;"Luminor bankas, AB";K-2400-2012-566;S;PALUKANOS;EUR;566/2016/10;2016;201610;28-OCT-16;Įsipareigojimas;Standard;566/2016/10;Įsipareigojimas;10993.39
1366;"Luminor bankas, AB";K-2400-2012-902;S;PALUKANOS;EUR;2016/902/10;2016;201610;28-OCT-16;Įsipareigojimas;Standard;2016/902/10;Įsipareigojimas;23609.4
1366;"Luminor bankas, AB";"K-240 2012-931";S;PALUKANOS;EUR;201610/931;2016;201610;28-OCT-16;Įsipareigojimas;Standard;201610/931;Įsipareigojimas;13914.44
1366;"OP Corporate Bank plc";580760;S;PALUKANOS;EUR;op/2016/10;2016;201610;28-OCT-16;Įsipareigojimas;Standard;op/2016/10;Įsipareigojimas;14732.31
1366;"OP Corporate Bank plc";580760;S;PASKOLA;EUR;gavimas/19;2016;201610;28-OCT-16;Įsipareigojimas;Standard;gavimas/19;Įsipareigojimas;278293.28
1366;"Šiaulių bankas, AB";KS-2015-003-03;S;PALUKANOS;EUR;0003/2016/11;2016;201611;04-NOV-16;Įsipareigojimas;Standard;0003/2016/11;Įsipareigojimas;67052.83
1366;"OP Corporate Bank plc";580760;S;PASKOLA;EUR;op/gavimas/20;2016;201611;09-NOV-16;Įsipareigojimas;Standard;op/gavimas/20;Įsipareigojimas;453196.03
1366;"Nordic Investment Bank";L15;S;PALUKANOS;EUR;L15/2016/11;2016;201611;14-NOV-16;Įsipareigojimas;Standard;L15/2016/11;Įsipareigojimas;64842.3
1366;"SEB bankas";A64-34/0040712021596-21;S;PALUKANOS;EUR;64-34/2016/11;2016;201611;15-NOV-16;Įsipareigojimas;Standard;64-34/2016/11;Įsipareigojimas;9167.08
1366;"SEB bankas";A64-34/0040712021596-21;S;PASKOLA;EUR;64/34/skolint.l;2016;201611;14-NOV-16;Įsipareigojimas;Standard;64/34/skolint.l;Įsipareigojimas;4029479.57
1366;"SEB bankas";A64-34/0040712021596-21;S;PASKOLA;EUR;"KS A64-34k";2016;201611;14-NOV-16;Įsipareigojimas;"Credit Memo";"KS A64-34k";Įsipareigojimas;-2686319.75
1366;"OP Corporate Bank plc";580760;S;PASKOLA;EUR;op/gavimas/21;2016;201611;18-NOV-16;Įsipareigojimas;Standard;op/gavimas/21;Įsipareigojimas;277481.78
1366;"OP Corporate Bank plc";580760;S;PASKOLA;EUR;op/gavimas/22;2016;201611;21-NOV-16;Įsipareigojimas;Standard;op/gavimas/22;Įsipareigojimas;169021.88
1366;"OP Corporate Bank plc";580760;S;PASKOLA;EUR;op/gavimas/23;2016;201611;23-NOV-16;Įsipareigojimas;Standard;op/gavimas/23;Įsipareigojimas;401485.2
1366;"SIA ""UniCredit Leasing""";3300018-01;S;PALUKANOS;EUR;palūk/2016/11;2016;201611;24-NOV-16;Įsipareigojimas;Standard;palūk/2016/11;Įsipareigojimas;17066.91
1366;"OP Corporate Bank plc";580760;S;PASKOLA;EUR;op/gavimas/24;2016;201611;25-NOV-16;Įsipareigojimas;Standard;op/gavimas/24;Įsipareigojimas;70629.57
1366;"LR finansų ministerija";"NR. 797";V;PALUKANOS;EUR;"VV finmin/797 2016/11";2016;201611;30-NOV-16;Įsipareigojimas;Standard;"VV finmin/797 2016/11";Įsipareigojimas;12316.25
1366;"OP Corporate Bank plc";580760;S;PALUKANOS;EUR;op/2016/11;2016;201611;29-NOV-16;Įsipareigojimas;Standard;op/2016/11;Įsipareigojimas;17068.06
1366;"LR finansų ministerija";1S-72;V;PALUKANOS;EUR;VVfinmin1S-72/2016/11;2016;201611;30-NOV-16;Įsipareigojimas;Standard;VVfinmin1S-72/2016/11;Įsipareigojimas;82059.61
1366;"LR finansų ministerija";1S-80;V;PALUKANOS;EUR;VVfinmin/1S80;2016;201611;30-NOV-16;Įsipareigojimas;Standard;VVfinmin/1S80;Įsipareigojimas;17959.36
1366;"Luminor bankas, AB";K-2400-213-1485;S;PALUKANOS;EUR;1485/16/11;2016;201611;29-NOV-16;Įsipareigojimas;Standard;1485/16/11;Įsipareigojimas;11111.78
1366;"Luminor bankas, AB";K-2400-2012-566;S;PALUKANOS;EUR;566/2016/11;2016;201611;29-NOV-16;Įsipareigojimas;Standard;566/2016/11;Įsipareigojimas;10638.77
1366;"Luminor bankas, AB";K-2400-2012-902;S;PALUKANOS;EUR;2016/902/11;2016;201611;29-NOV-16;Įsipareigojimas;Standard;2016/902/11;Įsipareigojimas;22847.81
1366;"Luminor bankas, AB";"K-240 2012-931";S;PALUKANOS;EUR;2016/931/11;2016;201611;29-NOV-16;Įsipareigojimas;Standard;2016/931/11;Įsipareigojimas;13465.59
1366;"OP Corporate Bank plc";580760;S;PASKOLA;EUR;op/gavimas/26;2016;201612;02-DEC-16;Įsipareigojimas;Standard;op/gavimas/26;Įsipareigojimas;130392.41
1366;"OP Corporate Bank plc";580760;S;PASKOLA;EUR;op/gavimas/25;2016;201611;30-NOV-16;Įsipareigojimas;Standard;op/gavimas/25;Įsipareigojimas;363774.45
1366;"Šiaulių bankas, AB";KS-2015-003-03;S;PALUKANOS;EUR;0003/2016/12;2016;201612;05-DEC-16;Įsipareigojimas;Standard;0003/2016/12;Įsipareigojimas;62305.72
1366;"OP Corporate Bank plc";580760;S;PASKOLA;EUR;op/gavimas/27;2016;201612;08-DEC-16;Įsipareigojimas;Standard;op/gavimas/27;Įsipareigojimas;120873.53
1366;"OP Corporate Bank plc";580760;S;PASKOLA;EUR;op/gavimas/28;2016;201612;12-DEC-16;Įsipareigojimas;Standard;op/gavimas/28;Įsipareigojimas;283703.15
1366;"OP Corporate Bank plc";580760;S;PASKOLA;EUR;op/gavimas/29;2016;201612;15-DEC-16;Įsipareigojimas;Standard;op/gavimas/29;Įsipareigojimas;794233.63
1366;"SEB bankas";A64-19(3.4.-FN-1);S;PASKOLA;EUR;"SEB A64-19K";2016;201612;19-DEC-16;Įsipareigojimas;"Credit Memo";"SEB A64-19K";Įsipareigojimas;-.01
1366;"OP Corporate Bank plc";580760;S;PASKOLA;EUR;op/gavimas/30;2016;201612;22-DEC-16;Įsipareigojimas;Standard;op/gavimas/30;Įsipareigojimas;175750.77
1366;"OP Corporate Bank plc";580760;S;PASKOLA;EUR;op/gavimas/31;2016;201612;23-DEC-16;Įsipareigojimas;Standard;op/gavimas/31;Įsipareigojimas;141751.14
1366;"SIA ""UniCredit Leasing""";3300018-01;S;PALUKANOS;EUR;3300018-01.2016/12;2016;201612;23-DEC-16;Įsipareigojimas;Standard;3300018-01.2016/12;Įsipareigojimas;13867.41
1366;"OP Corporate Bank plc";580760;S;PASKOLA;EUR;"op/ gavimas/32";2016;201612;27-DEC-16;Įsipareigojimas;Standard;"op/ gavimas/32";Įsipareigojimas;1161557.05
1366;"Luminor bankas, AB";K-2400-213-1485;S;PALUKANOS;EUR;1485/12/2016;2016;201612;29-DEC-16;Įsipareigojimas;Standard;1485/12/2016;Įsipareigojimas;11111.78
1366;"Luminor bankas, AB";K-2400-2012-566;S;PALUKANOS;EUR;566/2016/12;2016;201612;29-DEC-16;Įsipareigojimas;Standard;566/2016/12;Įsipareigojimas;10638.77
1366;"Luminor bankas, AB";K-2400-2012-902;S;PALUKANOS;EUR;2016/12/902;2016;201612;29-DEC-16;Įsipareigojimas;Standard;2016/12/902;Įsipareigojimas;22847.81
1366;"Luminor bankas, AB";"K-240 2012-931";S;PALUKANOS;EUR;2016/931/12;2016;201612;29-DEC-16;Įsipareigojimas;Standard;2016/931/12;Įsipareigojimas;13465.59
1366;"OP Corporate Bank plc";580760;S;PALUKANOS;EUR;416383;2016;201612;29-DEC-16;Įsipareigojimas;Standard;416383;Įsipareigojimas;19926.76
1366;"OP Corporate Bank plc";580760;S;PASKOLA;EUR;"op gavimas/33";2016;201612;30-DEC-16;Įsipareigojimas;Standard;"op gavimas/33";Įsipareigojimas;918570.69
1366;"Nordic Investment Bank";L5685;S;PALUKANOS;EUR;"5685/interest due";2017;201701;03-JAN-17;Įsipareigojimas;Standard;"5685/interest due";Įsipareigojimas;107777.47
1366;"Šiaulių bankas, AB";KS-2015-003-03;S;PALUKANOS;EUR;003/2017/01;2017;201701;05-JAN-17;Įsipareigojimas;Standard;003/2017/01;Įsipareigojimas;64382.58
1366;"SIA ""UniCredit Leasing""";3300018-01;S;PALUKANOS;EUR;3300018-01;2017;201701;24-JAN-17;Įsipareigojimas;Standard;3300018-01;Įsipareigojimas;12567.34
1366;"Luminor bankas, AB";K-2400-2012-902;S;PALUKANOS;EUR;2017/01/902;2017;201701;30-JAN-17;Įsipareigojimas;Standard;2017/01/902;Įsipareigojimas;24370.99
1366;"Luminor bankas, AB";"K-240 2012-931";S;PALUKANOS;EUR;2017/01/931;2017;201701;30-JAN-17;Įsipareigojimas;Standard;2017/01/931;Įsipareigojimas;14363.3
1366;"Luminor bankas, AB";K-2400-213-1485;S;PALUKANOS;EUR;1485/17/01;2017;201701;30-JAN-17;Įsipareigojimas;Standard;1485/17/01;Įsipareigojimas;11852.56
1366;"Luminor bankas, AB";K-2400-2012-566;S;PALUKANOS;EUR;566/2017/01;2017;201701;30-JAN-17;Įsipareigojimas;Standard;566/2017/01;Įsipareigojimas;11348.02
1366;"OP Corporate Bank plc";580760;S;PALUKANOS;EUR;op/2017/01;2017;201701;30-JAN-17;Įsipareigojimas;Standard;op/2017/01;Įsipareigojimas;25127.3
1366;"Šiaulių bankas, AB";KS-2015-003-03;S;PALUKANOS;EUR;003/2017/02;2017;201702;03-FEB-17;Įsipareigojimas;Standard;003/2017/02;Įsipareigojimas;63986.99
1366;"SIA ""UniCredit Leasing""";3300018-01;S;PALUKANOS;EUR;33000018-01/2017/02;2017;201702;23-FEB-17;Įsipareigojimas;Standard;33000018-01/2017/02;Įsipareigojimas;12217.12
1366;"Šiaulių bankas, AB";KS-2015-003-03;S;PALUKANOS;EUR;galutinis;2017;201702;23-FEB-17;Įsipareigojimas;Standard;galutinis;Įsipareigojimas;43515.11
1366;"SIA ""UniCredit Leasing""";3300018-01;S;PALUKANOS;EUR;3300018-01/17-02-24;2017;201702;24-FEB-17;Įsipareigojimas;Standard;3300018-01/17-02-24;Įsipareigojimas;433.36
1366;"Luminor bankas, AB";K-2400-213-1485;S;PALUKANOS;EUR;1485/2017/02;2017;201702;28-FEB-17;Įsipareigojimas;Standard;1485/2017/02;Įsipareigojimas;10370.99
1366;"Luminor bankas, AB";K-2400-2012-566;S;PALUKANOS;EUR;566/2017/02;2017;201702;28-FEB-17;Įsipareigojimas;Standard;566/2017/02;Įsipareigojimas;9929.52
1366;"Luminor bankas, AB";K-2400-2012-902;S;PALUKANOS;EUR;902/2017/02;2017;201702;28-FEB-17;Įsipareigojimas;Standard;902/2017/02;Įsipareigojimas;21324.62
1366;"Luminor bankas, AB";"K-240 2012-931";S;PALUKANOS;EUR;931/2017/02;2017;201702;28-FEB-17;Įsipareigojimas;Standard;931/2017/02;Įsipareigojimas;12567.89
1366;"OP Corporate Bank plc";580760;S;PALUKANOS;EUR;palūk/2017-02;2017;201702;28-FEB-17;Įsipareigojimas;Standard;palūk/2017-02;Įsipareigojimas;21769.05
1366;"LR finansų ministerija";691;V;PASKOLA;EUR;gavimas/691/33;2017;201703;08-MAR-17;Įsipareigojimas;"Credit Memo";gavimas/691/33;Įsipareigojimas;-112666.06
1366;"LR finansų ministerija";691;V;PASKOLA;EUR;Finmin/691/gkavimas;2017;201703;08-MAR-17;Įsipareigojimas;"Credit Memo";Finmin/691/gkavimas;Įsipareigojimas;-727261.18
1366;"LR finansų ministerija";691;V;PASKOLA;EUR;"Finmin/691/ 2gavimas";2017;201703;08-MAR-17;Įsipareigojimas;"Credit Memo";"Finmin/691/ 2gavimas";Įsipareigojimas;-24257.53
1366;"LR finansų ministerija";677;V;PASKOLA;EUR;Finmin/677m/gavimas;2017;201703;08-MAR-17;Įsipareigojimas;"Credit Memo";Finmin/677m/gavimas;Įsipareigojimas;-8593.08
1366;"LR finansų ministerija";677;V;PASKOLA;EUR;Finmin/677g/gauta2011;2017;201703;08-MAR-17;Įsipareigojimas;"Credit Memo";Finmin/677g/gauta2011;Įsipareigojimas;-2172.15
1366;"LR finansų ministerija";677;V;PASKOLA;EUR;gavim/h/677;2017;201703;08-MAR-17;Įsipareigojimas;"Credit Memo";gavim/h/677;Įsipareigojimas;-39488
1366;"LR finansų ministerija";677;V;PASKOLA;EUR;gavimas/k/677/05/09;2017;201703;08-MAR-17;Įsipareigojimas;"Credit Memo";gavimas/k/677/05/09;Įsipareigojimas;-46264.59
1366;"LR finansų ministerija";677;V;PASKOLA;EUR;Finmin677/11gavim;2017;201703;08-MAR-17;Įsipareigojimas;"Credit Memo";Finmin677/11gavim;Įsipareigojimas;-101001.04
1366;"LR finansų ministerija";677;V;PASKOLA;EUR;Finmin677/n2gavin;2017;201703;08-MAR-17;Įsipareigojimas;"Credit Memo";Finmin677/n2gavin;Įsipareigojimas;-61413.92
1366;"LR finansų ministerija";677;V;PASKOLA;EUR;FinMin/677n/gavimas;2017;201703;08-MAR-17;Įsipareigojimas;"Credit Memo";FinMin/677n/gavimas;Įsipareigojimas;-58382.19
1366;"LR finansų ministerija";677;V;PASKOLA;EUR;Gavim/hh/677/2011/04;2017;201703;08-MAR-17;Įsipareigojimas;"Credit Memo";Gavim/hh/677/2011/04;Įsipareigojimas;-18385.31
1366;"LR finansų ministerija";677;V;PASKOLA;EUR;Gavimas/pn/677/0707;2017;201703;08-MAR-17;Įsipareigojimas;"Credit Memo";Gavimas/pn/677/0707;Įsipareigojimas;-9697.02
1366;"LR finansų ministerija";"NR. 620";V;PASKOLA;EUR;VV620/paym/gavim.4;2017;201703;08-MAR-17;Įsipareigojimas;"Credit Memo";VV620/paym/gavim.4;Įsipareigojimas;-373127.23
1366;"LR finansų ministerija";"NR. 620";V;PASKOLA;EUR;VV/620/pay/gav;2017;201703;08-MAR-17;Įsipareigojimas;"Credit Memo";VV/620/pay/gav;Įsipareigojimas;-284089.75
1366;"LR finansų ministerija";"NR. 620";V;PASKOLA;EUR;VV/pay//620/gavimas;2017;201703;08-MAR-17;Įsipareigojimas;"Credit Memo";VV/pay//620/gavimas;Įsipareigojimas;-60571.89
1366;"LR finansų ministerija";"NR. 620";V;PASKOLA;EUR;Gav.pay/620/2011/07/21;2017;201703;08-MAR-17;Įsipareigojimas;"Credit Memo";Gav.pay/620/2011/07/21;Įsipareigojimas;-66416.52
1366;"LR finansų ministerija";"NR. 620";V;PASKOLA;EUR;Gav.mok/620/;2017;201703;08-MAR-17;Įsipareigojimas;"Credit Memo";Gav.mok/620/;Įsipareigojimas;-56029.23
1366;"LR finansų ministerija";"NR. 620";V;PASKOLA;EUR;"Gavi/paym/620/ 2011/11";2017;201703;08-MAR-17;Įsipareigojimas;"Credit Memo";"Gavi/paym/620/ 2011/11";Įsipareigojimas;-5339.89
1366;"LR finansų ministerija";"NR. 620";V;PASKOLA;EUR;"gav. moket/620/2011/12";2017;201703;08-MAR-17;Įsipareigojimas;"Credit Memo";"gav. moket/620/2011/12";Įsipareigojimas;-58574.43
1366;"LR finansų ministerija";"NR. 620";V;PASKOLA;EUR;gavi.mok/620/2012;2017;201703;08-MAR-17;Įsipareigojimas;"Credit Memo";gavi.mok/620/2012;Įsipareigojimas;-11977.18
1366;"LR finansų ministerija";"NR. 620";V;PASKOLA;EUR;gav.pay/2012/02/620;2017;201703;08-MAR-17;Įsipareigojimas;"Credit Memo";gav.pay/2012/02/620;Įsipareigojimas;-27420.3
1366;"LR finansų ministerija";"NR. 620";V;PASKOLA;EUR;Gavim.pay/2012/07/620;2017;201703;08-MAR-17;Įsipareigojimas;"Credit Memo";Gavim.pay/2012/07/620;Įsipareigojimas;-24956.91
1366;"LR finansų ministerija";"NR. 620";V;PASKOLA;EUR;finmin/payVV620/2011/gavimas;2017;201703;08-MAR-17;Įsipareigojimas;"Credit Memo";finmin/payVV620/2011/gavimas;Įsipareigojimas;-184046.47
1366;"LR finansų ministerija";"NR. 620";V;PASKOLA;EUR;Finmin/620/pay;2017;201703;08-MAR-17;Įsipareigojimas;"Credit Memo";Finmin/620/pay;Įsipareigojimas;-19322.86
1366;"LR finansų ministerija";"NR. 620";V;PASKOLA;EUR;Gav/pay/620/2011/8/2011;2017;201703;08-MAR-17;Įsipareigojimas;"Credit Memo";Gav/pay/620/2011/8/2011;Įsipareigojimas;-158478.54
1366;"LR finansų ministerija";"NR. 620";V;PASKOLA;EUR;gav/620/paymant;2017;201703;08-MAR-17;Įsipareigojimas;"Credit Memo";gav/620/paymant;Įsipareigojimas;-209062.15
1366;"LR finansų ministerija";"NR. 620";V;PASKOLA;EUR;gavim/mok/620/2011/6;2017;201703;08-MAR-17;Įsipareigojimas;"Credit Memo";gavim/mok/620/2011/6;Įsipareigojimas;-43057.84
1366;"LR finansų ministerija";"NR. 620";V;PASKOLA;EUR;VV620/mok/gavimas;2017;201703;08-MAR-17;Įsipareigojimas;"Credit Memo";VV620/mok/gavimas;Įsipareigojimas;-167915
1366;"LR finansų ministerija";"NR. 620";V;PASKOLA;EUR;VV620/mo/3gav.;2017;201703;08-MAR-17;Įsipareigojimas;"Credit Memo";VV620/mo/3gav.;Įsipareigojimas;-268152.58
1366;"LR finansų ministerija";677;V;PASKOLA;EUR;Gavimas/0m/677/2011/08/09;2017;201703;08-MAR-17;Įsipareigojimas;"Credit Memo";Gavimas/0m/677/2011/08/09;Įsipareigojimas;-230
1366;"LR finansų ministerija";677;V;PASKOLA;EUR;Gavimas/fm/677/2011/07;2017;201703;08-MAR-17;Įsipareigojimas;"Credit Memo";Gavimas/fm/677/2011/07;Įsipareigojimas;-501.45
1366;"LR finansų ministerija";677;V;PASKOLA;EUR;Gavimas/kr/677/09/26;2017;201703;08-MAR-17;Įsipareigojimas;"Credit Memo";Gavimas/kr/677/09/26;Įsipareigojimas;-611.21
1366;"LR finansų ministerija";677;V;PASKOLA;EUR;Gavimas/2011/677/2011/09;2017;201703;08-MAR-17;Įsipareigojimas;"Credit Memo";Gavimas/2011/677/2011/09;Įsipareigojimas;-3432
1366;"LR finansų ministerija";677;V;PASKOLA;EUR;Gavimas/11/677/2011/11;2017;201703;08-MAR-17;Įsipareigojimas;"Credit Memo";Gavimas/11/677/2011/11;Įsipareigojimas;-939.61
1366;"LR finansų ministerija";677;V;PASKOLA;EUR;gavimas/pay/677/11/11;2017;201703;08-MAR-17;Įsipareigojimas;"Credit Memo";gavimas/pay/677/11/11;Įsipareigojimas;-2521.31
1366;"LR finansų ministerija";677;V;PASKOLA;EUR;/pay/gavim/677;2017;201703;08-MAR-17;Įsipareigojimas;"Credit Memo";/pay/gavim/677;Įsipareigojimas;-3432
1366;"LR finansų ministerija";677;V;PASKOLA;EUR;gavim/paym/677/03/12;2017;201703;08-MAR-17;Įsipareigojimas;"Credit Memo";gavim/paym/677/03/12;Įsipareigojimas;-4075.71
1366;"LR finansų ministerija";677;V;PASKOLA;EUR;gav./mok/677/12/04;2017;201703;08-MAR-17;Įsipareigojimas;"Credit Memo";gav./mok/677/12/04;Įsipareigojimas;-12011.99
1366;"LR finansų ministerija";677;V;PASKOLA;EUR;gav.m/677/2012/04;2017;201703;08-MAR-17;Įsipareigojimas;"Credit Memo";gav.m/677/2012/04;Įsipareigojimas;-682.39
