VERSIJA;ISTAIGA;ISTAIGOS_PAV;FIN_SALTINIS;PROGRAMA;PRG;FUNK_KLAS;FUNK_K;EKON_KLAS;SAMATA;AV;SKIRTA_BIUDZETO;PATEIKTA_PARAISKU;GAUTI_ASIGN;KASINES_ISLAIDOS
"2016 1/12 SAU";193363032;"BĮ Vilniaus miesto krizių centras";01;02020301;02;10.04.01.01.;10;2.2.1.1.1.1.;6000430;188712831;1364.17;11880.06;11880.06;
"2016 1/12 SAU";193363032;"BĮ Vilniaus miesto krizių centras";01;02020301;02;10.04.01.01.;10;2.2.1.1.1.10.;6000430;188712831;536.83;;;
"2016 1/12 SAU";193363032;"BĮ Vilniaus miesto krizių centras";01;02020301;02;10.04.01.01.;10;2.2.1.1.1.11.;6000430;188712831;33.33;;;
"2016 1/12 SAU";193363032;"BĮ Vilniaus miesto krizių centras";01;02020301;02;10.04.01.01.;10;2.2.1.1.1.15.;6000430;188712831;999.75;9417.75;7626.67;
"2016 1/12 SAU";193363032;"BĮ Vilniaus miesto krizių centras";01;02020301;02;10.04.01.01.;10;2.2.1.1.1.16.;6000430;188712831;24.08;117.3;117.3;
"2016 1/12 SAU";193363032;"BĮ Vilniaus miesto krizių centras";01;02020301;02;10.04.01.01.;10;2.2.1.1.1.2.;6000430;188712831;53.25;373.48;339.78;
"2016 1/12 SAU";193363032;"BĮ Vilniaus miesto krizių centras";01;02020301;02;10.04.01.01.;10;2.2.1.1.1.20.;6000430;188712831;2422.58;;;
"2016 1/12 SAU";193363032;"BĮ Vilniaus miesto krizių centras";01;02020301;02;10.04.01.01.;10;2.2.1.1.1.30.K.;6000430;188712831;518.5;3637.31;3064.7;
"2016 1/12 SAU";193363032;"BĮ Vilniaus miesto krizių centras";01;02020301;02;10.04.01.01.;10;2.2.1.1.1.5.;6000430;188712831;175;1615.18;1570.13;
"2016 1/12 SAU";193363032;"BĮ Vilniaus miesto krizių centras";01;02020301;02;10.04.01.01.;10;2.2.1.1.1.6.;6000430;188712831;179.75;1516.79;1471.24;
"2016 1/12 SAU";193363032;"BĮ Vilniaus miesto krizių centras";01;02020301;02;10.04.01.01.;10;2.2.1.1.1.7.;6000430;188712831;153.92;1241.12;1163.98;
"2016 1/12 SAU";193363032;"BĮ Vilniaus miesto krizių centras";01;02020301;02;10.04.01.01.;10;2.7.3.1.1.1.;6000430;188712831;156.25;;;
"2016 1/12 SAU";193304532;"Vilniaus miesto nakvynės namai BĮ";01;02020302;02;10.07.01.02.;10;2.1.1.1.1.1.;6000440;188712831;36474.75;391000;391000;
"2016 1/12 SAU";193304532;"Vilniaus miesto nakvynės namai BĮ";01;02020302;02;10.07.01.02.;10;2.1.2.1.1.1.;6000440;188712831;12284;124500;124500;
"2016 1/12 SAU";193304532;"Vilniaus miesto nakvynės namai BĮ";01;02020302;02;10.07.01.02.;10;2.2.1.1.1.10.;6000440;188712831;72.42;;;
"2016 1/12 SAU";193304532;"Vilniaus miesto nakvynės namai BĮ";01;02020302;02;10.07.01.02.;10;2.2.1.1.1.14.;6000440;188712831;1589.25;15893;15893;
"2016 1/12 SAU";193304532;"Vilniaus miesto nakvynės namai BĮ";01;02020302;02;10.07.01.02.;10;2.2.1.1.1.16.;6000440;188712831;7.33;100;100;
"2016 1/12 SAU";193304532;"Vilniaus miesto nakvynės namai BĮ";01;02020302;02;10.07.01.02.;10;2.2.1.1.1.2.;6000440;188712831;48.67;600;600;
"2016 1/12 SAU";193304532;"Vilniaus miesto nakvynės namai BĮ";01;02020302;02;10.07.01.02.;10;2.2.1.1.1.20.;6000440;188712831;6409.58;;;
"2016 1/12 SAU";193304532;"Vilniaus miesto nakvynės namai BĮ";01;02020302;02;10.07.01.02.;10;2.2.1.1.1.30.K.;6000440;188712831;587.83;9200;9200;
"2016 1/12 SAU";193304532;"Vilniaus miesto nakvynės namai BĮ";01;02020302;02;10.07.01.02.;10;2.2.1.1.1.5.;6000440;188712831;332;3700;3700;
"2016 1/12 SAU";193304532;"Vilniaus miesto nakvynės namai BĮ";01;02020302;02;10.07.01.02.;10;2.2.1.1.1.6.;6000440;188712831;680.83;8600;8600;
"2016 1/12 SAU";193304532;"Vilniaus miesto nakvynės namai BĮ";01;02020302;02;10.07.01.02.;10;2.2.1.1.1.7.;6000440;188712831;225;4300;4300;
"2016 1/12 SAU";190997565;"BĮ Vilniaus miesto socialinės paramos centras";01;02020202;02;10.02.01.40.;10;2.1.1.1.1.1.;6000460;188712831;64295.5;839700;839700;
"2016 1/12 SAU";190997565;"BĮ Vilniaus miesto socialinės paramos centras";01;02020202;02;10.02.01.40.;10;2.1.2.1.1.1.;6000460;188712831;20902.08;259300;259300;
"2016 1/12 SAU";190997565;"BĮ Vilniaus miesto socialinės paramos centras";01;02020202;02;10.02.01.40.;10;2.2.1.1.1.10.;6000460;188712831;52.25;19069.42;15332.94;
"2016 1/12 SAU";190997565;"BĮ Vilniaus miesto socialinės paramos centras";01;02020202;02;10.02.01.40.;10;2.2.1.1.1.30.K.;6000460;188712831;320.83;15803.36;15803.36;
"2016 1/12 SAU";190997565;"BĮ Vilniaus miesto socialinės paramos centras";01;02020202;02;10.02.01.40.;10;2.7.3.1.1.1.;6000460;188712831;119.5;580;580;
"2016 1/12 SAU";190997565;"BĮ Vilniaus miesto socialinės paramos centras";01;02020401;02;10.09.01.01.;10;2.1.1.1.1.1.;6000470;188712831;67338.08;992300;992300;
"2016 1/12 SAU";190997565;"BĮ Vilniaus miesto socialinės paramos centras";01;02020401;02;10.09.01.01.;10;2.1.2.1.1.1.;6000470;188712831;22069.67;307300;307300;
"2016 1/12 SAU";190997565;"BĮ Vilniaus miesto socialinės paramos centras";01;02020401;02;10.09.01.01.;10;2.2.1.1.1.10.;6000470;188712831;903.67;8674.55;8342.05;
"2016 1/12 SAU";190997565;"BĮ Vilniaus miesto socialinės paramos centras";01;02020401;02;10.09.01.01.;10;2.2.1.1.1.11.;6000470;188712831;6.83;25.3;10.8;
"2016 1/12 SAU";190997565;"BĮ Vilniaus miesto socialinės paramos centras";01;02020401;02;10.09.01.01.;10;2.2.1.1.1.14.;6000470;188712831;100.25;837.58;774.5;
"2016 1/12 SAU";190997565;"BĮ Vilniaus miesto socialinės paramos centras";01;02020401;02;10.09.01.01.;10;2.2.1.1.1.15.;6000470;188712831;250;471.83;471.83;
"2016 1/12 SAU";190997565;"BĮ Vilniaus miesto socialinės paramos centras";01;02020401;02;10.09.01.01.;10;2.2.1.1.1.16.;6000470;188712831;17.67;232.32;232.32;
"2016 1/12 SAU";190997565;"BĮ Vilniaus miesto socialinės paramos centras";01;02020401;02;10.09.01.01.;10;2.2.1.1.1.2.;6000470;188712831;92.67;337.44;337.44;
"2016 1/12 SAU";190997565;"BĮ Vilniaus miesto socialinės paramos centras";01;02020401;02;10.09.01.01.;10;2.2.1.1.1.20.;6000470;188712831;2425;;;
"2016 1/12 SAU";190997565;"BĮ Vilniaus miesto socialinės paramos centras";01;02020401;02;10.09.01.01.;10;2.2.1.1.1.30.K.;6000470;188712831;3683.33;27646.83;27465.5;
"2016 1/12 SAU";190997565;"BĮ Vilniaus miesto socialinės paramos centras";01;02020401;02;10.09.01.01.;10;2.2.1.1.1.5.;6000470;188712831;498.58;1631.79;1631.79;
"2016 1/12 SAU";190997565;"BĮ Vilniaus miesto socialinės paramos centras";01;02020401;02;10.09.01.01.;10;2.2.1.1.1.6.;6000470;188712831;1044.92;10865.79;10117.6;
"2016 1/12 SAU";190997565;"BĮ Vilniaus miesto socialinės paramos centras";01;02020401;02;10.09.01.01.;10;2.7.3.1.1.1.;6000470;188712831;48.33;590;590;
"2016 1/12 SAU";190987980;"BĮ Vilniaus Žolyno vaikų socialinės globos namai";01;02020303;02;10.04.01.01.;10;2.1.1.1.1.1.;6000480;188712831;15663.58;141600;141600;
"2016 1/12 SAU";190987980;"BĮ Vilniaus Žolyno vaikų socialinės globos namai";01;02020303;02;10.04.01.01.;10;2.1.2.1.1.1.;6000480;188712831;4852.58;44300;44300;
"2016 1/12 SAU";190987980;"BĮ Vilniaus Žolyno vaikų socialinės globos namai";01;02020303;02;10.04.01.01.;10;2.2.1.1.1.10.;6000480;188712831;2733.33;5700;5700;
"2016 1/12 SAU";190987980;"BĮ Vilniaus Žolyno vaikų socialinės globos namai";01;02020303;02;10.04.01.01.;10;2.2.1.1.1.11.;6000480;188712831;33.33;800;800;
"2016 1/12 SAU";190987980;"BĮ Vilniaus Žolyno vaikų socialinės globos namai";01;02020303;02;10.04.01.01.;10;2.2.1.1.1.15.;6000480;188712831;11817.58;14727.4;14727.4;
"2016 1/12 SAU";190987980;"BĮ Vilniaus Žolyno vaikų socialinės globos namai";01;02020303;02;10.04.01.01.;10;2.2.1.1.1.20.;6000480;188712831;1107.58;;;
"2016 1/12 SAU";190987980;"BĮ Vilniaus Žolyno vaikų socialinės globos namai";01;02020303;02;10.04.01.01.;10;2.2.1.1.1.30.K.;6000480;188712831;701.08;10500;10500;
"2016 1/12 SAU";190987980;"BĮ Vilniaus Žolyno vaikų socialinės globos namai";01;02020303;02;10.04.01.01.;10;2.2.1.1.1.5.;6000480;188712831;228.17;3400;3400;
"2016 1/12 SAU";190987980;"BĮ Vilniaus Žolyno vaikų socialinės globos namai";01;02020303;02;10.04.01.01.;10;2.2.1.1.1.6.;6000480;188712831;311.5;900;900;
"2016 1/12 SAU";190987980;"BĮ Vilniaus Žolyno vaikų socialinės globos namai";01;02020303;02;10.04.01.01.;10;2.7.3.1.1.1.;6000480;188712831;8.33;;;
"2016 1/12 SAU";190988025;"BĮ Vilniaus Minties vaikų socialinės globos namai";01;02020304;02;10.04.01.01.;10;2.1.1.1.1.1.;6000490;188712831;16957.83;176000;160000;
"2016 1/12 SAU";190988025;"BĮ Vilniaus Minties vaikų socialinės globos namai";01;02020304;02;10.04.01.01.;10;2.1.2.1.1.1.;6000490;188712831;5253.5;54500;49600;
"2016 1/12 SAU";190988178;"BĮ Vilniaus Antakalnio vaikų socialinės globos namai";01;02020305;02;10.04.01.01.;10;2.1.1.1.1.1.;6000500;188712831;8531.92;163200;163200;
"2016 1/12 SAU";190988178;"BĮ Vilniaus Antakalnio vaikų socialinės globos namai";01;02020305;02;10.04.01.01.;10;2.1.2.1.1.1.;6000500;188712831;2643;50400;50400;
"2016 1/12 SAU";190988178;"BĮ Vilniaus Antakalnio vaikų socialinės globos namai";01;02020305;02;10.04.01.01.;10;2.2.1.1.1.1.;6000500;188712831;550;14900;14900;
"2016 1/12 SAU";190988178;"BĮ Vilniaus Antakalnio vaikų socialinės globos namai";01;02020305;02;10.04.01.01.;10;2.2.1.1.1.10.;6000500;188712831;1032.5;14000;14000;
"2016 1/12 SAU";190988178;"BĮ Vilniaus Antakalnio vaikų socialinės globos namai";01;02020305;02;10.04.01.01.;10;2.2.1.1.1.15.;6000500;188712831;1600;10000;10000;
"2016 1/12 SAU";190988178;"BĮ Vilniaus Antakalnio vaikų socialinės globos namai";01;02020305;02;10.04.01.01.;10;2.2.1.1.1.20.;6000500;188712831;1040.5;;;
"2016 1/12 SAU";190988178;"BĮ Vilniaus Antakalnio vaikų socialinės globos namai";01;02020305;02;10.04.01.01.;10;2.2.1.1.1.30.K.;6000500;188712831;691.67;13100;13100;
"2016 1/12 SAU";190988178;"BĮ Vilniaus Antakalnio vaikų socialinės globos namai";01;02020305;02;10.04.01.01.;10;2.2.1.1.1.5.;6000500;188712831;91.67;1100;1100;
"2016 1/12 SAU";190988178;"BĮ Vilniaus Antakalnio vaikų socialinės globos namai";01;02020305;02;10.04.01.01.;10;2.2.1.1.1.6.;6000500;188712831;83.33;2000;2000;
"2016 1/12 SAU";190988178;"BĮ Vilniaus Antakalnio vaikų socialinės globos namai";21;02020305;02;10.04.01.01.;10;2.1.1.1.1.1.;6000501;188712831;109.17;;;
"2016 1/12 SAU";190988178;"BĮ Vilniaus Antakalnio vaikų socialinės globos namai";21;02020305;02;10.04.01.01.;10;2.1.2.1.1.1.;6000501;188712831;33.83;;;
"2016 1/12 SAU";190978821;"BĮ Vilniaus vaikų socialinės globos namai „Gilė“";01;02020306;02;10.04.01.01.;10;2.1.1.1.1.1.;6000510;188712831;22901.17;308000;308000;
"2016 1/12 SAU";190978821;"BĮ Vilniaus vaikų socialinės globos namai „Gilė“";01;02020306;02;10.04.01.01.;10;2.1.2.1.1.1.;6000510;188712831;7094.75;95300;95300;
"2016 1/12 SAU";190978821;"BĮ Vilniaus vaikų socialinės globos namai „Gilė“";01;02020306;02;10.04.01.01.;10;2.2.1.1.1.1.;6000510;188712831;520.83;;;
"2016 1/12 SAU";190978821;"BĮ Vilniaus vaikų socialinės globos namai „Gilė“";01;02020306;02;10.04.01.01.;10;2.2.1.1.1.10.;6000510;188712831;565;18000;18000;
"2016 1/12 SAU";190978821;"BĮ Vilniaus vaikų socialinės globos namai „Gilė“";01;02020306;02;10.04.01.01.;10;2.2.1.1.1.16.;6000510;188712831;49.08;1000;1000;
"2016 1/12 SAU";190978821;"BĮ Vilniaus vaikų socialinės globos namai „Gilė“";01;02020306;02;10.04.01.01.;10;2.2.1.1.1.20.;6000510;188712831;2136.67;;;
"2016 1/12 SAU";190978821;"BĮ Vilniaus vaikų socialinės globos namai „Gilė“";01;02020306;02;10.04.01.01.;10;2.2.1.1.1.30.K.;6000510;188712831;1874.17;9800;9800;
"2016 1/12 SAU";190978821;"BĮ Vilniaus vaikų socialinės globos namai „Gilė“";01;02020306;02;10.04.01.01.;10;2.2.1.1.1.5.;6000510;188712831;81;700;700;
"2016 1/12 SAU";190978821;"BĮ Vilniaus vaikų socialinės globos namai „Gilė“";01;02020306;02;10.04.01.01.;10;2.2.1.1.1.6.;6000510;188712831;197.92;1800;1800;
"2016 1/12 SAU";190978821;"BĮ Vilniaus vaikų socialinės globos namai „Gilė“";01;02020306;02;10.04.01.01.;10;2.2.1.1.1.7.;6000510;188712831;145.83;;;
"2016 1/12 SAU";190988025;"BĮ Vilniaus Minties vaikų socialinės globos namai";21;02020304;02;10.04.01.01.;10;2.1.1.1.1.1.;6000512;188712831;100;;;
"2016 1/12 SAU";190988025;"BĮ Vilniaus Minties vaikų socialinės globos namai";21;02020304;02;10.04.01.01.;10;2.1.2.1.1.1.;6000512;188712831;31;;;
"2016 1/12 SAU";190978821;"BĮ Vilniaus vaikų socialinės globos namai „Gilė“";21;02020306;02;10.04.01.01.;10;2.1.1.1.1.1.;6000513;188712831;129.42;;;
"2016 1/12 SAU";190978821;"BĮ Vilniaus vaikų socialinės globos namai „Gilė“";21;02020306;02;10.04.01.01.;10;2.1.2.1.1.1.;6000513;188712831;40.17;;;
"2016 1/12 SAU";190997750;"BĮ Fabijoniškių socialinių paslaugų namai";21;02020201;02;10.02.01.02.;10;2.1.1.1.1.1.;6000514;188712831;45.75;;;
"2016 1/12 SAU";190997750;"BĮ Fabijoniškių socialinių paslaugų namai";21;02020201;02;10.02.01.02.;10;2.1.2.1.1.1.;6000514;188712831;14.25;;;
"2016 1/12 SAU";193304532;"Vilniaus miesto nakvynės namai BĮ";21;02020302;02;10.07.01.02.;10;2.1.1.1.1.1.;6000515;188712831;100;;;
"2016 1/12 SAU";193304532;"Vilniaus miesto nakvynės namai BĮ";21;02020302;02;10.07.01.02.;10;2.1.2.1.1.1.;6000515;188712831;31;;;
"2016 1/12 SAU";190997565;"BĮ Vilniaus miesto socialinės paramos centras";21;02020401;02;10.09.01.01.;10;2.1.1.1.1.1.;6000516;188712831;62.5;;;
"2016 1/12 SAU";190997565;"BĮ Vilniaus miesto socialinės paramos centras";21;02020401;02;10.09.01.01.;10;2.1.2.1.1.1.;6000516;188712831;19.42;;;
"2016 1/12 SAU";190997946;"Dienos centras Šviesa BĮ";21;02020101;02;10.01.02.02.;10;2.1.1.1.1.1.;6000517;188712831;133.75;;;
"2016 1/12 SAU";190997946;"Dienos centras Šviesa BĮ";21;02020101;02;10.01.02.02.;10;2.1.2.1.1.1.;6000517;188712831;41.42;;;
"2016 1/12 SAU";190998090;"BĮ Valakampių socialinių paslaugų namai";21;02020103;02;10.01.02.02.;10;2.1.1.1.1.1.;6000518;188712831;212.75;;;
"2016 1/12 SAU";190998090;"BĮ Valakampių socialinių paslaugų namai";21;02020103;02;10.01.02.02.;10;2.1.2.1.1.1.;6000518;188712831;65.92;;;
"2016 1/12 SAU";193363032;"BĮ Vilniaus miesto krizių centras";21;02020301;02;10.04.01.01.;10;2.1.1.1.1.1.;6000519;188712831;56.25;;;
"2016 1/12 SAU";193363032;"BĮ Vilniaus miesto krizių centras";21;02020301;02;10.04.01.01.;10;2.1.2.1.1.1.;6000519;188712831;17.42;;;
"2016 1/12 SAU";190997946;"Dienos centras Šviesa BĮ";20;02020501;02;10.01.02.02.;10;2.2.1.1.1.1.;6000550;188712831;2609;16700;16700;
"2016 1/12 SAU";190997946;"Dienos centras Šviesa BĮ";20;02020501;02;10.01.02.02.;10;2.2.1.1.1.10.;6000550;188712831;231.67;2100;2100;
"2016 1/12 SAU";190997946;"Dienos centras Šviesa BĮ";20;02020501;02;10.01.02.02.;10;2.2.1.1.1.15.;6000550;188712831;360.67;;;
"2016 1/12 SAU";190997946;"Dienos centras Šviesa BĮ";20;02020501;02;10.01.02.02.;10;2.2.1.1.1.20.;6000550;188712831;81.58;;;
"2016 1/12 SAU";190997946;"Dienos centras Šviesa BĮ";20;02020501;02;10.01.02.02.;10;2.2.1.1.1.30.K.;6000550;188712831;88.08;550;550;
"2016 1/12 SAU";190997946;"Dienos centras Šviesa BĮ";20;02020501;02;10.01.02.02.;10;2.2.1.1.1.6.;6000550;188712831;1329;6500;6500;
"2016 1/12 SAU";190997946;"Dienos centras Šviesa BĮ";20;02020501;02;10.01.02.02.;10;2.7.3.1.1.1.;6000550;188712831;25;;;
"2016 1/12 SAU";190997946;"Dienos centras Šviesa BĮ";20;02020501;02;10.01.02.02.;10;3.1.1.3.1.1.;6000550;188712831;189.75;;;
"2016 1/12 SAU";190997946;"Dienos centras Šviesa BĮ";20;02020501;02;10.01.02.02.;10;3.1.2.1.1.2.;6000550;188712831;51.92;;;
"2016 1/12 SAU";191738761;"BĮ Vilniaus miesto vaikų ir jaunimo pensionas";20;02020501;02;10.01.02.02.;10;2.2.1.1.1.1.;6000560;188712831;4196.67;32500;32500;
"2016 1/12 SAU";191738761;"BĮ Vilniaus miesto vaikų ir jaunimo pensionas";20;02020501;02;10.01.02.02.;10;2.2.1.1.1.10.;6000560;188712831;1087.5;8900;8900;
"2016 1/12 SAU";191738761;"BĮ Vilniaus miesto vaikų ir jaunimo pensionas";20;02020501;02;10.01.02.02.;10;2.2.1.1.1.15.;6000560;188712831;2050;6000;6000;
"2016 1/12 SAU";191738761;"BĮ Vilniaus miesto vaikų ir jaunimo pensionas";20;02020501;02;10.01.02.02.;10;2.2.1.1.1.16.;6000560;188712831;75;1284;1284;
"2016 1/12 SAU";191738761;"BĮ Vilniaus miesto vaikų ir jaunimo pensionas";20;02020501;02;10.01.02.02.;10;2.2.1.1.1.2.;6000560;188712831;646.67;3900;3900;
"2016 1/12 SAU";191738761;"BĮ Vilniaus miesto vaikų ir jaunimo pensionas";20;02020501;02;10.01.02.02.;10;2.2.1.1.1.20.;6000560;188712831;3052.5;;;
"2016 1/12 SAU";191738761;"BĮ Vilniaus miesto vaikų ir jaunimo pensionas";20;02020501;02;10.01.02.02.;10;2.2.1.1.1.30.K.;6000560;188712831;1042.5;8950;8950;
"2016 1/12 SAU";191738761;"BĮ Vilniaus miesto vaikų ir jaunimo pensionas";20;02020501;02;10.01.02.02.;10;2.2.1.1.1.5.;6000560;188712831;122.5;991;991;
"2016 1/12 SAU";191738761;"BĮ Vilniaus miesto vaikų ir jaunimo pensionas";20;02020501;02;10.01.02.02.;10;2.2.1.1.1.6.;6000560;188712831;370;1550;1550;
"2016 1/12 SAU";191738761;"BĮ Vilniaus miesto vaikų ir jaunimo pensionas";20;02020501;02;10.01.02.02.;10;2.2.1.1.1.7.;6000560;188712831;666.67;4500;4500;
"2016 1/12 SAU";191738761;"BĮ Vilniaus miesto vaikų ir jaunimo pensionas";20;02020501;02;10.01.02.02.;10;2.2.1.1.1.8.;6000560;188712831;15;100;100;
"2016 1/12 SAU";191738761;"BĮ Vilniaus miesto vaikų ir jaunimo pensionas";20;02020501;02;10.01.02.02.;10;2.7.3.1.1.1.;6000560;188712831;158.33;173;173;
"2016 1/12 SAU";191738761;"BĮ Vilniaus miesto vaikų ir jaunimo pensionas";20;02020501;02;10.01.02.02.;10;3.1.1.3.1.2.;6000560;188712831;483.33;9460;9460;
"2016 1/12 SAU";190998090;"BĮ Valakampių socialinių paslaugų namai";20;02020501;02;10.01.02.02.;10;2.2.1.1.1.1.;6000570;188712831;2176.42;42668.26;39214.67;
"2016 1/12 SAU";190998090;"BĮ Valakampių socialinių paslaugų namai";20;02020501;02;10.01.02.02.;10;2.2.1.1.1.10.;6000570;188712831;2116.67;29710.35;26710.35;
"2016 1/12 SAU";190998090;"BĮ Valakampių socialinių paslaugų namai";20;02020501;02;10.01.02.02.;10;2.2.1.1.1.11.;6000570;188712831;29;100;100;
"2016 1/12 SAU";190998090;"BĮ Valakampių socialinių paslaugų namai";20;02020501;02;10.01.02.02.;10;2.2.1.1.1.15.;6000570;188712831;929.42;4700;4700;
"2016 1/12 SAU";190998090;"BĮ Valakampių socialinių paslaugų namai";20;02020501;02;10.01.02.02.;10;2.2.1.1.1.16.;6000570;188712831;138.17;1500;1100;
"2016 1/12 SAU";190998090;"BĮ Valakampių socialinių paslaugų namai";20;02020501;02;10.01.02.02.;10;2.2.1.1.1.2.;6000570;188712831;251.17;3050;3000;
"2016 1/12 SAU";190998090;"BĮ Valakampių socialinių paslaugų namai";20;02020501;02;10.01.02.02.;10;2.2.1.1.1.20.;6000570;188712831;2266.67;;;
"2016 1/12 SAU";190998090;"BĮ Valakampių socialinių paslaugų namai";20;02020501;02;10.01.02.02.;10;2.2.1.1.1.30.K.;6000570;188712831;2897.75;28182.34;23500;
"2016 1/12 SAU";190998090;"BĮ Valakampių socialinių paslaugų namai";20;02020501;02;10.01.02.02.;10;2.2.1.1.1.5.;6000570;188712831;103.75;1800;1800;
"2016 1/12 SAU";190998090;"BĮ Valakampių socialinių paslaugų namai";20;02020501;02;10.01.02.02.;10;2.2.1.1.1.6.;6000570;188712831;856.83;5600;5600;
"2016 1/12 SAU";190998090;"BĮ Valakampių socialinių paslaugų namai";20;02020501;02;10.01.02.02.;10;2.2.1.1.1.8.;6000570;188712831;16.67;200;100;
"2016 1/12 SAU";190998090;"BĮ Valakampių socialinių paslaugų namai";20;02020501;02;10.01.02.02.;10;3.1.1.3.1.1.;6000570;188712831;4333.33;;;
"2016 1/12 SAU";190998090;"BĮ Valakampių socialinių paslaugų namai";20;02020501;02;10.01.02.02.;10;3.1.1.5.1.1.;6000570;188712831;333.33;23000;23000;
"2016 1/12 SAU";190998090;"BĮ Valakampių socialinių paslaugų namai";20;02020501;02;10.01.02.02.;10;3.1.2.1.1.2.;6000570;188712831;50.83;;;
"2016 1/12 SAU";190997750;"BĮ Fabijoniškių socialinių paslaugų namai";20;02020501;02;10.02.01.02.;10;2.2.1.1.1.10.;6000580;188712831;343.33;1456.3;1456.3;
"2016 1/12 SAU";190997750;"BĮ Fabijoniškių socialinių paslaugų namai";20;02020501;02;10.02.01.02.;10;2.2.1.1.1.15.;6000580;188712831;136.67;4091.23;4091.23;
"2016 1/12 SAU";190997750;"BĮ Fabijoniškių socialinių paslaugų namai";20;02020501;02;10.02.01.02.;10;2.2.1.1.1.20.;6000580;188712831;719.25;;;
"2016 1/12 SAU";190997750;"BĮ Fabijoniškių socialinių paslaugų namai";20;02020501;02;10.02.01.02.;10;2.2.1.1.1.30.K.;6000580;188712831;1446.17;9630;9630;
"2016 1/12 SAU";190997750;"BĮ Fabijoniškių socialinių paslaugų namai";20;02020501;02;10.02.01.02.;10;2.2.1.1.1.5.;6000580;188712831;52.08;337.12;337.12;
"2016 1/12 SAU";190997750;"BĮ Fabijoniškių socialinių paslaugų namai";20;02020501;02;10.02.01.02.;10;2.2.1.1.1.6.;6000580;188712831;72.5;800;800;
"2016 1/12 SAU";190997750;"BĮ Fabijoniškių socialinių paslaugų namai";20;02020501;02;10.02.01.02.;10;3.1.1.3.1.2.;6000580;188712831;446.67;;;
"2016 1/12 SAU";193363032;"BĮ Vilniaus miesto krizių centras";20;02020501;02;10.04.01.01.;10;2.2.1.1.1.10.;6000590;188712831;625;3865.6;3695.49;
"2016 1/12 SAU";193304532;"Vilniaus miesto nakvynės namai BĮ";20;02020501;02;10.07.01.02.;10;2.2.1.1.1.10.;6000600;188712831;602.5;6040;6040;
"2016 1/12 SAU";193304532;"Vilniaus miesto nakvynės namai BĮ";20;02020501;02;10.07.01.02.;10;2.2.1.1.1.20.;6000600;188712831;724.17;;;
"2016 1/12 SAU";193304532;"Vilniaus miesto nakvynės namai BĮ";20;02020501;02;10.07.01.02.;10;2.2.1.1.1.30.K.;6000600;188712831;3137.5;33200;33200;
"2016 1/12 SAU";193304532;"Vilniaus miesto nakvynės namai BĮ";20;02020501;02;10.07.01.02.;10;2.2.1.1.1.6.;6000600;188712831;360.83;3660;3660;
"2016 1/12 SAU";190997565;"BĮ Vilniaus miesto socialinės paramos centras";20;02020501;02;10.09.01.01.;10;2.2.1.1.1.10.;6000610;188712831;2517.33;20098.72;20098.72;
"2016 1/12 SAU";190997565;"BĮ Vilniaus miesto socialinės paramos centras";20;02020501;02;10.09.01.01.;10;2.2.1.1.1.15.;6000610;188712831;366.67;7685.2;7685.2;
"2016 1/12 SAU";190997565;"BĮ Vilniaus miesto socialinės paramos centras";20;02020501;02;10.09.01.01.;10;2.2.1.1.1.2.;6000610;188712831;95;953.84;953.84;
"2016 1/12 SAU";190997565;"BĮ Vilniaus miesto socialinės paramos centras";20;02020501;02;10.09.01.01.;10;2.2.1.1.1.20.;6000610;188712831;1242.17;;;
"2016 1/12 SAU";190997565;"BĮ Vilniaus miesto socialinės paramos centras";20;02020501;02;10.09.01.01.;10;2.2.1.1.1.30.K.;6000610;188712831;6977.25;53495.53;52593.49;
"2016 1/12 SAU";190997565;"BĮ Vilniaus miesto socialinės paramos centras";20;02020501;02;10.09.01.01.;10;2.2.1.1.1.5.;6000610;188712831;538.33;7478.82;7070.84;
"2016 1/12 SAU";190997565;"BĮ Vilniaus miesto socialinės paramos centras";20;02020501;02;10.09.01.01.;10;2.2.1.1.1.6.;6000610;188712831;449.08;7022.65;7022.65;
"2016 1/12 SAU";190997565;"BĮ Vilniaus miesto socialinės paramos centras";20;02020501;02;10.09.01.01.;10;3.1.1.3.1.2.;6000610;188712831;1518.75;3368.06;3368.06;
"2016 1/12 SAU";190997565;"BĮ Vilniaus miesto socialinės paramos centras";20;02020501;02;10.09.01.01.;10;3.1.2.1.1.2.;6000610;188712831;1720.42;;;
"2016 1/12 SAU";188710061;Administracija;01;02030101;02;10.09.01.01.;10;2.8.1.1.1.2.;6000620;188712831;34384.17;347700;313000;313000
"2016 1/12 SAU";188710061;Administracija;01;02030101;02;10.09.01.01.;10;2.8.1.1.1.2.;6000630;188712831;24859.08;250459.54;250459.54;250459.54
"2016 1/12 SAU";188710061;Administracija;01;02030101;02;10.09.01.01.;10;2.8.1.1.1.2.;6000640;188712831;965.42;11600;11600;11600
"2016 1/12 SAU";188710061;Administracija;01;02030101;02;10.09.01.01.;10;2.8.1.1.1.2.;6000650;188712831;965.42;11600;11600;11600
"2016 1/12 SAU";188710061;Administracija;01;02030110001;02;10.01.02.02.;10;3.1.2.1.1.5.;6000661;188712831;1083.33;;;
"2016 1/12 SAU";188710061;Administracija;01;02030101;02;10.09.01.01.;10;2.8.1.1.1.2.;6000670;188712831;266676.08;1399423.32;1399423.32;1387536.92
