DEPARTAMENTAS;SUTARTIES_TIPAS;SUTARTIES_NUMERIS;SUDARYMO_METAI;SUTARTIES_PRADZIOS_DATA;SUTARTIES_PABAIGOS_DATA;TIEKEJAS;TIEKEJO_KODAS;SUTARTIES_APRASAS;SUTARTIES_SUMA;SISTEMINIS_NUMERIS;
"Vilniaus miesto savivaldybės socialinių reikalų departamentas";"Įsakymas dėl našlaičiams skiriamos pašalpos";"598";"2001";"04-SEP-01";"";"nuasmeninta";"nuasmeninta";"Įsakymas dėl našlaičiams skiriamos pašalpos";"21";"79";
"Vilniaus miesto savivaldybės socialinių reikalų departamentas";"Įsakymas dėl našlaičiams skiriamos pašalpos";"598";"2001";"04-SEP-01";"";"nuasmeninta";"nuasmeninta";"Įsakymas dėl našlaičiams skiriamos pašalpos";"168.98";"80";
"Vilniaus miesto savivaldybės socialinių reikalų departamentas";"Įsakymas dėl našlaičiams skiriamos pašalpos";"598";"2001";"04-SEP-01";"";"nuasmeninta";"nuasmeninta";"Įsakymas dėl našlaičiams skiriamos pašalpos";"94.11";"81";
"Vilniaus miesto savivaldybės socialinių reikalų departamentas";"Įsakymas dėl našlaičiams skiriamos pašalpos";"598";"2001";"04-SEP-01";"";"nuasmeninta";"nuasmeninta";"Įsakymas dėl našlaičiams skiriamos pašalpos";"75.06";"83";
"Vilniaus miesto savivaldybės socialinių reikalų departamentas";"Įsakymas dėl našlaičiams skiriamos pašalpos";"598";"2001";"04-SEP-01";"";"nuasmeninta";"nuasmeninta";"Įsakymas dėl našlaičiams skiriamos pašalpos";"179";"84";
"Vilniaus miesto savivaldybės socialinių reikalų departamentas";"Įsakymas dėl našlaičiams skiriamos pašalpos";"598";"2001";"04-SEP-01";"";"nuasmeninta";"nuasmeninta";"Įsakymas dėl našlaičiams skiriamos pašalpos";"349";"85";
"Vilniaus miesto savivaldybės socialinių reikalų departamentas";"Įsakymas dėl našlaičiams skiriamos pašalpos";"712";"2001";"29-OCT-01";"";"nuasmeninta";"nuasmeninta";"Įsakymas dėl našlaičiams skiriamos pašalpos";"240";"86";
"Vilniaus miesto savivaldybės socialinių reikalų departamentas";"Įsakymas dėl našlaičiams skiriamos pašalpos";"712";"2001";"29-OCT-01";"";"nuasmeninta";"nuasmeninta";"Įsakymas dėl našlaičiams skiriamos pašalpos";"154.07";"87";
"Vilniaus miesto savivaldybės socialinių reikalų departamentas";"Įsakymas dėl našlaičiams skiriamos pašalpos";"712";"2001";"29-OCT-01";"";"nuasmeninta";"nuasmeninta";"Įsakymas dėl našlaičiams skiriamos pašalpos";"6250";"88";
"Vilniaus miesto savivaldybės socialinių reikalų departamentas";"Įsakymas dėl našlaičiams skiriamos pašalpos";"712";"2001";"29-OCT-01";"";"nuasmeninta";"nuasmeninta";"Įsakymas dėl našlaičiams skiriamos pašalpos";"1512";"89";
"Vilniaus miesto savivaldybės socialinių reikalų departamentas";"Įsakymas dėl našlaičiams skiriamos pašalpos";"789";"2001";"11-DEC-01";"";"nuasmeninta";"nuasmeninta";"Įsakymas dėl našlaičiams skiriamos pašalpos";"18";"90";
"Vilniaus miesto savivaldybės socialinių reikalų departamentas";"Įsakymas dėl našlaičiams skiriamos pašalpos";"789";"2001";"11-DEC-01";"";"nuasmeninta";"nuasmeninta";"Įsakymas dėl našlaičiams skiriamos pašalpos";"564.25";"91";
"Vilniaus miesto savivaldybės socialinių reikalų departamentas";"Įsakymas dėl našlaičiams skiriamos pašalpos";"789";"2001";"11-DEC-01";"";"nuasmeninta";"nuasmeninta";"Įsakymas dėl našlaičiams skiriamos pašalpos";"342.4";"92";
"Vilniaus miesto savivaldybės socialinių reikalų departamentas";"Įsakymas dėl našlaičiams skiriamos pašalpos";"789";"2001";"11-DEC-01";"";"nuasmeninta";"nuasmeninta";"Įsakymas dėl našlaičiams skiriamos pašalpos";"3430";"93";
"Vilniaus miesto savivaldybės socialinių reikalų departamentas";"Įsakymas dėl našlaičiams skiriamos pašalpos";"789";"2001";"11-DEC-01";"";"nuasmeninta";"nuasmeninta";"Įsakymas dėl našlaičiams skiriamos pašalpos";"416.51";"94";
"Vilniaus miesto savivaldybės socialinių reikalų departamentas";"Įsakymas dėl našlaičiams skiriamos pašalpos";"789";"2001";"11-DEC-01";"";"nuasmeninta";"nuasmeninta";"Įsakymas dėl našlaičiams skiriamos pašalpos";"151.61";"95";
"Vilniaus miesto savivaldybės socialinių reikalų departamentas";"Įsakymas dėl našlaičiams skiriamos pašalpos";"789";"2001";"11-DEC-01";"";"nuasmeninta";"nuasmeninta";"Įsakymas dėl našlaičiams skiriamos pašalpos";"692.98";"96";
"Vilniaus miesto savivaldybės socialinių reikalų departamentas";"Įsakymas dėl našlaičiams skiriamos pašalpos";"124";"2002";"06-MAR-02";"";"nuasmeninta";"nuasmeninta";"Įsakymas dėl našlaičiams skiriamos pašalpos";"6250";"97";
"Vilniaus miesto savivaldybės socialinių reikalų departamentas";"Įsakymas dėl našlaičiams skiriamos pašalpos";"124";"2002";"06-MAR-02";"";"nuasmeninta";"nuasmeninta";"Įsakymas dėl našlaičiams skiriamos pašalpos";"660.49";"98";
"Vilniaus miesto savivaldybės socialinių reikalų departamentas";"Įsakymas dėl našlaičiams skiriamos pašalpos";"124";"2002";"06-MAR-02";"";"nuasmeninta";"nuasmeninta";"Įsakymas dėl našlaičiams skiriamos pašalpos";"7";"99";
"Vilniaus miesto savivaldybės socialinių reikalų departamentas";"Įsakymas dėl našlaičiams skiriamos pašalpos";"124";"2002";"06-MAR-02";"";"nuasmeninta";"nuasmeninta";"Įsakymas dėl našlaičiams skiriamos pašalpos";"278.67";"100";
"Vilniaus miesto savivaldybės socialinių reikalų departamentas";"Įsakymas dėl našlaičiams skiriamos pašalpos";"124";"2002";"06-MAR-02";"";"nuasmeninta";"nuasmeninta";"Įsakymas dėl našlaičiams skiriamos pašalpos";"1022";"101";
"Vilniaus miesto savivaldybės socialinių reikalų departamentas";"Viešasis pirkimas";"20040205";"2004";"19-MAY-04";"01-JAN-25";"Swedbank lizingas, UAB";"111568069";"Finansinės nuomos sutartis";"6567613.81";"2";
"Vilniaus miesto savivaldybės socialinių reikalų departamentas";"Viešasis pirkimas";"LT026493";"2005";"28-DEC-05";"28-DEC-25";"Swedbank lizingas, UAB";"111568069";"Lizingo sutartis";"3757968.15";"3";
"Vilniaus miesto savivaldybės socialinių reikalų departamentas";"Viešasis pirkimas";"LT026492";"2005";"28-DEC-05";"28-DEC-25";"Swedbank lizingas, UAB";"111568069";"Lizingo sutartis";"10867269.85";"4";
"Vilniaus miesto savivaldybės socialinių reikalų departamentas";"Viešasis pirkimas";"A64-3";"2005";"03-MAY-05";"03-MAY-25";"Lietuvos paštas, AB";"121215587";"Išmokų,  kompensacijų ir pašalpų mokėjimo ir pristatymo į namus paslaugų teikimo sutartis";"";"34";
"Vilniaus miesto savivaldybės miesto plėtros departamentas";"Kiti pirkimai";"86/37";"2000";"20-NOV-00";"20-NOV-01";"Vilniaus planas, SĮ";"123615345";"Teritorijų detaliųjų planų sprendinių skaitmenizavimo metodika";"9200";"1";
"Vilniaus miesto savivaldybės miesto plėtros departamentas";"Kiti pirkimai";"76/76";"2000";"03-NOV-00";"03-NOV-01";"Vilniaus planas, SĮ";"123615345";"Paslaugų sutartis";"10400";"2";
"Vilniaus miesto savivaldybės miesto plėtros departamentas";"Kiti pirkimai";"45";"2002";"07-JAN-02";"07-JAN-03";"Lietuvos architektų sąjunga";"191934984";"Paslaugų sutartis";"25000";"3";
"Vilniaus miesto savivaldybės miesto plėtros departamentas";"Kiti pirkimai";"35";"2004";"12-MAY-04";"";"A.Gučo architektūros ir urbanistikos įmonė „Augio dirbtuvė“";"2632514";"Paslaugų sutartis";"6000";"4";
"Vilniaus miesto savivaldybės miesto plėtros departamentas";"Kiti pirkimai";"105";"2004";"01-NOV-04";"01-NOV-05";"Vilniaus planas, SĮ";"123615345";"Paslaugų sutartis";"12875.78";"5";
"Vilniaus miesto savivaldybės miesto plėtros departamentas";"Kiti pirkimai";"01.Vas";"2003";"18-FEB-03";"18-FEB-04";"UAB "Jungtinės architektų dirbtuvės"";"122016613";"Paslaugų sutartis";"11602";"6";
"Vilniaus miesto savivaldybės miesto plėtros departamentas";"Kiti pirkimai";"12";"2005";"20-JAN-05";"20-JAN-06";"Vilniaus planas, SĮ";"123615345";"Paslaugų sutartis";"80816";"7";
"Vilniaus miesto savivaldybės miesto plėtros departamentas";"Kiti pirkimai";"10.Sau";"2005";"22-APR-05";"";"Vilniaus planas, SĮ";"123615345";"Paslaugų sutartis";"15423.73";"8";
"Vilniaus miesto savivaldybės miesto plėtros departamentas";"Kiti pirkimai";"24";"2005";"01-SEP-05";"31-MAR-08";"Vilniaus planas, SĮ";"123615345";"Paslaugų sutartis";"21661.58";"9";
"Vilniaus miesto savivaldybės miesto plėtros departamentas";"Kiti pirkimai";"46";"2005";"03-NOV-05";"03-NOV-06";"Vilniaus planas, SĮ";"123615345";"Paslaugų sutartis";"34829.66";"10";
"Vilniaus miesto savivaldybės miesto plėtros departamentas";"Kiti pirkimai";"47";"2005";"10-NOV-05";"10-NOV-06";"Vilniaus planas, SĮ";"123615345";"Paslaugų sutartis";"12464.41";"11";
"Vilniaus miesto savivaldybės miesto plėtros departamentas";"Kiti pirkimai";"Autorines sutartys/1";"2005";"22-NOV-05";"22-NOV-06";"Autorinės sutartys";"AS";"Paslaugų sutartis";"14000";"12";
"Vilniaus miesto savivaldybės miesto plėtros departamentas";"Kiti pirkimai";"49";"2005";"22-NOV-05";"29-SEP-06";"Vilniaus planas, SĮ";"123615345";"Paslaugų sutartis";"10854.24";"13";
"Vilniaus miesto savivaldybės miesto plėtros departamentas";"Kiti pirkimai";"52";"2005";"15-DEC-05";"29-SEP-06";"Vilniaus planas, SĮ";"123615345";"Paslaugų sutartis";"14251.69";"14";
"Vilniaus miesto savivaldybės miesto plėtros departamentas";"Viešasis pirkimas";"A64-73";"2007";"27-SEP-07";"";"Vilniaus planas, SĮ";"123615345";"Paslaugų sutartis";"20677.97";"15";
"Vilniaus miesto savivaldybės miesto plėtros departamentas";"Viešasis pirkimas";"07-11-004R";"2007";"11-JUN-07";"";"ANTIQUA";"300664627";"Paslaugų sutartis";"188876.93";"16";
"Vilniaus miesto savivaldybės miesto plėtros departamentas";"Viešasis pirkimas";"76/76";"2005";"13-DEC-05";"";"Inžineriniai tyrinėjimai,UAB";"122613697";"Paslaugų sutartis";"";"18";
"Vilniaus miesto savivaldybės miesto plėtros departamentas";"Viešasis pirkimas";"45";"2005";"13-DEC-05";"";"Inžineriniai tyrinėjimai,UAB";"122613697";"Paslaugų sutartis";"";"19";
"Vilniaus miesto savivaldybės miesto plėtros departamentas";"Viešasis pirkimas";"35";"2006";"13-FEB-06";"";"CAD ir F Projektservisas, UAB";"121048782";"Paslaugų sutartis";"";"20";
"Vilniaus miesto savivaldybės miesto plėtros departamentas";"Viešasis pirkimas";"105";"2006";"25-AUG-06";"";"Vilniaus planas, SĮ";"123615345";"Paslaugų sutartis";"6923.73";"21";
"Vilniaus miesto savivaldybės miesto plėtros departamentas";"Viešasis pirkimas";"01.Vas";"2006";"22-SEP-06";"";"Sapnu sala";"122014943";"Paslaugų sutartis";"";"22";
"Vilniaus miesto savivaldybės miesto plėtros departamentas";"Viešasis pirkimas";"12";"2006";"13-DEC-06";"";"Vilniaus planas, SĮ";"123615345";"Paslaugų sutartis";"17974.89";"23";
"Vilniaus miesto savivaldybės miesto plėtros departamentas";"Viešasis pirkimas";"10.Sau";"2007";"13-FEB-07";"";"Projektavimo ir restauravimo institutas, UAB";"124563175";"Paslaugų sutartis";"8285.89";"24";
"Vilniaus miesto savivaldybės miesto plėtros departamentas";"Viešasis pirkimas";"A64-7";"2005";"16-MAY-05";"20-DEC-08";"Vilniaus planas, SĮ";"123615345";"";"1631146.41";"26";
"Vilniaus miesto savivaldybės miesto plėtros departamentas";"Viešasis pirkimas";"A64-91";"2007";"20-NOV-07";"";"Hidroprojektas";"132118698";"";"406779.67";"28";
"Vilniaus miesto savivaldybės Komunalinio ūkio departamentas";"Kiti pirkimai";"Nr. A64-60";"2007";"26-NOV-07";"01-FEB-08";"Registrų centras Vilniaus filialas, VĮ";"124208338";"nekilnojamojo turto vertinimas";"1";"3";
"Vilniaus miesto savivaldybės Komunalinio ūkio departamentas";"Kiti pirkimai";"Nr.A64-71; Nr. SK-4321";"2006";"29-SEP-06";"29-SEP-09";"Registrų centras Vilniaus filialas, VĮ";"124208338";"Nekilnojamojo turto objektų kadastrinių matavimų, apskaitos ir įkainojimo paslaugos";"";"4";
"Vilniaus miesto savivaldybės Komunalinio ūkio departamentas";"Kiti pirkimai";"Nr. A64-9(2.7-ŪK)";"2008";"03-MAR-08";"03-MAR-11";"PB projektai";"300513123";"Inžinerinių tinklų, įrenginių ir įrengimų, pastatų ir kitų nekilnojamojo turto daiktų vertinimas";"";"5";
"Vilniaus miesto savivaldybės Komunalinio ūkio departamentas";"Kiti pirkimai";"Nr. A66-197 (16.33-ADM-10)";"2007";"26-NOV-07";"31-DEC-07";"Priemiestis, UAB";"221487620";"Buto Žemoji g. 46-4 remonto darbų pirkimas";"9882.18";"6";
"Vilniaus miesto savivaldybės Komunalinio ūkio departamentas";"Kiti pirkimai";"Nr. A66-213 (16.33-ADM-10)";"2007";"30-NOV-07";"30-DEC-07";"Priemiestis, UAB";"221487620";"Buto Genių g. 17-79 remonto darbų pirkimas";"9952.58";"9";
"Vilniaus miesto savivaldybės Komunalinio ūkio departamentas";"Kiti pirkimai";"Nr. A66-216 (16.33-ADM-10)";"2007";"03-DEC-07";"28-DEC-07";"Priemiestis, UAB";"221487620";"Buto Linksmoji g. 64-20 remonto darbų pirkimas";"5774.67";"11";
"Vilniaus miesto savivaldybės Komunalinio ūkio departamentas";"Kiti pirkimai";"Nr. A66-211 (16.33-ADM-10)";"2007";"30-NOV-07";"27-DEC-07";"Avarija, UAB";"120821817";"Buto Architektų g. 24-33 remonto darbų pirkimas";"25256.66";"13";
"Vilniaus miesto savivaldybės administracijos Turto departamentas";"Kiti pirkimai";"RJ-11567";"2007";"21-DEC-07";"21-DEC-08";"nuasmeninta";"nuasmeninta";"Pirkimo-pardavimo sutartis (Kalvarijų g. 67-15, 1094-0148-2015:0004)";"61250";"7";
"Vilniaus miesto savivaldybės administracijos Turto departamentas";"Kiti pirkimai";"Nr. 14-11390";"2007";"31-OCT-07";"31-OCT-08";"Mabilta";"121708352";"Paramos sutartis (Salomėjos Neris g.79-19)";"322000";"12";
"Vilniaus miesto savivaldybės socialinių reikalų departamentas";"Įsakymas dėl našlaičiams skiriamos pašalpos";"598";"2001";"04-SEP-01";"";"nuasmeninta";"nuasmeninta";"Įsakymas dėl našlaičiams skiriamos pašalpos";"816";"82";
"Vilniaus miesto savivaldybės socialinių reikalų departamentas";"Kiti pirkimai";"A72-1042(1-27-SSD-0)";"2007";"27-SEP-07";"27-SEP-08";"Kenkėjų kontrolės tarnyba, UAB (Vilniaus profilaktinės dezinfekcijos stotis, UAB)";"120136311";"Allygintinų paslaugų teikimo sutartis";"200000";"1";
"Vilniaus miesto savivaldybės Komunalinio ūkio departamentas";"Kiti pirkimai";"Nr. A66-215 (16.33-ADM-10)";"2007";"03-DEC-07";"31-DEC-07";"Projektas";"120086171";"Buto Geležinio Vilko g. 11-30 remonto darbų pirkimas";"9860";"10";
"Vilniaus miesto savivaldybės socialinių reikalų departamentas";"Viešasis pirkimas";"A64-76(16.31-ADM-10)";"2007";"10-OCT-07";"10-OCT-08";"Nevda, UAB";"121931451";"Socialinės paramos apskaitos sistemos "Parama" priežiūros ir aptarnavimo paslaugų teikimo sutartis";"450000";"35";
"Vilniaus miesto savivaldybės miesto plėtros departamentas";"Viešasis pirkimas";"86/37";"2005";"25-APR-05";"";"Urbanistika";"122206363";"Paslaugų sutartis";"40000";"17";
"Vilniaus miesto savivaldybės Komunalinio ūkio departamentas";"Kiti pirkimai";"A66-104(16.33-ADM-10)";"2007";"24-JUL-07";"24-OCT-07";"Sąlytis";"120210861";"Dariaus ir Girėno g. 13, Vilniuje, šiaurinės, pietinės galinių sekcijų bendrųjų patalpų ir elektros instaliacijos avarinės būklės likvidavimo darbai";"";"17";
"Vilniaus miesto savivaldybės Komunalinio ūkio departamentas";"Kiti pirkimai";"A66-103(16.33-ADM-10)";"2007";"24-JUL-07";"24-OCT-07";"Sąlytis";"120210861";"Dariaus ir Girėno g. 11, Vilniuje, stogo, šiaurinės galinės sekcijos bendrųjų patalpų ir elektros instaliacijos avarinės būklės likvidavimo darbai. Bendrabučio  Pelesos g. 5 balkono avarinės būklės likvidavimo darbai.";"";"18";
"Vilniaus miesto savivaldybės Komunalinio ūkio departamentas";"Kiti pirkimai";"A66-230(16,33-ADM-10)";"2007";"21-DEC-07";"29-DEC-07";"Miesto ūkio departamentas";"188751791";"Šilumos trasos tarp namų ateities g. 1C IR 1D remonto darbai";"1619.7";"1";
"Vilniaus miesto savivaldybės Komunalinio ūkio departamentas";"Kiti pirkimai";"A66-230(16,33-ADM-10)";"2007";"21-DEC-07";"29-DEC-07";"Miesto ūkio departamentas";"188751791";"Šilumos trasos tarp namų ateities g. 1C IR 1D remonto darbai";"1619.7";"2";
"Vilniaus miesto savivaldybės Komunalinio ūkio departamentas";"Kiti pirkimai";"Nr. A66-198 (16.33-ADM-10)";"2007";"27-NOV-07";"21-DEC-07";"Naujoji Pilaitė, UAB";"121483560";"Buto Tolminkiemio g. 17-24 remonto darbų pirkimas";"9974.13";"7";
"Vilniaus miesto savivaldybės Komunalinio ūkio departamentas";"Kiti pirkimai";"A66-128(16.33-ADM-10)";"2007";"10-AUG-07";"10-NOV-07";"Naujamiesčio būstas, UAB";"121452091";"Tvorų avarinės būklės likvidavimas";"";"19";
"Vilniaus miesto savivaldybės Komunalinio ūkio departamentas";"Kiti pirkimai";"Nr. A66-209 (16.33-ADM-10)";"2007";"28-NOV-07";"31-DEC-07";"Vigbada, UAB";"125926918";"Buto Viršuliškių g. 65-59 remonto darbų pirkimas";"29778.98";"8";
"Vilniaus miesto savivaldybės Komunalinio ūkio departamentas";"Kiti pirkimai";"Nr. A66-210 (16.33-ADM-10)";"2007";"28-NOV-07";"27-DEC-07";"Tavastis, UAB";"125959829";"Buto L. Asanavičiūtės g. 48-38 remonto darbų pirkimas";"26578.88";"12";
"Vilniaus miesto savivaldybės Komunalinio ūkio departamentas";"Kiti pirkimai";"Nr. A66-212 (16.33-ADM-10)";"2007";"30-NOV-07";"31-DEC-07";"Tavastis, UAB";"125959829";"Buto Darbininkų g. 12-4 remonto darbų pirkimas";"35994.99";"14";
"Vilniaus miesto savivaldybės Komunalinio ūkio departamentas";"Kiti pirkimai";"A64-55";"2006";"23-AUG-06";"04-SEP-08";"Saugrafa";"126037779";"Vilniaus miesto pastatų, fasadų, paminklų, skulptūrų, tiltų ir kitų objektų grafitų valymo paslaugos.";"222499.7";"16";
"Vilniaus miesto savivaldybės Komunalinio ūkio departamentas";"Kiti pirkimai";"Nr. A66-221 (16.33-ADM-10)";"2007";"06-DEC-07";"31-DEC-07";"Vilniaus miesto būstas SĮ";"124568293";"Buto Skroblų g. 25-6 remonto darbų pirkimas";"5502.65";"15";
"Vilniaus miesto savivaldybės administracijos Turto departamentas";"Kiti pirkimai";"RJ-9890";"2007";"30-OCT-07";"30-OCT-08";"nuasmeninta";"nuasmeninta";"Pirkimo-pardavimo sutartis (Kalvarijų g. 67-13, 2A1/p  1094-0148-2015)";"115000";"1";
"Vilniaus miesto savivaldybės administracijos Turto departamentas";"Kiti pirkimai";"RJ-11567";"2007";"21-DEC-07";"21-DEC-08";"nuasmeninta";"nuasmeninta";"Pirkimo-pardavimo sutartis (Kalvarijų g. 67-15, 1094-0148-2015:0004)";"61250";"3";
"Vilniaus miesto savivaldybės administracijos Turto departamentas";"Kiti pirkimai";"RJ-9890";"2007";"21-DEC-07";"21-DEC-08";"nuasmeninta";"nuasmeninta";"Pirkimo-pardavimo sutartis (Kalvarijų g. 67-13, 2A1/p  1094-0148-2015)";"115000";"2";
"Vilniaus miesto savivaldybės administracijos Turto departamentas";"Kiti pirkimai";"RJ-11567";"2007";"21-DEC-07";"21-DEC-08";"nuasmeninta";"nuasmeninta";"Pirkimo-pardavimo sutartis (Kalvarijų g. 67-15, 1094-0148-2015:0004)";"61250";"4";
"Vilniaus miesto savivaldybės administracijos Turto departamentas";"Kiti pirkimai";"RJ-11567";"2007";"21-DEC-07";"21-DEC-08";"nuasmeninta";"nuasmeninta";"Pirkimo-pardavimo sutartis (Kalvarijų g. 67-15, 1094-0148-2015:0004)";"61250";"6";
"Vilniaus miesto savivaldybės administracijos Turto departamentas";"Kiti pirkimai";"Nr. 14-11390";"2007";"31-OCT-07";"31-OCT-08";"Mabilta";"121708352";"Paramos sutartis (Salomėjos Neris g. 79-72)";"219000";"8";
"Vilniaus miesto savivaldybės administracijos Turto departamentas";"Kiti pirkimai";"Nr. 14-11390";"2007";"31-OCT-07";"31-OCT-08";"Mabilta";"121708352";"Paramos sutartis (Salomėjos Neries g. 83-107)";"216000";"9";
"Vilniaus miesto savivaldybės administracijos Turto departamentas";"Kiti pirkimai";"Nr. 14-11390";"2007";"31-OCT-07";"31-OCT-08";"Mabilta";"121708352";"Paramos sutartis (Salomėjos Neris g. 79-3)";"297000";"10";
"Vilniaus miesto savivaldybės administracijos Turto departamentas";"Kiti pirkimai";"Nr. 14-11390";"2007";"31-OCT-07";"31-OCT-08";"Mabilta";"121708352";"Paramos sutartis (Salomėjos Neris g. 83-73)";"275000";"11";
