Reikðmë	Iðversta reikðmë	Apraðas	Ájungtas	Nuo	Iki	[  ]	
11010104	11010104	Ekspertiziø ir smulkiø tyrimø organizavimas (ir Eurovelas)	*			..Ne....Ne...	
11010105	11010105	Vilniaus miesto savivaldybës teritorijoje vykdomø ûkiniø veiklø aplinkosauginio duomenø banko programos parengimas ir ágyvendinimas	*			..Ne....Ne...	
11010106	11010106	Kariotiðkiø komunaliniø atliekø sàvartyno eksploatavimo trukmës prailginimas	*			..Ne....Ne...	
11010107	11010107	Dvarèioniø statybos atliekø sàvartyno rekultyvavimas ir prieþiûra	*			..Ne....Ne...	
11010108	11010108	Ekstremaliø situacijø pasekmiø likvidavimas	*			..Ne....Ne...	
11010109	11010109	Ekstremaliø situacijø ir cheminiø medþiagø nukenksminimo paslaugos	*			..Ne....Ne...	
11010110	11010110	Avariniø tarnybø aprûpinimas gamtosauginiais komplektais	*			..Ne....Ne...	
11010111	11010111	Pavojingø medþiagø saugojimas Chemijos institute	*			..Ne....Ne...	
11010112	11010112	VÐÁ Vilniaus apskrities atliekø centro iðlaikymas	*			..Ne....Ne...	
11010112B	11010112B	VÐÁ Vilniaus apskrities atliekø centro iðlaikymas	*			..Ne....Ne...	
11010113	11010113	Komunaliniø atliekø ið romø gyvenamøjø teritorijø iðveþimas	*			..Ne....Ne...	
11010114	11010114	Stambiagabarièiø atliekø tvarkymo aikðteliø eksploatacija ir prieþiûra	*			..Ne....Ne...	
11010115	11010115	Sniego, smëlio ir grunto laikinø sàvartynø árengimas, jø eksploatavimas ir prieþiûra	*			..Ne....Ne...	
11010116	11010116	Savavaliðkø sàvartynø seniûnijø teritorijose likvidavimas	*			..Ne....Ne...	
11010117	11010117	Liudvinavo lietaus nuotëkø valymo árenginiø statyba	*			..Ne....Ne...	
11010117001	11010117001	Liudvinavo lietaus nuotëkø valymo árenginiø statyba	*			..Ne.......	
11010118	11010118	Medicininiø atliekø tvarkymas	*			..Ne....Ne...	
11010118B	11010118B	Medicininiø atliekø tvarkymas	*			..Ne....Ne...	
11010119	11010119	Biodyzelininio transporto programos parengimas ir ágyvendinimas	*			..Ne....Ne...	
11010120	11010120	Avarijø likvidavimas lietaus nuotekø tinkluose	*			..Ne....Ne...	
11010121	11010121	Beðeimininkiø padangø tvarkymas	*			..Ne....Ne...	
11010122	11010122	Pavojingø atliekø ið valstybës rezervo sandëlio tvarkymas	*			..Ne....Ne...	
11010123	11010123	Galimybiø studijos „Komunaliniø atliekø deginimas Vilniuje“ parengimas	*			..Ne....Ne...	
11010124	11010124	Vilniaus miesto oro tarðos maþinimo programos parengimas ir ágyvendinimas	*			..Ne....Ne...	
11010125	11010125	Asbesto gaminiø ðalinimas	*			..Ne....Ne...	
11010126	11010126	Oro tarðos kietosiomis dalelëmis (KD 10) maþinimas (gatviø plovimas)	*			..Ne....Ne...	
11010127	11010127	Padangø demontavimas ir iðveþimas ið ugdymo ástaigø	*			..Ne.......	
11010128	11010128	Pavirðiniø nuotekø tvarkymo programos ágyvendinimas	*			..Ne.......	
11010129	11010129	Mindaugo vidurinës mokyklos uþterðtos teritorijos sutvarkymas	*			..Ne.......	
11010130	11010130	Lietaus nuotekø debitomaèiø árengimas	*			..Ne.......	
11010131	11010131	Neries upës tvarkymo projekto ágyvendinimas	*			..Ne.......	
11010132	11010132	Savivaldybës valdomø valstybiniø miðkø vidinës miðkotvarkos projekto ir kartografinës medþiagos parengimas	*			..Ne.......	
11010133	11010133	Buvusios elektros matavimo technikos gamyklos AB "Skaiteks" uþterðtos teritorijos sutvarkymas	*			..Ne.......	
11010134	11010134	Uþterðtø teritorijø sutvarkymas	*			..Ne.......	
11010135	11010135	Pavirðiniø ir poþeminiø vandenø apsaugos ir tvarkymo priemoniø ágyvendinimas	*			..Ne.......	
110102	110102	Þeldynø ir kitø gamtos objektø plëtra ir prieþiûra Vilniaus mieste	*			..Ne....Ne...	
11010201	11010201	Vilniaus miesto þeldynø planavimas, schemø rengimas bei tvarkymas	*			..Ne....Ne...	
11010202	11010202	Vilniaus universiteto Botanikos sodo paþintiniø takø tvarkymas ir ekspozicijø árengimas	*			..Ne....Ne...	
11010203	11010203	Dviraèiø takø projektavimas, árengimas ir þymëjimas	*			..Ne....Ne...	
11010204	11010204	Parkø ir þeldynø tvarkymas	*			..Ne....Ne...	
11010205	11010205	Neries ir Vilnios upiø krantiniø sutvarkymas, vagos iðvalymas ir vandens tyrimas paplûdimiuose	*			..Ne....Ne...	
11010206	11010206	Nemenèinës miðkø urëdijos miðko plotø sanitarinis valymas	*			..Ne....Ne...	
11010207	11010207	Vilniaus miðkø urëdijos miðko plotø sanitarinis valymas	*			..Ne....Ne...	
11010208	11010208	Medþiø, auganèiø ne miðko þemëje, prieþiûra	*			..Ne....Ne...	
11010209	11010209	Valakupiø, Salotës, Þ. Eþerø, Þirmûnø paplûdimiø tvarkymas ir atnaujinimas	*			..Ne....Ne...	
11010210	11010210	Projekto "Atstatykime Vilniaus pasakø parkà" vykdymas	*			..Ne....Ne...	
11010211	11010211	Trakø Vokës parko sutvarkymas	*			..Ne....Ne...	
11010212	11010212	Vilniaus miesto parkø (Sereikiðkiø, Vingio) tvarkymas	*			..Ne....Ne...	
11010213	11010213	Vingio parko takeliø atnaujinimas	*			..Ne....Ne...	
11010214	11010214	Jeruzalës eþerëlio iðvalymas ir kraðtovaizdþio atkûrimas	*			..Ne....Ne...	
11010214B	11010214B	Jeruzalës eþerëlio iðvalymas ir kraðtovaizdþio atkûrimas	*			..Ne....Ne...	
11010215	11010215	Dalies Salotës eþero iðvalymas ir jo kraðtovaizdþio atkûrimas	*			..Ne....Ne...	
11010216	11010216	Skolos apmokëjimas uþ 2006 metais atliktus darbus	*			..Ne.......	
11010217	11010217	Neveikianèiø fontanø gyvenamøjø namø kvartaluose (Justiniðkës, Lazdynai, Ðeðkinë ir kiti) sutvarkymas	*			..Ne.......	
11010218	11010218	Gelbëjimo posto Þaliøjø eþerø rekreacinëje zonoje kapitalinis remontas	*			..Ne.......	
11010219	11010219	Konteineriniø aikðteliø árengimas Vilniaus mieste	*			..Ne.......	
11010220	11010220	Vilniaus apskrities regioninio sàvartyno techninis aprûpinimas ir plëtra	*			..Ne....Ne...	
11010221	11010221	Vilniaus miesto vandens telkiniø vertinimas ir inventorizacija, vandens telkiniø pakranèiø tvarkymo programø rengimas	*			..Ne....Ne...	
11010222	11010222	Gamtinës aplinkos kokybës ávertinimas bei vertinimo sistemos sukûrimas naudojant bioindikatorius	*			..Ne....Ne...	
11010223	11010223	Miestovaizdþio projektø rengimas ir ágyvendinimas	*			..Ne....Ne...	
11010224	11010224	Bendruomeniniø (vieðøjø-vietiniø) þeldynø miesto seniûnijose árengimo projektiniai pasiûlymai (II etapas)	*			..Ne.......	
11010225	11010225	Þeldynø ir þeldiniø inventorizavimo ir apskaitos proceso organizavimas Vilniaus mieste	*			..Ne.......	
11010226	11010226	Teritorijos prie Vingio parko estrados sutvarkymas	*			..Ne.......	
11010227	11010227	Þeldynø ir þeldiniø apsauga, tvarkymas, stebësena, kûrimas, veisimas ir kt.	*			..Ne.......	
11010228	11010228	Vilniaus miesto savivaldybës teritorijoje esanèiø miðko plotø sanitarinis valymas	*			..Ne.......	
11010229	11010229	Medþioklës plotø nustatymo ir apsaugos priemoniø ágyvendinimas	*			..Ne.......	
110103	110103	Didinti visuomenës informavimà ir ugdyti ekologiðkai màstanèià visuomenæ	*			..Ne....Ne...	
11010301	11010301	Ekologinio ðvietimo programos rengimas ir ágyvendinimas	*			..Ne....Ne...	
11010302	11010302	Savivaldybei pavaldþiø ástaigø aplinkosauginis ugdymas	*			..Ne....Ne...	
11010303	11010303	Laikraðèiø prenumerata (gamtos apsaugos tema)				..Ne....Ne...	
11010304	11010304	Programos „Nebûk abejingas“ vykdymas				..Ne....Ne...	
11010305	11010305	Buityje susidaranèiø atliekø tvarkymo kompiuterinës, mokomosios ir paþintinës programos parengimas				..Ne....Ne...	
11010306	11010306	Savvivaldybei pavaldþiø ástaigø aplinkosauginis ugdymas				..Ne....Ne...	
1102	1102	Organizuoti kraðtovaizdþio apsaugos atkûrimo ir tvarkymo paþintinæ rekreacinæ bei ðvietëjiðkà veiklà, taikomuosius mokslinius tyrimus bei stebëjimus Pavilniø ir Verkiø regioniniuose parkuose	*			..Ne....Ne...	
110201	110201	Uþtikrinti efektyvià Pavilniø ir Verkiø regioniniø parkø direkcijos veiklà	*			..Ne....Ne...	
11020101	11020101	Atitinkamos kvalifikacijos darbo jëgos samda, aprûpinimas bûtinomis darbo priemonëmis ir sàlygø darbui sudarymas	*			..Ne....Ne...	
11020101B	11020101B	Atitinkamos kvalifikacijos darbo jëgos samda, aprûpinimas bûtinomis darbo priemonëmis ir sàlygø darbui sudarymas	*			..Ne....Ne...	
11020102	11020102	Mokamø paslaugø teikimas (specialiosios lëðos) Pavilniø ir Verkiø regioninuose parkuose, siekiant populiarinti parkus pritraukiant kuo daugiau lankytojø	*			..Ne....Ne.Taip..	
11020102B	11020102B	Mokamø paslaugø teikimas (specialiosios lëðos) Pavilniø ir Verkiø regioninuose parkuose, siekiant populiarinti parkus pritraukiant kuo daugiau lankytojø	*			..Ne....Ne...	
11020103	11020103	Pavilniø ir Verkiø RP renginiø organizavimas, leidyba, visuomenës informavimas	*			..Ne.......	
110202	110202	Saugoti ir tvarkyti gamtos ir kultûros vertybes parkuose	*			..Ne....Ne...	
11020201	11020201	Regioniniø parkø biologinës ávairovës ir kultûros paveldo tyrimai	*			..Ne....Ne...	
11020201B	11020201B	Regioniniø parkø biologinës ávairovës ir kultûros paveldo tyrimai	*			..Ne....Ne...	
11020202	11020202	Pavilniø ir Verkiø RP pësèiøjø (paþintiniø ir mokomøjø), dviraèiø takø, þirginio ir autoturizmo trasø, apþvalgos aikðteliø, kitø teritorijø, kultûros paveldo objektø árengimas ir prieþiûra	*			..Ne....Ne...	
11020202B	11020202B	Pavilniø ir Verkiø RP pësèiøjø (paþintiniø ir mokomøjø), dviraèiø takø, þirginio ir autoturizmo trasø, apþvalgos aikðteliø, kultûros paveldo objektø árengimas ir prieþiûra	*			..Ne....Ne...	
11020203	11020203	Verkiø dvaro sodybos virðutiniø parko takø maþøjø architektûros statiniø ir tiltelio remontas bei rekonstrukcija	*			..Ne.......	
11020203001	11020203001	Verkiø dvaro sodybos virðutiniø parko takø maþøjø architektûros statiniø ir tiltelio remontas bei rekonstrukcija	*			..Ne.......	
11020204	11020204	Natura 2000 ir miðko þeldiniø Verkiø dvaro sodybos teritorijoje tvarkymo bei prieþiûros darbai	*			..Ne.......	
11020205	11020205	Pavilniø RP kultûros paveldo objekto Naujos Vilnios pilkapynø A1612 tvarkyba	*			..Ne.......	
11020205001	11020205001	Pavilniø RP kultûros paveldo objekto Naujos Vilnios pilkapynø A1612 tvarkyba	*			..Ne.......	
11020206	11020206	Pavilniø RP kultûros paveldo objekto Pûèkoriø piliakalnio A1613 tvarkyba	*			..Ne.......	
11020206001	11020206001	Pavilniø RP kultûros paveldo objekto Pûèkoriø piliakalnio A1613 tvarkyba	*			..Ne.......	
11020207	11020207	Pavilniø RP kultûros paveldo objekto Rokantiðkiø piliavietës A1614 tvarkyba	*			..Ne.......	
11020207001	11020207001	Pavilniø RP kultûros paveldo objekto Rokantiðkiø piliavietës A1614 tvarkyba	*			..Ne.......	
11020208	11020208	Natura 2000 teritorijø gamtotvarkiniø planø rengimas ir ágyvendinimas	*			..Ne.......	
11020209	11020209	Biologinës ávairovës iðsaugojimo priemoniø ágyvendinimas	*			..Ne.......	
110203	110203	Organizuoti regioniniø parkø teritorijø planavimà	*			..Ne....Ne...	
11020301	11020301	Pavilniø ir Verkiø RP regyklø (apþvalgos aikðteliø), pësèiøjø (paþintiniø ir mokomøjø), dviraèio takø, þirginio ir autoturizmo trasø planavimo-projektavimo dokumentø, trasø schemos parengimas bei gamtotvarkos plano ágyvendinimas	*			..Ne....Ne...	
11020302	11020302	Pavilniø ir Verkiø RP ribø kadastravimas, árengtø objektø inventorizavimas ir apsaugos reglamentø nustatymas	*			..Ne....Ne...	
11020302B	11020302B	Pavilniø ir Verkiø RP ribø kadastravimas, árengtø objektø inventorizavimas ir apsaugos reglamentø nustatymas	*			..Ne....Ne...	
11020303	11020303	Pavilniø ir Verkiø RP kultûros paveldo tvarkymo projektø rengimas, renginiø organizavimas ir leidyba	*			..Ne....Ne...	
11020303B	11020303B	Pavilniø ir Verkiø RP kultûros paveldo tvarkymo projektø rengimas	*			..Ne....Ne...	
11B	11B	Aplinkos ir kraðtovaizdþio apsauga	*			..Ne....Ne...	
12	12	Turizmo plëtra	*			..Ne....Ne...	
1201	1201	Turizmo tyrimai ir analizë	*			..Ne....Ne...	
120101	120101	Ávertinti padëtá turizmo rinkose ir Vilniaus turizmo produkto paklausà	*			..Ne....Ne...	
12010101	12010101	Atlikti Vilniaus lankytojø apklausas	*			..Ne....Ne...	
12010102	12010102	Tirti kelioniø, skatinamojo turizmo ir konferencijø organizatoriø poreikius	*			..Ne....Ne...	
120102	120102	Ávertinti Vilniaus turizmo produkto ir iðtekliø plëtrà	*			..Ne....Ne...	
12010201	12010201	Analizuoti turizmo paslaugø plëtrà, ávertinti numatomus paslaugø poreikius	*			..Ne....Ne...	
12010202	12010202	Analizuoti turizmo ádomybiø, kultûros iðtekliø raidà ir jø pritaikymo turizmo poreikiams galimybes	*			..Ne....Ne...	
12010203	12010203	Tirti turizmo infrastruktûros plëtrà ir naujø infrastruktûros projektø poreikius	*			..Ne....Ne...	
12010203B	12010203B	Dalyvauti tarptautiniuose, ES struktûriniø fondø finansuojamuose projektuose (dokumentø, paraiðkø rengimas, koofinansavimas) 1.4.3.1., 1.4.3.3.	*			..Ne....Ne...	
12010204	12010204	Organizuoti paþintinius turus uþsienio ðaliø þurnalistams, Vilniaus miesto reklama uþsienio þiniasklaidoje 1.5.2.3				..Ne....Ne...	
12010205	12010205	Ágyvendinti bendrus Vilniaus ir Kauno dvimiesèio projektus 1.3.1.2.				..Ne....Ne...	
120103	120103	Rengti, leisti ir platinti Vilniø pristatanèius leidinius, suvenyrus				..Ne....Ne...	
12010301	12010301	Iðleisti Vilniaus paþintinius leidinius, þemëlapius, kompaktinius diskus, suvenyrus 1.5.2.8, 1.4.3.3, 1.5.2.7				..Ne....Ne...	
1202	1202	Vilniaus miesto turizmo rinkodara	*			..Ne....Ne...	
120201	120201	Pagerinti Vilniaus miesto þinomumà  uþsienio turizmo rinkose	*			..Ne....Ne...	
12020101	12020101	Apibrëþti Vilniaus miesto identitetà turizmo rinkoje, nustatant uþsienio turistø poþiûrá á Vilniø bei jø lûkesèius	*			..Ne....Ne...	
12020101B	12020101B	Plësti Vilniaus turizmo informacijos centrø veiklà	*			..Ne....Ne...	
12020102	12020102	Parengti Vilniaus miesto ávaizdþio strategijà 2010-2014 m.	*			..Ne....Ne...	
12020103	12020103	Dalinis dalyvavimas steigiant turizmo atstovybes uþsienio valstybëse 1.5.2.4				..Ne....Ne...	
120202	120202	Iðplësti Vilniaus turizmo galimybiø pristatymà vidaus ir tarptautinëse turizmo rinkose	*			..Ne....Ne...	
12020201	12020201	Dalyvauti tarptautinëse turizmo parodose, verslo misijose	*			..Ne....Ne...	
12020202	12020202	Atstovauti Vilniø tarptautinëse organizacijose	*			..Ne.......	
12020203	12020203	Ágyvendinti projektà "Konferencijø turizmo galimybiø Vilniaus mieste ir Vilniaus apskrityje plëtra ir rinkodara"	*			..Ne.......	
12020203001	12020203001	Konferencijø turizmo galimybiø Vilniaus mieste ir Vilniaus apskrityje plëtra ir rinkodara	*			..Taip.......	
12020204	12020204	Organizuoti paþintinius turus uþsienio kelioniø organizatoriams bei kitø turizmo sektoriø atstovams, parengti ir iðplatinti Vilniaus turistiná patrauklumà parodanèias multimedijines prezentacijas	*			..Ne.......	
12020205	12020205	Ágyvendinti bendrus Vilniaus ir Kauno dvimiesèio projektus	*			..Ne.......	
12020206	12020206	Ágyvendinti projektà "Kultûrinio turizmo Vilniaus mieste ir Vilniaus apskrityje plëtra ir rinkodara"	*			..Ne.......	
12020206001	12020206001	Kultûrinio turizmo Vilniaus mieste ir Vilniaus apskrityje plëtra ir rinkodara	*			..Taip.......	
12020207	12020207	Vykdyti Vilniaus turizmo galimybiø pristatymà vietos ir uþsienio þiniasklaidos ir turizmo sektoriaus atstovams	*			..Ne.......	
12020208	12020208	Vykdyti Vilniaus miesto elektroninæ rinkodarà	*			..Ne.......	
12020209	12020209	Rengti, leisti ir platinti informacinæ, vaizdinæ ir reklaminæ medþiagà apie Vilniaus turizmo iðteklius	*			..Ne.......	
12020210	12020210	Naujø turizmo marðrutø sukûrimas Vilniaus, Trakø ir Kernavës turistinëse traukos vietovëse	*			..Ne.......	
120203	120203	Pagerinti Vilniaus turizmo galimybiø pristatymà uþsienio ir vietos þiniasklaidoje	*			..Ne.......	
12020301	12020301	Organizuoti paþintinius turus uþsienio ðaliø þurnalistams	*			..Ne.......	
12020302	12020302	Organizuoti ir vykdyti Vilniaus miesto reklamines kampanijas uþsienio þiniasklaidoje	*			..Ne.......	
12020303	12020303	Kaupti ir platinti Vilniaus nuotraukas	*			..Ne.......	
120204	120204	Rengti, leisti ir platinti Vilniø pristatanèius leidinius, suvenyrus	*			..Ne.......	
12020401	12020401	Iðleisti ir platinti Vilniaus turizmo galimybes pristatanèius leidinius, þemëlapius	*			..Ne.......	
12020402	12020402	Gaminti ir platinti reklaminius Vilniaus suvenyrus	*			..Ne.......	
120205	120205	Vykdyti Vilniaus turizmo sektoriaus stebësenà	*			..Ne.......	
12020501	12020501	Vykdyti Vilniaus lankytojø apklausas	*			..Ne.......	
12020502	12020502	Vykdyti turizmo rinkø tyrimus ir analizes	*			..Ne.......	
12020503	12020503	Ágyvendinti projektà "Vilniaus miesto turizmo plëtros 2014-2017 metø studijos parengimas"	*			..Ne.......	
1203	1203	Vilniaus turizmo iðtekliø ir paslaugø plëtros skatinimas	*			..Ne.......	
120301	120301	Skatinti turizmo paslaugø plëtrà Vilniuje	*			..Ne.......	
12030101	12030101	Parengti Vilniaus apgyvendinimo sektoriaus plëtros galimybiø studijà	*			..Ne.......	
12030102	12030102	Parengti ir iðplatinti bukletus, skatinanèius vilnieèius teikti nakvynës ir pusryèiø paslaugas	*			..Ne.......	
120302	120302	Pagerinti miesto kultûros iðtekliø panaudojimà turizmui	*			..Ne.......	
12030201	12030201	Parengti kultûros ástaigø erdviø, tinkamø skatinamojo ir konferencijø turizmo reikmëms sàvadà	*			..Ne.......	
12030202	12030202	Parengti savivaldybës kultûros ástaigø pritaikymo turizmui programà	*			..Ne.......	
120303	120303	Plëtoti turizmo informacijos sistemos galimybes	*			..Ne.......	
12030301	12030301	Plësti Vilniaus turizmo informacijos centrø veiklà	*			..Ne.......	
12030302	12030302	Ágyvendinti projektà "Turizmo informacinës infrastruktûros plëtra Vilniaus miesto savivaldybëje"	*			..Ne.......	
120304	120304	Rûpintis turizmo paslaugø sektoriaus darbuotojø kvalifikacijos këlimu, turizmo paslaugø kokybe	*			..Ne.......	
12030401	12030401	Organizuoti mokymus turizmo paslaugø sferos darbuotojams	*			..Ne.......	
12030402	12030402	Organizuoti turizmo plëtros seminarus muziejø darbuotojams (ávertinti kultûros ástaigø darbuotojø poreiká mokymams, parengti programas)	*			..Ne.......	
12030403	12030403	Organizuoti kursus vilnieèiams, pradedantiems teikti nakvynës ir pusryèiø paslaugas	*			..Ne.......	
12030404	12030404	Organizuoti Svetingumo konkursà, kurio metu bûtø vertinamas ir skatinamas paslaugø ámoniø aptarnaujantis personalas	*			..Ne.......	
12030405	12030405	Gerinti turizmo sektoriaus paslaugø kokybæ ir darbuotojø gebëjimus	*			..Ne.......	
120305	120305	Skatinti turizmo produktø ávairovæ ir didinti turizmo produktø pasiûlà	*			..Ne.......	
12030501	12030501	Kurti naujus kultûrinio, konferencijø, skatinamojo turizmo produktus	*			..Ne.......	
12B	12B	Turizmo plëtra	*			..Ne....Ne...	
13	13	Urbanistinës plëtros strategijos formavimas	*			..Ne....Ne...	
1301	1301	Organizuoti teritorijø planavimo dokumentø ir ávairiø programø rengimà bendrojo plano sprendiniø ágyvendinimui	*			..Ne....Ne...	
130101	130101	Rengti strateginius planus, programas ir organizuoti Vilniaus miesto teritorijos bendrojo plano operatyvøjá planavimà, padedanèius uþtikrinti subalansuotà miesto plëtrà	*			..Ne....Ne...	
13010101	13010101	Vykdyti Vilniaus miesto Bendrojo plano stebësenà duomenø bazës kaupimui ir aktualiø miesto plëtros klausimø sprendimui	*			..Ne....Ne...	
130102	130102	Organizuoti specialiøjø ir detaliøjø planø, padedanèiø spræsti atskirø miesto sferø aktualius klausimus, rengimà	*			..Ne....Ne...	
13010201	13010201	Detaliøjø, specialiøjø,  þemës sklypø ribø ir kitø planø, programø, schemø rengimas	*			..Ne....Ne...	
13010201001	13010201001	Detaliøjø, specialiøjø,  þemës sklypø ribø ir kitø planø, programø, schemø rengimas				..Ne.......	
13010201B	13010201B	Objektai numatyti Vilniaus miesto investicijø programoje	*			..Ne....Ne...	
13010202	13010202	Þiniø ekonomikos branduoliø plëtra (Visoriai)	*			..Ne....Ne...	
13010203	13010203	Vilniaus miesto plëtros teritorijø detaliøjø planø koncepcijos (tikslas - funkcinio zonavimo, inþineriniø tinklø, transporto infrastruktûros koridoriø nustatymas) ir kiti projektai	*			..Ne....Ne...	
13010203001	13010203001	Vilniaus miesto plëtros teritorijø detaliøjø planø koncepcijos (tikslas - funkcinio zonavimo, inþineriniø tinklø, transporto infrastruktûros koridoriø nustatymas) ir kiti projektai	*			..Ne.......	
13010204	13010204	Ðiaurinës gatvës detalusis planas	*			..Ne.......	
13010204001	13010204001	Ðiaurinës gatvës detalusis planas	*			..Ne.......	
13010205	13010205	Galimybiø studijos ir investiciniai projektai,  paraiðkos ES finansavimui	*			..Ne.......	
13010205001	13010205001	Galimybiø studijos ir investicijø projektø,  paraiðkø ES finansavimui rengimas	*			..Ne.......	
13010206	13010206	Lukiðkiø aikðtës plëtros koncepcijos parengimas, suplanavimas ir simbolio "Laisvë" sukûrimo architektûrinis-meninis konkursas	*			..Ne.......	
13010206001	13010206001	Lukiðkiø aikðtës plëtros koncepcijos parengimas, suplanavimas ir simbolio "Laisvë" sukûrimo architektûrinis-meninis konkursas	*			..Ne.......	
13010207	13010207	Vilniaus miesto mediniø pastatø planavimo darbai	*			..Ne.......	
13010207001	13010207001	Vilniaus miesto mediniø pastatø planavimo darbai	*			..Ne.......	
13010208	13010208	Vilniaus investiciniø objektø pristatymo sukûrimas tarptautinei nekilnojamojo turto parodai MIPIM	*			..Ne.......	
13010208001	13010208001	Vilniaus investiciniø objektø pristatymo sukûrimas tarptautinei nekilnojamojo turto parodai MIPIM	*			..Ne.......	
13010209	13010209	Senamiesèio pietinio apvaþiavimo tàsos nuo Auðros Vartø g. iki Paneriø g. detalusis planas	*			..Ne.......	
13010210	13010210	Vilniaus oro uosto detalusis planas	*			..Ne.......	
13010210001	13010210001	Vilniaus oro uosto detalusis planas	*			..Ne.......	
13010211	13010211	Specialieji paveldosauginiai Ðnipiðkiø, Þvëryno ir Naujamiesèio kultûriniø draustiniø planai	*			..Ne.......	
13010211001	13010211001	Specialieji paveldosauginiai Ðnipiðkiø, Þvëryno ir Naujamiesèio kultûriniø draustiniø planai	*			..Ne.......	
13010212	13010212	Kultûros paveldo tyrimo darbai, apskaitos dokumentø rengimas	*			..Ne.......	
13010212001	13010212001	Kultûros paveldo tyrimo darbai, apskaitos dokumentø rengimas	*			..Ne.......	
13010213	13010213	Turistinis vandens kelias Neries upe Vilniaus mieste (ES)	*			..Ne.......	
13010214	13010214	Teritorijø bendrojo planavimo monitoringo sistema ávertinant strateginio planavimo dokumentà	*			..Ne.......	
13010215	13010215	Esamø gyvenamøjø rajonø detaliøjø planø rengimas, suformuojant sklypus gyvenamøjø namø bendrijoms ir gyvenamiesiems namams	*			..Ne.......	
13010215001	13010215001	Esamø gyvenamøjø rajonø detaliøjø planø rengimas, suformuojant sklypus gyvenamøjø namø bendrijoms ir gyvenamiesiems namams	*			..Ne.......	
13010216	13010216	Projektas "B-TEAM" pagal INTERREG IVC programà	*			..Ne.......	
13010217	13010217	Plëtros informacinio centro projektai	*			..Ne.......	
13010218	13010218	Vilniaus miesto vandens telkiniø slëniø specialusis planas	*			..Ne.......	
13010219	13010219	Projekto "RE-Block" ágyvendinimas	*			..Ne.......	
13010220	13010220	Vilniaus miesto gamtinio karkaso teritorijø apsaugos ir naudojimo specialusis planas atskiroms plëtros teritorijoms	*			..Ne.......	
13010221	13010221	Apie 57 ha teritorijos ðalia Nemenèinës plento detalusis planas	*			..Ne.......	
130103	130103	Organizuoti kultûros ir gamtos vertybiø tyrimus jø iðsaugojimui	*			..Ne....Ne...	
13010301	13010301	Istoriniai, paminklosauginiai tyrimai,  Senamiesèio stebësenos organizavimas, paminklotvarkos sàlygø rengimas	*			..Ne....Ne...	
13010301B	13010301B	Istoriniai, paminklosauginiai tyrimai,  Senamiesèio stebësenos organizavimas, paminklotvarkos sàlygø rengimas	*			..Ne....Ne...	
130104	130104	Tvarkyti  Savivaldybës þinioje esanèias gamtos ir kultûros vertybes	*			..Ne....Ne...	
13010401	13010401	Skverø, aikðèiø,  þaidimø aikðteliø, vieðøjø erdviø projektø rengimas, reklamos ir maþosios architektûros projektai ir sprendiniai	*			..Ne....Ne...	
13010402	13010402	Miesto renginiø, konferencijø, seminarø, leidybos miestui aktualiomis temomis organizavimas,visuomenës informavimo projektø rengimas, kitø miesto ávaizdþio elementø gerinimas	*			..Ne....Ne...	
130105	130105	Mokamø paslaugø teikimas (specialiosios lëðos)	*			..Ne....Ne...	
13010501	13010501	Kartografinio archyvo paslaugø teikimas, platinant topografijà	*			..Ne....Ne.Taip..	
13B	13B	Urbanistinës plëtros strategijos formavimas	*			..Ne....Ne...	
14	14	Miesto infrastruktûros objektø prieþiûra ir modernizavimas	*			..Ne....Ne...	
1401	1401	Remontuoti, priþiûrëti miesto infrastruktûros objektus ir teikti paslaugas	*			..Ne....Ne...	
140101	140101	Rengti planus, programas, organizuoti ir kontroliuoti  miesto  komunaliniø ir energetiniø  objektø prieþiûros darbus	*			..Ne....Ne...	
14010101	14010101	Intensyvaus autotransporto zonø humanizavimas (programos "Þalias Miestas" dalis )	*			..Ne....Ne...	
14010102	14010102	Atliekø tvarkymas	*			..Ne....Ne...	
14010103	14010103	Gatviø ir keliø prieþiûra ir remontas	*			..Ne....Ne...	
14010104	14010104	Tiltø ir viadukø  prieþiûra ir remontas	*			..Ne....Ne...	
14010105	14010105	Fontanø prieþiûra	*			..Ne....Ne...	
14010106	14010106	Miesto kapiniø prieþiûra	*			..Ne....Ne...	
14010107	14010107	Miðko parkø prieþiûra	*			..Ne....Ne...	
14010108	14010108	Eismo reguliavimo priemoniø prieþiûra ir remontas	*			..Ne....Ne...	
14010109	14010109	Kiti darbai komunaliniø paslaugø srityje	*			..Ne....Ne...	
14010110	14010110	Bendrabuèiø inþinerinës infrastruktûros (pastatø inþineriniø tinklø bei statybiniø konstrukcijø) prieþiûra	*			..Ne....Ne...	
14010111	14010111	Nekilnojamojo turto inventorizacija, registracija ir ávertinimas	*			..Ne....Ne...	
14010112	14010112	Gatviø apðvietimo tinklø prieþiûra, remontas ir atstatymas	*			..Ne....Ne...	
14010113	14010113	Lietaus nuotekø tinklø prieþiûra ir remontas	*			..Ne....Ne...	
14010114	14010114	Atstatomieji darbai ir avarijø likvidavimas elektros, ðilumos, vandentiekio ir nuotekø namø vidaus tinkluose	*			..Ne....Ne...	
14010115	14010115	Iðmokos UAB "Vilniaus energija", numatytos pagal Vilniaus miesto Tarybos 2002-01-09 sprendimà Nr.477	*			..Ne....Ne...	
